match_id,equipo_id,formacion,jugador_id,jugador,posicion
1286523862,8443,4-3-3,273371.0,Pablo Fornals,Midfielder
1286523862,8443,4-3-3,7618191.0,Ander Barrenetxea,Midfielder
1286523862,8443,4-3-3,150045.0,Ferran Torres,Forward
1286523862,8443,4-3-3,62279462.0,Lamine Yamal,Midfielder
1286523862,28016,4-2-3-1,43337168.0,Mostafa Shobeir,Goalkeeper
1286523862,28016,4-2-3-1,426643.0,Ahmed Fatouh,Defender
1286523862,28016,4-2-3-1,2707047.0,Hamdy Fathy,Defender
1286523862,28016,4-2-3-1,2705598.0,Yasser Ibrahim,Defender
1286523862,28016,4-2-3-1,427448.0,Mohamed Hany,Defender
1286523862,28016,4-2-3-1,30682729.0,Marwan Attia,Midfielder
1286523862,28016,4-2-3-1,2780463.0,Emam Ashour,Midfielder
1286523862,28016,4-2-3-1,2716385.0,Zizo,Midfielder
1286523862,28016,4-2-3-1,2711555.0,Mohanad Lasheen,Midfielder
1286523862,28016,4-2-3-1,2721215.0,Islam Issa,Midfielder
1286523862,28016,4-2-3-1,13133407.0,Omar Marmoush,Forward
1314825569,656054,3-4-2-1,43365343.0,Lukáš Horníček,Goalkeeper
1314825569,656054,3-4-2-1,10691681.0,Ladislav Krejčí,Defender
1314825569,656054,3-4-2-1,26237358.0,Robin Hranáč,Defender
1314825569,656054,3-4-2-1,54376294.0,Štěpán Chaloupek,Defender
1314825569,656054,3-4-2-1,62280911.0,Alexandr Sojka,Midfielder
1314825569,656054,3-4-2-1,10666243.0,Pavel Bucha,Midfielder
1314825569,656054,3-4-2-1,26113388.0,Lukáš Červ,Midfielder
1314825569,656054,3-4-2-1,10660608.0,David Douděra,Midfielder
1314825569,656054,3-4-2-1,10629213.0,Adam Hložek,Forward
1314825569,656054,3-4-2-1,10666887.0,Tomáš Ladra,Forward
1314825569,656054,3-4-2-1,10680894.0,Jan Kuchta,Forward
1314825569,946245,4-4-2,99330.0,Arijanet Murić,Goalkeeper
1314825569,946245,4-4-2,70176190.0,Dion Gallapeni,Defender
1314825569,946245,4-4-2,44831087.0,Albian Hajdari,Defender
1314825569,946245,4-4-2,32866211.0,Ilir Krasniqi,Defender
1314825569,946245,4-4-2,1382500.0,Mërgim Vojvoda,Defender
1314825569,946245,4-4-2,21889231.0,Veldin Hodža,Midfielder
1314825569,946245,4-4-2,4091647.0,Elvis Rexhbeçaj,Midfielder
1314825569,946245,4-4-2,62884500.0,Leon Avdullahu,Midfielder
1314825569,946245,4-4-2,43779435.0,Ermal Krasniqi,Midfielder
1314825569,946245,4-4-2,51286060.0,Albion Rrahmani,Forward
1314825569,946245,4-4-2,32602815.0,Fisnik Asllani,Forward
1287364650,3337,3-4-2-1,210259.0,Dominik Livaković,Goalkeeper
1287364650,3337,3-4-2-1,20774467.0,Joško Gvardiol,Defender
1287364650,3337,3-4-2-1,62391035.0,Luka Vušković,Defender
1287364650,3337,3-4-2-1,2367015.0,Josip Šutalo,Defender
1287364650,3337,3-4-2-1,33481.0,Ivan Perišić,Midfielder
1287364650,3337,3-4-2-1,369005.0,Mateo Kovačić,Midfielder
1287364650,3337,3-4-2-1,121548.0,Luka Modrić,Midfielder
1287364650,3337,3-4-2-1,20152685.0,Josip Stanišić,Midfielder
1287364650,3337,3-4-2-1,47499340.0,Martin Baturina,Forward
1287364650,3337,3-4-2-1,56061159.0,Petar Sučić,Forward
1287364650,3337,3-4-2-1,10635009.0,Petar Musa,Forward
1287364650,1635,3-4-2-1,117684.0,Thibaut Courtois,Goalkeeper
1287364650,1635,3-4-2-1,32851077.0,Arthur Theate,Defender
1287364650,1635,3-4-2-1,26197108.0,Amadou Onana,Defender
1287364650,1635,3-4-2-1,50387358.0,Nathan Ngoy,Defender
1287364650,1635,3-4-2-1,26083281.0,Maxim De Cuyper,Midfielder
1287364650,1635,3-4-2-1,341474.0,Nicolas Raskin,Midfielder
1287364650,1635,3-4-2-1,471240.0,Youri Tielemans,Midfielder
1287364650,1635,3-4-2-1,228291.0,Alexis Saelemaekers,Midfielder
1287364650,1635,3-4-2-1,229096.0,Jérémy Doku,Forward
1287364650,1635,3-4-2-1,101423.0,Kevin De Bruyne,Forward
1287364650,1635,3-4-2-1,23805453.0,Charles De Ketelaere,Forward
1314250293,8443,4-2-3-1,29417752.0,Joan García,Goalkeeper
1314250293,8443,4-2-3-1,90797.0,Alejandro Grimaldo,Defender
1314250293,8443,4-2-3-1,100296.0,Aymeric Laporte,Defender
1314250293,8443,4-2-3-1,65216907.0,Jon Martin,Defender
1314250293,8443,4-2-3-1,7650713.0,Pedro Porro,Defender
1314250293,8443,4-2-3-1,69776910.0,Marc Bernal,Midfielder
1314250293,8443,4-2-3-1,47763541.0,Pablo Gavi,Midfielder
1314250293,8443,4-2-3-1,29337413.0,Alex Baena,Midfielder
1314250293,8443,4-2-3-1,213157.0,Dani Olmo,Midfielder
1314250293,8443,4-2-3-1,150045.0,Ferran Torres,Midfielder
1314250293,8443,4-2-3-1,7623182.0,Borja Iglesias,Forward
1314250293,1334301,4-2-3-1,31867367.0,Ahmed Basil,Goalkeeper
1314250293,1334301,4-2-3-1,43702638.0,Merchas Doski,Defender
1314250293,1334301,4-2-3-1,72944907.0,Akam Hashem,Defender
1314250293,1334301,4-2-3-1,47716207.0,Zaid Tahseen,Defender
1314250293,1334301,4-2-3-1,23420019.0,Hussein Ali,Defender
1314250293,1334301,4-2-3-1,,Zaid Ismail,Midfielder
1314250293,1334301,4-2-3-1,7694666.0,Amir Al-Ammari,Midfielder
1314250293,1334301,4-2-3-1,87365838.0,Ali Jasim,Midfielder
1314250293,1334301,4-2-3-1,22660421.0,Ibrahim Bayesh,Midfielder
1314250293,1334301,4-2-3-1,42737282.0,Marko Farji,Midfielder
1314250293,1334301,4-2-3-1,48270047.0,Ali Al-Hamadi,Forward
1313002727,4392795,3-2-4-1,10380951.0,Luis Morán,Goalkeeper
1313002727,4392795,3-2-4-1,10391094.0,Nicolás Samayoa,Defender
1313002727,4392795,3-2-4-1,92668856.0,Marcelo Hernández,Defender
1313002727,4392795,3-2-4-1,8242871.0,Aaron Herrera,Defender
1313002727,4392795,3-2-4-1,10443419.0,José Morales,Defender
1313002727,4392795,3-2-4-1,10381917.0,José Pinto,Defender
1313002727,4392795,3-2-4-1,,William Jehú Fajardo,Midfielder
1313002727,4392795,3-2-4-1,10399466.0,José Rosales,Midfielder
1313002727,4392795,3-2-4-1,46201519.0,Jonathan Franco,Midfielder
1313002727,4392795,3-2-4-1,10374833.0,Óscar Santis,Midfielder
1313002727,4392795,3-2-4-1,76627782.0,Daniel Méndez,Forward
1313002727,656054,5-4-1,22347598.0,Matěj Kovář,Goalkeeper
1313002727,656054,5-4-1,38955.0,Michal Sadílek,Midfielder
1313002727,656054,5-4-1,200277.0,Tomáš Souček,Midfielder
1313002727,656054,5-4-1,10691681.0,Ladislav Krejčí,Defender
1313002727,656054,5-4-1,26237358.0,Robin Hranáč,Defender
1313002727,656054,5-4-1,54376294.0,Štěpán Chaloupek,Defender
1313002727,656054,5-4-1,20735827.0,David Jurásek,Defender
1313002727,656054,5-4-1,10688461.0,Pavel Šulc,Forward
1313002727,656054,5-4-1,10682987.0,Lukáš Provod,Forward
1313002727,656054,5-4-1,198345.0,Vladimír Coufal,Defender
1313002727,656054,5-4-1,127988.0,Patrik Schick,Forward
1298194476,9294,4-2-3-1,472206.0,Jordan Pickford,Goalkeeper
1298194476,9294,4-2-3-1,3096989.0,Djed Spence,Defender
1298194476,9294,4-2-3-1,10943485.0,Marc Guéhi,Defender
1298194476,9294,4-2-3-1,100940.0,John Stones,Defender
1298194476,9294,4-2-3-1,25550532.0,Jarell Quansah,Defender
1298194476,9294,4-2-3-1,45775996.0,Kobbie Mainoo,Midfielder
1298194476,9294,4-2-3-1,47166.0,Jordan Henderson,Midfielder
1298194476,9294,4-2-3-1,146503.0,Marcus Rashford,Midfielder
1298194476,9294,4-2-3-1,3118080.0,Ollie Watkins,Midfielder
1298194476,9294,4-2-3-1,3086524.0,Morgan Rogers,Midfielder
1298194476,9294,4-2-3-1,29778.0,Harry Kane,Forward
1298194476,3977507,4-2-3-1,2915864.0,Max Crocombe,Goalkeeper
1298194476,3977507,4-2-3-1,1116045.0,Liberato Cacace,Defender
1298194476,3977507,4-2-3-1,8235143.0,Michael Boxall,Defender
1298194476,3977507,4-2-3-1,33836719.0,Finn Surman,Defender
1298194476,3977507,4-2-3-1,15189860.0,Tim Payne,Defender
1298194476,3977507,4-2-3-1,28957936.0,Marko Stamenić,Midfielder
1298194476,3977507,4-2-3-1,15221255.0,Joe Bell,Midfielder
1298194476,3977507,4-2-3-1,29053409.0,Matthew Garbett,Midfielder
1298194476,3977507,4-2-3-1,1116689.0,Sarpreet Singh,Midfielder
1298194476,3977507,4-2-3-1,15187767.0,Elijah Just,Midfielder
1298194476,3977507,4-2-3-1,3048045.0,Chris Wood,Forward
1287366352,3337,4-2-3-1,210259.0,Dominik Livaković,Goalkeeper
1287366352,3337,4-2-3-1,20774467.0,Joško Gvardiol,Defender
1287366352,3337,4-2-3-1,174678.0,Marin Pongračić,Defender
1287366352,3337,4-2-3-1,4963301.0,Martin Erlić,Defender
1287366352,3337,4-2-3-1,20152685.0,Josip Stanišić,Defender
1287366352,3337,4-2-3-1,369005.0,Mateo Kovačić,Midfielder
1287366352,3337,4-2-3-1,121548.0,Luka Modrić,Midfielder
1287366352,3337,4-2-3-1,33481.0,Ivan Perišić,Midfielder
