match_id,equipo_id,estadistica,valor
1278047051,3337,Successful passes,498.0
1278047051,3337,Red cards,0.0
1278047051,3337,Shots off target,5.0
1278047051,3337,Blocked shots,4.0
1278047051,3337,Shots within penalty area,5.0
1278047051,3337,Total passes,540.0
1278047051,3337,Shots outside penalty area,7.0
1278047051,3337,Goalkeeper saves,4.0
1278047051,3337,Fouls,13.0
1278047051,3337,Yellow cards,3.0
1314825569,656054,Attacks,145.0
1314825569,656054,Free Kicks,18.0
1314825569,656054,Throw-Ins,14.0
1314825569,656054,Goal Kicks,5.0
1314825569,656054,Shots accuracy,0.38
1314825569,656054,Possession,0.49
1314825569,656054,Shots on target,5.0
1314825569,656054,Corners,5.0
1314825569,656054,Offsides,3.0
1314825569,656054,Red cards,0.0
1314825569,656054,Shots off target,5.0
1314825569,656054,Blocked shots,3.0
1314825569,656054,Goalkeeper saves,3.0
1314825569,656054,Fouls,13.0
1314825569,656054,Yellow cards,0.0
1314825569,946245,Attacks,141.0
1314825569,946245,Free Kicks,16.0
1314825569,946245,Throw-Ins,16.0
1314825569,946245,Goal Kicks,9.0
1314825569,946245,Shots accuracy,0.44
1314825569,946245,Possession,0.51
1314825569,946245,Shots on target,4.0
1314825569,946245,Corners,2.0
1314825569,946245,Offsides,1.0
1314825569,946245,Red cards,0.0
1314825569,946245,Shots off target,3.0
1314825569,946245,Blocked shots,2.0
1314825569,946245,Goalkeeper saves,2.0
1314825569,946245,Fouls,15.0
1314825569,946245,Yellow cards,1.0
1287364650,3337,Expected Goals,1.18
1287364650,3337,Big Chances Created,1.0
1287364650,3337,Attacks,93.0
1287364650,3337,Free Kicks,13.0
1287364650,3337,Expected Assists,1.28
1287364650,3337,Successful Crosses,4.0
1287364650,3337,Crosses,18.0
1287364650,3337,Passes Own Half,294.0
1287364650,3337,Passes Opposition Half,263.0
1287364650,3337,Successful Long Passes,24.0
1287364650,3337,Long Passes,41.0
1287364650,3337,Throw-Ins,17.0
1287364650,3337,Key Passes,5.0
1287364650,3337,Passes Into Final Third,88.0
1287364650,3337,Backward Passes,85.0
1287364650,3337,Goal Kicks,7.0
1287364650,3337,Interceptions,11.0
1287364650,3337,Successful Tackles,5.0
1287364650,3337,Tackles,15.0
1287364650,3337,Clearances,14.0
1287364650,3337,Successful Aerial Duels,14.0
1287364650,3337,Aerial Duels,23.0
1287364650,3337,Successful Dribbles,3.0
1287364650,3337,Dribbles,6.0
1287364650,3337,Shots accuracy,0.2
1287364650,3337,Failed passes,70.0
1287364650,3337,Possession,0.57
1287364650,3337,Shots on target,1.0
1287364650,3337,Corners,3.0
1287364650,3337,Offsides,4.0
1287364650,3337,Successful passes,469.0
1287364650,3337,Red cards,0.0
1287364650,3337,Shots off target,3.0
1287364650,3337,Blocked shots,1.0
1287364650,3337,Shots within penalty area,4.0
1287364650,3337,Total passes,539.0
1287364650,3337,Goalkeeper saves,3.0
1287364650,3337,Fouls,13.0
1287364650,3337,Yellow cards,2.0
1287364650,3337,Shots outside penalty area,1.0
1287364650,1635,Expected Goals,0.92
1287364650,1635,Big Chances Created,2.0
1287364650,1635,Attacks,82.0
1287364650,1635,Free Kicks,13.0
1287364650,1635,Expected Assists,0.74
1287364650,1635,Successful Crosses,2.0
1287364650,1635,Crosses,8.0
1287364650,1635,Passes Own Half,237.0
1287364650,1635,Passes Opposition Half,188.0
1287364650,1635,Successful Long Passes,24.0
1287364650,1635,Long Passes,47.0
1287364650,1635,Throw-Ins,12.0
1287364650,1635,Key Passes,6.0
1287364650,1635,Passes Into Final Third,56.0
1287364650,1635,Backward Passes,81.0
1287364650,1635,Goal Kicks,9.0
1287364650,1635,Interceptions,12.0
1287364650,1635,Successful Tackles,4.0
1287364650,1635,Tackles,8.0
1287364650,1635,Clearances,24.0
1287364650,1635,Successful Aerial Duels,9.0
1287364650,1635,Aerial Duels,23.0
1287364650,1635,Successful Dribbles,7.0
1287364650,1635,Dribbles,10.0
1287364650,1635,Shots accuracy,0.5
1287364650,1635,Failed passes,70.0
1287364650,1635,Possession,0.43
1287364650,1635,Shots on target,4.0
1287364650,1635,Corners,4.0
1287364650,1635,Offsides,2.0
1287364650,1635,Successful passes,347.0
1287364650,1635,Red cards,0.0
1287364650,1635,Shots off target,3.0
1287364650,1635,Blocked shots,1.0
1287364650,1635,Shots within penalty area,3.0
1287364650,1635,Total passes,417.0
1287364650,1635,Goalkeeper saves,1.0
1287364650,1635,Fouls,13.0
1287364650,1635,Yellow cards,2.0
1287364650,1635,Shots outside penalty area,5.0
1314250293,8443,Expected Goals,1.42
1314250293,8443,Big Chances Created,3.0
1314250293,8443,Attacks,131.0
1314250293,8443,Free Kicks,8.0
1314250293,8443,Expected Assists,1.16
1314250293,8443,Successful Crosses,6.0
1314250293,8443,Crosses,24.0
1314250293,8443,Passes Own Half,311.0
1314250293,8443,Passes Opposition Half,396.0
1314250293,8443,Successful Long Passes,23.0
1314250293,8443,Long Passes,34.0
1314250293,8443,Throw-Ins,11.0
1314250293,8443,Key Passes,11.0
1314250293,8443,Passes Into Final Third,121.0
1314250293,8443,Backward Passes,82.0
1314250293,8443,Goal Kicks,4.0
1314250293,8443,Interceptions,9.0
1314250293,8443,Successful Tackles,15.0
1314250293,8443,Tackles,22.0
1314250293,8443,Clearances,10.0
1314250293,8443,Successful Aerial Duels,5.0
1314250293,8443,Aerial Duels,9.0
1314250293,8443,Successful Dribbles,11.0
1314250293,8443,Dribbles,18.0
1314250293,8443,Shots accuracy,0.31
1314250293,8443,Failed passes,65.0
1314250293,8443,Possession,0.66
1314250293,8443,Shots on target,4.0
1314250293,8443,Corners,5.0
1314250293,8443,Offsides,4.0
1314250293,8443,Successful passes,618.0
1314250293,8443,Red cards,0.0
1314250293,8443,Shots off target,6.0
1314250293,8443,Blocked shots,3.0
1314250293,8443,Shots within penalty area,8.0
1314250293,8443,Total passes,683.0
1314250293,8443,Goalkeeper saves,1.0
1314250293,8443,Fouls,8.0
1314250293,8443,Yellow cards,2.0
1314250293,8443,Shots outside penalty area,5.0
1314250293,1334301,Expected Goals,0.21
1314250293,1334301,Big Chances Created,0.0
1314250293,1334301,Attacks,59.0
1314250293,1334301,Free Kicks,7.0
1314250293,1334301,Expected Assists,0.07
1314250293,1334301,Successful Crosses,0.0
1314250293,1334301,Crosses,11.0
1314250293,1334301,Passes Own Half,204.0
1314250293,1334301,Passes Opposition Half,152.0
1314250293,1334301,Successful Long Passes,26.0
1314250293,1334301,Long Passes,50.0
1314250293,1334301,Throw-Ins,14.0
1314250293,1334301,Key Passes,3.0
1314250293,1334301,Passes Into Final Third,42.0
1314250293,1334301,Backward Passes,45.0
1314250293,1334301,Goal Kicks,14.0
1314250293,1334301,Interceptions,7.0
1314250293,1334301,Successful Tackles,8.0
1314250293,1334301,Tackles,15.0
1314250293,1334301,Clearances,29.0
1314250293,1334301,Successful Aerial Duels,4.0
1314250293,1334301,Aerial Duels,9.0
1314250293,1334301,Successful Dribbles,3.0
1314250293,1334301,Dribbles,11.0
1314250293,1334301,Shots accuracy,0.67
1314250293,1334301,Failed passes,59.0
1314250293,1334301,Possession,0.34
1314250293,1334301,Shots on target,2.0
1314250293,1334301,Corners,3.0
1314250293,1334301,Offsides,1.0
1314250293,1334301,Successful passes,286.0
1314250293,1334301,Red cards,0.0
1314250293,1334301,Shots off target,1.0
1314250293,1334301,Blocked shots,0.0
1314250293,1334301,Shots within penalty area,1.0
1314250293,1334301,Total passes,345.0
1314250293,1334301,Goalkeeper saves,3.0
1314250293,1334301,Fouls,10.0
1314250293,1334301,Yellow cards,2.0
1314250293,1334301,Shots outside penalty area,2.0
1298194476,9294,Expected Goals,1.49
1298194476,9294,Big Chances Created,3.0
1298194476,9294,Attacks,126.0
1298194476,9294,Free Kicks,13.0
1298194476,9294,Expected Assists,1.2
1298194476,9294,Successful Crosses,4.0
1298194476,9294,Crosses,27.0
1298194476,9294,Passes Own Half,233.0
1298194476,9294,Passes Opposition Half,452.0
1298194476,9294,Successful Long Passes,20.0
1298194476,9294,Long Passes,32.0
1298194476,9294,Throw-Ins,13.0
1298194476,9294,Key Passes,18.0
1298194476,9294,Passes Into Final Third,209.0
1298194476,9294,Backward Passes,128.0
1298194476,9294,Goal Kicks,3.0
1298194476,9294,Interceptions,1.0
1298194476,9294,Successful Tackles,11.0
1298194476,9294,Tackles,17.0
1298194476,9294,Clearances,5.0
1298194476,9294,Successful Aerial Duels,4.0
1298194476,9294,Aerial Duels,8.0
1298194476,9294,Successful Dribbles,10.0
1298194476,9294,Dribbles,16.0
1298194476,9294,Shots accuracy,0.17
1298194476,9294,Failed passes,48.0
1298194476,9294,Possession,0.72
1298194476,9294,Shots on target,4.0
1298194476,9294,Corners,8.0
1298194476,9294,Offsides,2.0
1298194476,9294,Successful passes,610.0
1298194476,9294,Red cards,0.0
1298194476,9294,Shots off target,8.0
1298194476,9294,Blocked shots,11.0
1298194476,9294,Shots within penalty area,10.0
1298194476,9294,Total passes,658.0
1298194476,9294,Goalkeeper saves,1.0
1298194476,9294,Fouls,10.0
1298194476,9294,Yellow cards,0.0
1298194476,9294,Shots outside penalty area,13.0
1298194476,3977507,Expected Goals,0.12
1298194476,3977507,Big Chances Created,0.0
1298194476,3977507,Attacks,34.0
1298194476,3977507,Free Kicks,8.0
1298194476,3977507,Expected Assists,0.08
1298194476,3977507,Successful Crosses,0.0
1298194476,3977507,Crosses,5.0
1298194476,3977507,Passes Own Half,165.0
1298194476,3977507,Passes Opposition Half,102.0
1298194476,3977507,Successful Long Passes,18.0
1298194476,3977507,Long Passes,47.0
1298194476,3977507,Throw-Ins,13.0
1298194476,3977507,Key Passes,3.0
1298194476,3977507,Passes Into Final Third,22.0
1298194476,3977507,Backward Passes,35.0
1298194476,3977507,Goal Kicks,11.0
1298194476,3977507,Interceptions,6.0
1298194476,3977507,Successful Tackles,7.0
1298194476,3977507,Tackles,13.0
1298194476,3977507,Clearances,26.0
1298194476,3977507,Successful Aerial Duels,4.0
1298194476,3977507,Aerial Duels,8.0
1298194476,3977507,Successful Dribbles,7.0
1298194476,3977507,Dribbles,17.0
1298194476,3977507,Shots accuracy,0.33
1298194476,3977507,Failed passes,48.0
1298194476,3977507,Possession,0.28
1298194476,3977507,Shots on target,1.0
1298194476,3977507,Corners,1.0
1298194476,3977507,Offsides,1.0
1298194476,3977507,Successful passes,214.0
1298194476,3977507,Red cards,0.0
1298194476,3977507,Shots off target,1.0
1298194476,3977507,Blocked shots,1.0
1298194476,3977507,Shots within penalty area,1.0
1298194476,3977507,Total passes,262.0
1298194476,3977507,Goalkeeper saves,3.0
1298194476,3977507,Fouls,13.0
1298194476,3977507,Yellow cards,0.0
1298194476,3977507,Shots outside penalty area,2.0
1287366352,3337,Expected Goals,1.7
1287366352,3337,Big Chances Created,2.0
1287366352,3337,Attacks,138.0
1287366352,3337,Free Kicks,11.0
1287366352,3337,Expected Assists,1.46
1287366352,3337,Successful Crosses,10.0
1287366352,3337,Crosses,33.0
1287366352,3337,Passes Own Half,229.0
1287366352,3337,Passes Opposition Half,427.0
1287366352,3337,Successful Long Passes,31.0
1287366352,3337,Long Passes,48.0
1287366352,3337,Throw-Ins,16.0
1287366352,3337,Key Passes,20.0
1287366352,3337,Passes Into Final Third,163.0
1287366352,3337,Backward Passes,78.0
1287366352,3337,Goal Kicks,4.0
1287366352,3337,Interceptions,8.0
1287366352,3337,Successful Tackles,8.0
1287366352,3337,Tackles,12.0
1287366352,3337,Clearances,17.0
1287366352,3337,Successful Aerial Duels,13.0
1287366352,3337,Aerial Duels,22.0
1287366352,3337,Successful Dribbles,6.0
1287366352,3337,Dribbles,13.0
1287366352,3337,Shots accuracy,0.27
1287366352,3337,Failed passes,70.0
1287366352,3337,Possession,0.67
1287366352,3337,Shots on target,6.0
1287366352,3337,Corners,8.0
1287366352,3337,Offsides,0.0
1287366352,3337,Successful passes,553.0
1287366352,3337,Red cards,0.0
1287366352,3337,Shots off target,10.0
1287366352,3337,Blocked shots,6.0
1287366352,3337,Shots within penalty area,11.0
1287366352,3337,Total passes,623.0
1287366352,3337,Goalkeeper saves,3.0
1287366352,3337,Fouls,5.0
1287366352,3337,Yellow cards,0.0
1287366352,3337,Shots outside penalty area,11.0
1287366352,929225,Expected Goals,1.95
1287366352,929225,Big Chances Created,2.0
1287366352,929225,Attacks,64.0
1287366352,929225,Free Kicks,5.0
1287366352,929225,Expected Assists,0.45
1287366352,929225,Successful Crosses,6.0
1287366352,929225,Crosses,13.0
1287366352,929225,Passes Own Half,168.0
1287366352,929225,Passes Opposition Half,151.0
1287366352,929225,Successful Long Passes,21.0
1287366352,929225,Long Passes,48.0
1287366352,929225,Throw-Ins,15.0
1287366352,929225,Key Passes,9.0
1287366352,929225,Passes Into Final Third,43.0
1287366352,929225,Backward Passes,63.0
1287366352,929225,Goal Kicks,9.0
1287366352,929225,Interceptions,5.0
1287366352,929225,Successful Tackles,4.0
1287366352,929225,Tackles,8.0
1287366352,929225,Clearances,33.0
1287366352,929225,Successful Aerial Duels,9.0
1287366352,929225,Aerial Duels,22.0
1287366352,929225,Successful Dribbles,3.0
1287366352,929225,Dribbles,12.0
1287366352,929225,Shots accuracy,0.31
1287366352,929225,Failed passes,67.0
1287366352,929225,Possession,0.33
1287366352,929225,Shots on target,4.0
1287366352,929225,Corners,4.0
1287366352,929225,Offsides,0.0
1287366352,929225,Successful passes,239.0
1287366352,929225,Red cards,0.0
1287366352,929225,Shots off target,6.0
1287366352,929225,Blocked shots,3.0
1287366352,929225,Shots within penalty area,10.0
1287366352,929225,Total passes,306.0
1287366352,929225,Goalkeeper saves,4.0
1287366352,929225,Fouls,11.0
1287366352,929225,Yellow cards,0.0
1287366352,929225,Shots outside penalty area,3.0
1310843740,26314,Expected Goals,1.38
1310843740,26314,Big Chances Created,2.0
1310843740,26314,Attacks,44.0
1310843740,26314,Free Kicks,7.0
1310843740,26314,Expected Assists,0.62
1310843740,26314,Successful Crosses,2.0
1310843740,26314,Crosses,6.0
1310843740,26314,Passes Own Half,253.0
1310843740,26314,Passes Opposition Half,158.0
1310843740,26314,Successful Long Passes,24.0
1310843740,26314,Long Passes,48.0
1310843740,26314,Throw-Ins,17.0
1310843740,26314,Key Passes,8.0
1310843740,26314,Passes Into Final Third,42.0
1310843740,26314,Backward Passes,71.0
1310843740,26314,Goal Kicks,8.0
1310843740,26314,Interceptions,10.0
1310843740,26314,Successful Tackles,6.0
1310843740,26314,Tackles,7.0
1310843740,26314,Clearances,16.0
1310843740,26314,Successful Aerial Duels,2.0
1310843740,26314,Aerial Duels,7.0
1310843740,26314,Successful Dribbles,7.0
1310843740,26314,Dribbles,12.0
1310843740,26314,Shots accuracy,0.2
1310843740,26314,Failed passes,56.0
1310843740,26314,Possession,0.38
1310843740,26314,Shots on target,2.0
1310843740,26314,Corners,4.0
1310843740,26314,Offsides,3.0
1310843740,26314,Successful passes,349.0
1310843740,26314,Red cards,0.0
1310843740,26314,Shots off target,5.0
1310843740,26314,Blocked shots,3.0
1310843740,26314,Shots within penalty area,8.0
1310843740,26314,Total passes,405.0
1310843740,26314,Goalkeeper saves,0.0
1310843740,26314,Fouls,4.0
1310843740,26314,Yellow cards,1.0
1310843740,8443,Expected Goals,1.99
1310843740,8443,Big Chances Created,3.0
1310843740,8443,Attacks,124.0
1310843740,8443,Free Kicks,4.0
1310843740,8443,Expected Assists,1.69
1310843740,8443,Successful Crosses,1.0
1310843740,8443,Crosses,13.0
1310843740,8443,Passes Own Half,304.0
1310843740,8443,Passes Opposition Half,380.0
1310843740,8443,Successful Long Passes,24.0
1310843740,8443,Long Passes,32.0
1310843740,8443,Throw-Ins,17.0
1310843740,8443,Key Passes,7.0
1310843740,8443,Passes Into Final Third,118.0
1310843740,8443,Backward Passes,118.0
1310843740,8443,Goal Kicks,4.0
1310843740,8443,Interceptions,3.0
1310843740,8443,Successful Tackles,2.0
1310843740,8443,Tackles,9.0
1310843740,8443,Clearances,9.0
1310843740,8443,Successful Aerial Duels,5.0
1310843740,8443,Aerial Duels,7.0
1310843740,8443,Successful Dribbles,5.0
1310843740,8443,Dribbles,7.0
1310843740,8443,Shots accuracy,0.25
1310843740,8443,Failed passes,44.0
1310843740,8443,Possession,0.62
1310843740,8443,Shots on target,2.0
1310843740,8443,Corners,6.0
1310843740,8443,Offsides,3.0
1310843740,8443,Successful passes,627.0
1310843740,8443,Red cards,0.0
1310843740,8443,Shots off target,4.0
1310843740,8443,Blocked shots,2.0
1310843740,8443,Shots within penalty area,6.0
1310843740,8443,Total passes,671.0
1310843740,8443,Goalkeeper saves,1.0
1310843740,8443,Fouls,7.0
1310843740,8443,Yellow cards,0.0
1298196178,9294,Expected Goals,4.89
1298196178,9294,Big Chances Created,5.0
1298196178,9294,Attacks,123.0
1298196178,9294,Free Kicks,22.0
1298196178,9294,Expected Assists,2.36
1298196178,9294,Successful Crosses,4.0
1298196178,9294,Crosses,25.0
1298196178,9294,Passes Own Half,174.0
1298196178,9294,Passes Opposition Half,412.0
1298196178,9294,Successful Long Passes,16.0
1298196178,9294,Long Passes,20.0
1298196178,9294,Throw-Ins,16.0
1298196178,9294,Key Passes,21.0
1298196178,9294,Passes Into Final Third,211.0
1298196178,9294,Backward Passes,90.0
1298196178,9294,Goal Kicks,1.0
1298196178,9294,Interceptions,9.0
1298196178,9294,Successful Tackles,8.0
1298196178,9294,Tackles,15.0
1298196178,9294,Clearances,5.0
1298196178,9294,Successful Aerial Duels,8.0
1298196178,9294,Aerial Duels,14.0
1298196178,9294,Successful Dribbles,13.0
1298196178,9294,Dribbles,19.0
1298196178,9294,Shots accuracy,0.29
1298196178,9294,Failed passes,52.0
1298196178,9294,Possession,0.81
1298196178,9294,Shots on target,8.0
1298196178,9294,Corners,11.0
1298196178,9294,Offsides,0.0
1298196178,9294,Successful passes,509.0
1298196178,9294,Red cards,0.0
1298196178,9294,Shots off target,10.0
1298196178,9294,Blocked shots,10.0
1298196178,9294,Shots within penalty area,18.0
1298196178,9294,Total passes,561.0
1298196178,9294,Goalkeeper saves,0.0
1298196178,9294,Fouls,7.0
1298196178,9294,Yellow cards,0.0
1298196178,9294,Shots outside penalty area,10.0
1298196178,25463,Expected Goals,0.03
1298196178,25463,Big Chances Created,0.0
1298196178,25463,Attacks,29.0
1298196178,25463,Free Kicks,7.0
1298196178,25463,Expected Assists,0.02
1298196178,25463,Successful Crosses,0.0
1298196178,25463,Crosses,2.0
1298196178,25463,Passes Own Half,62.0
1298196178,25463,Passes Opposition Half,69.0
1298196178,25463,Successful Long Passes,7.0
1298196178,25463,Long Passes,36.0
1298196178,25463,Throw-Ins,12.0
1298196178,25463,Key Passes,1.0
1298196178,25463,Passes Into Final Third,9.0
1298196178,25463,Backward Passes,14.0
1298196178,25463,Goal Kicks,10.0
1298196178,25463,Interceptions,10.0
1298196178,25463,Successful Tackles,7.0
1298196178,25463,Tackles,11.0
1298196178,25463,Clearances,34.0
1298196178,25463,Successful Aerial Duels,6.0
1298196178,25463,Aerial Duels,14.0
1298196178,25463,Successful Dribbles,3.0
1298196178,25463,Dribbles,8.0
1298196178,25463,Shots accuracy,0.0
1298196178,25463,Failed passes,59.0
1298196178,25463,Possession,0.19
1298196178,25463,Shots on target,0.0
1298196178,25463,Corners,1.0
1298196178,25463,Offsides,0.0
1298196178,25463,Successful passes,70.0
1298196178,25463,Red cards,0.0
1298196178,25463,Shots off target,0.0
1298196178,25463,Blocked shots,1.0
1298196178,25463,Shots within penalty area,0.0
1298196178,25463,Total passes,129.0
1298196178,25463,Goalkeeper saves,6.0
1298196178,25463,Fouls,24.0
1298196178,25463,Yellow cards,4.0
1298196178,25463,Shots outside penalty area,1.0
1309688933,15251,Expected Goals,2.3
1309688933,15251,Big Chances Created,4.0
1309688933,15251,Attacks,88.0
1309688933,15251,Free Kicks,16.0
1309688933,15251,Expected Assists,1.37
1309688933,15251,Successful Crosses,3.0
1309688933,15251,Crosses,12.0
1309688933,15251,Passes Own Half,232.0
1309688933,15251,Passes Opposition Half,321.0
1309688933,15251,Successful Long Passes,30.0
1309688933,15251,Long Passes,61.0
1309688933,15251,Throw-Ins,26.0
1309688933,15251,Key Passes,14.0
1309688933,15251,Passes Into Final Third,106.0
1309688933,15251,Backward Passes,97.0
1309688933,15251,Goal Kicks,4.0
1309688933,15251,Interceptions,9.0
1309688933,15251,Successful Tackles,4.0
1309688933,15251,Tackles,7.0
1309688933,15251,Clearances,32.0
1309688933,15251,Successful Aerial Duels,27.0
1309688933,15251,Aerial Duels,43.0
1309688933,15251,Successful Dribbles,8.0
1309688933,15251,Dribbles,14.0
1309688933,15251,Shots accuracy,0.4
1309688933,15251,Failed passes,72.0
1309688933,15251,Possession,0.62
1309688933,15251,Shots on target,6.0
1309688933,15251,Corners,4.0
1309688933,15251,Offsides,2.0
1309688933,15251,Successful passes,469.0
1309688933,15251,Red cards,0.0
1309688933,15251,Shots off target,5.0
1309688933,15251,Blocked shots,4.0
1309688933,15251,Shots within penalty area,10.0
1309688933,15251,Total passes,541.0
1309688933,15251,Goalkeeper saves,3.0
1309688933,15251,Fouls,9.0
1309688933,15251,Yellow cards,1.0
1309688933,15251,Shots outside penalty area,5.0
1309688933,656054,Expected Goals,0.83
1309688933,656054,Big Chances Created,1.0
1309688933,656054,Attacks,88.0
1309688933,656054,Free Kicks,9.0
1309688933,656054,Expected Assists,0.44
1309688933,656054,Successful Crosses,3.0
1309688933,656054,Crosses,15.0
1309688933,656054,Passes Own Half,119.0
1309688933,656054,Passes Opposition Half,223.0
1309688933,656054,Successful Long Passes,23.0
1309688933,656054,Long Passes,69.0
1309688933,656054,Throw-Ins,16.0
1309688933,656054,Key Passes,3.0
1309688933,656054,Passes Into Final Third,54.0
1309688933,656054,Backward Passes,51.0
1309688933,656054,Goal Kicks,8.0
1309688933,656054,Interceptions,6.0
1309688933,656054,Successful Tackles,7.0
1309688933,656054,Tackles,9.0
1309688933,656054,Clearances,21.0
1309688933,656054,Successful Aerial Duels,16.0
1309688933,656054,Aerial Duels,43.0
1309688933,656054,Successful Dribbles,4.0
1309688933,656054,Dribbles,7.0
1309688933,656054,Shots accuracy,0.57
1309688933,656054,Failed passes,97.0
1309688933,656054,Possession,0.38
1309688933,656054,Shots on target,4.0
1309688933,656054,Corners,5.0
1309688933,656054,Offsides,2.0
1309688933,656054,Successful passes,230.0
1309688933,656054,Red cards,0.0
1309688933,656054,Shots off target,3.0
1309688933,656054,Blocked shots,0.0
1309688933,656054,Shots within penalty area,5.0
1309688933,656054,Total passes,327.0
1309688933,656054,Goalkeeper saves,4.0
1309688933,656054,Fouls,16.0
1309688933,656054,Yellow cards,0.0
1309688933,656054,Shots outside penalty area,2.0
1267463164,8443,Expected Goals,2.1
1267463164,8443,Big Chances Created,2.0
1267463164,8443,Attacks,147.0
1267463164,8443,Free Kicks,1.0
1267463164,8443,Expected Assists,3.62
1267463164,8443,Successful Crosses,6.0
1267463164,8443,Crosses,36.0
1267463164,8443,Passes Own Half,132.0
1267463164,8443,Passes Opposition Half,704.0
1267463164,8443,Successful Long Passes,24.0
1267463164,8443,Long Passes,30.0
1267463164,8443,Throw-Ins,18.0
1267463164,8443,Key Passes,19.0
1267463164,8443,Passes Into Final Third,388.0
1267463164,8443,Backward Passes,113.0
1267463164,8443,Goal Kicks,5.0
1267463164,8443,Interceptions,6.0
1267463164,8443,Successful Tackles,12.0
1267463164,8443,Tackles,13.0
1267463164,8443,Clearances,7.0
1267463164,8443,Successful Aerial Duels,19.0
1267463164,8443,Aerial Duels,28.0
1267463164,8443,Successful Dribbles,7.0
1267463164,8443,Dribbles,13.0
1267463164,8443,Shots accuracy,0.26
1267463164,8443,Failed passes,66.0
1267463164,8443,Possession,0.74
1267463164,8443,Shots on target,7.0
1267463164,8443,Corners,11.0
1267463164,8443,Offsides,2.0
1267463164,8443,Successful passes,734.0
1267463164,8443,Red cards,0.0
1267463164,8443,Shots off target,12.0
1267463164,8443,Blocked shots,8.0
1267463164,8443,Shots within penalty area,16.0
1267463164,8443,Total passes,800.0
1267463164,8443,Goalkeeper saves,1.0
1267463164,8443,Fouls,10.0
1267463164,8443,Yellow cards,1.0
1267463164,8443,Shots outside penalty area,11.0
1267463164,1305367,Expected Goals,0.2
1267463164,1305367,Big Chances Created,1.0
1267463164,1305367,Attacks,34.0
1267463164,1305367,Free Kicks,9.0
1267463164,1305367,Expected Assists,0.12
1267463164,1305367,Successful Crosses,1.0
1267463164,1305367,Crosses,4.0
1267463164,1305367,Passes Own Half,211.0
1267463164,1305367,Passes Opposition Half,71.0
1267463164,1305367,Successful Long Passes,19.0
1267463164,1305367,Long Passes,56.0
1267463164,1305367,Throw-Ins,14.0
1267463164,1305367,Key Passes,4.0
1267463164,1305367,Passes Into Final Third,16.0
1267463164,1305367,Backward Passes,48.0
1267463164,1305367,Goal Kicks,14.0
1267463164,1305367,Interceptions,15.0
1267463164,1305367,Successful Tackles,11.0
1267463164,1305367,Tackles,18.0
1267463164,1305367,Clearances,46.0
1267463164,1305367,Successful Aerial Duels,9.0
1267463164,1305367,Aerial Duels,28.0
1267463164,1305367,Successful Dribbles,4.0
1267463164,1305367,Dribbles,11.0
1267463164,1305367,Shots accuracy,0.17
1267463164,1305367,Failed passes,73.0
1267463164,1305367,Possession,0.26
1267463164,1305367,Shots on target,1.0
1267463164,1305367,Corners,1.0
1267463164,1305367,Offsides,3.0
1267463164,1305367,Successful passes,205.0
1267463164,1305367,Red cards,0.0
1267463164,1305367,Shots off target,3.0
1267463164,1305367,Blocked shots,2.0
1267463164,1305367,Shots within penalty area,2.0
1267463164,1305367,Total passes,278.0
1267463164,1305367,Goalkeeper saves,7.0
1267463164,1305367,Fouls,1.0
1267463164,1305367,Yellow cards,1.0
1267463164,1305367,Shots outside penalty area,4.0
1267466568,9294,Expected Goals,3.2
1267466568,9294,Big Chances Created,7.0
1267466568,9294,Attacks,72.0
1267466568,9294,Free Kicks,12.0
1267466568,9294,Expected Assists,1.1
1267466568,9294,Successful Crosses,6.0
1267466568,9294,Crosses,13.0
1267466568,9294,Passes Own Half,304.0
1267466568,9294,Passes Opposition Half,183.0
1267466568,9294,Successful Long Passes,15.0
1267466568,9294,Long Passes,41.0
1267466568,9294,Throw-Ins,15.0
1267466568,9294,Key Passes,15.0
1267466568,9294,Passes Into Final Third,49.0
1267466568,9294,Backward Passes,75.0
1267466568,9294,Goal Kicks,6.0
1267466568,9294,Interceptions,7.0
1267466568,9294,Successful Tackles,7.0
1267466568,9294,Tackles,9.0
1267466568,9294,Clearances,16.0
1267466568,9294,Successful Aerial Duels,12.0
1267466568,9294,Aerial Duels,28.0
1267466568,9294,Successful Dribbles,7.0
1267466568,9294,Dribbles,14.0
1267466568,9294,Shots accuracy,0.5
1267466568,9294,Failed passes,68.0
1267466568,9294,Possession,0.52
1267466568,9294,Shots on target,11.0
1267466568,9294,Corners,8.0
1267466568,9294,Offsides,0.0
1267466568,9294,Successful passes,406.0
1267466568,9294,Red cards,0.0
1267466568,9294,Shots off target,6.0
1267466568,9294,Blocked shots,5.0
1267466568,9294,Shots within penalty area,20.0
1267466568,9294,Total passes,474.0
1267466568,9294,Goalkeeper saves,3.0
1267466568,9294,Fouls,10.0
1267466568,9294,Yellow cards,0.0
1267466568,9294,Shots outside penalty area,2.0
1267466568,3337,Expected Goals,0.7
1267466568,3337,Big Chances Created,2.0
1267466568,3337,Attacks,78.0
1267466568,3337,Free Kicks,10.0
1267466568,3337,Expected Assists,0.82
1267466568,3337,Successful Crosses,2.0
1267466568,3337,Crosses,13.0
1267466568,3337,Passes Own Half,239.0
1267466568,3337,Passes Opposition Half,217.0
1267466568,3337,Successful Long Passes,18.0
1267466568,3337,Long Passes,42.0
1267466568,3337,Throw-Ins,18.0
