match_id,equipo_id,jugador_id,jugador,posicion,minutos,suplente,nota,goalsScored,goalsSaved,goalsConceded,assists,dribblesTotal,dribblesSuccessful,dribblesFailed,dribbleSuccessRate,fouledByOthers,fouledOthers,tacklesTotal,interceptionsTotal,shotsOnTarget,shotsOffTarget,shotsTotal,shotsAccuracy,penaltiesScored,penaltiesMissed,penaltiesTotal,penaltiesAccuracy,passesAccuracy,passesSuccessful,passesFailed,passesTotal,passesKey,cardsRed,cardsYellow,cardsSecondYellow,duelsTotal,duelsWon,duelsLost,duelSuccessRate,expectedAssists,expectedGoals,expectedGoalsOnTarget,expectedGoalsOnTargetConceded,expectedGoalsPrevented
1151321237,9294,3073322,D. Henderson,Goalkeeper,90,False,7.21,0,6,3,0,0,0,0,0.00 %,1,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,78.26 %,36,10,46,0,0,0,0,1,1,0,100.00 %,,,,,
1151321237,9294,101101,K. Walker,Defender,90,False,6.25,0,0,0,0,0,0,0,0.00 %,1,1,0,1,0,0,0,0.00 %,0,0,0,0.00 %,94.87 %,37,2,39,1,0,1,1,3,2,1,66.67 %,,,,,
1151321237,9294,3175074,Trevoh Chalobah,Defender,90,False,6.85,0,0,0,0,0,0,0,0.00 %,1,1,2,1,0,0,0,0.00 %,0,0,0,0.00 %,96.51 %,83,3,86,0,0,0,0,7,6,1,85.71 %,,,,,
1151321237,9294,24625587,L. Colwill,Defender,90,False,5.96,0,0,0,0,0,0,0,0.00 %,1,3,1,0,0,0,0,0.00 %,0,0,0,0.00 %,92.23 %,95,8,103,0,0,1,1,7,2,5,28.57 %,,,,,
1151321237,9294,50432599,M. Lewis-Skelly,Defender,88,False,6.66,0,0,0,0,0,0,0,0.00 %,5,1,0,0,0,0,0,0.00 %,0,0,0,0.00 %,91.30 %,42,4,46,0,0,0,0,9,6,3,66.67 %,,,,,
1151321237,9294,235214,B. Saka,Midfielder,71,False,6.25,0,0,0,0,4,1,3,25.00 %,1,1,1,0,1,0,1,100.00 %,0,0,0,0.00 %,92.86 %,13,1,14,0,0,0,0,8,3,5,37.50 %,,,,,
1151321237,9294,10943646,C. Gallagher,Midfielder,59,False,6.88,0,0,0,0,3,2,1,66.67 %,0,1,1,1,0,0,0,0.00 %,0,0,0,0.00 %,95.56 %,43,2,45,1,0,0,0,6,3,3,50.00 %,,,,,
1151321237,9294,473011,D. Rice,Midfielder,71,False,6.71,0,0,0,0,1,1,0,100.00 %,0,1,0,1,0,0,0,0.00 %,0,0,0,0.00 %,95.24 %,40,2,42,0,0,0,0,3,1,2,33.33 %,,,,,
1151321237,9294,22344861,A. Gordon,Midfielder,58,False,6.56,0,0,0,0,0,0,0,0.00 %,1,0,1,0,1,1,2,50.00 %,0,0,0,0.00 %,80.00 %,8,2,10,0,0,0,0,3,2,1,66.67 %,,,,,
1151321237,9294,29778,H. Kane,Forward,59,False,6.96,1,0,0,0,0,0,0,0.00 %,1,1,0,0,1,0,1,100.00 %,0,0,0,0.00 %,88.89 %,8,1,9,0,0,0,0,7,2,5,28.57 %,,,,,
1151321237,9294,3153500,E. Eze,Forward,90,False,7.73,0,0,0,0,1,1,0,100.00 %,3,0,2,0,0,1,1,0.00 %,0,0,0,0.00 %,89.19 %,33,4,37,2,0,0,0,8,6,2,75.00 %,,,,,
1151321237,9294,3018260,M. Gibbs-White,Midfielder,32,True,6.51,0,0,0,0,0,0,0,0.00 %,0,1,0,0,1,0,1,100.00 %,0,0,0,0.00 %,87.50 %,14,2,16,1,0,0,0,1,0,1,0.00 %,,,,,
1151321237,9294,47327,Curtis Jones,Midfielder,31,True,6.24,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,1,1,0.00 %,0,0,0,0.00 %,97.22 %,35,1,36,0,0,0,0,2,1,1,50.00 %,,,,,
1151321237,9294,3086524,M. Rogers,Forward,31,True,6.34,0,0,0,0,0,0,0,0.00 %,1,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,40.00 %,2,3,5,1,0,0,0,5,1,4,20.00 %,,,,,
1151321237,9294,20884752,J. Bellingham,Midfielder,19,True,6.62,0,0,0,0,0,0,0,0.00 %,2,0,0,0,0,1,1,0.00 %,0,0,0,0.00 %,100.00 %,15,0,15,0,0,0,0,4,2,2,50.00 %,,,,,
1151321237,9294,22012557,N. Madueke,Forward,19,True,6.85,0,0,0,0,1,0,1,0.00 %,0,0,2,0,0,0,0,0.00 %,0,0,0,0.00 %,83.33 %,5,1,6,2,0,0,0,3,2,1,66.67 %,,,,,
1151321237,9294,3215968,Ivan Toney,Forward,8,True,6.69,0,0,0,0,0,0,0,0.00 %,0,1,0,0,0,1,1,0.00 %,0,0,0,0.00 %,100.00 %,1,0,1,0,0,0,0,1,0,1,0.00 %,,,,,
1151321237,9294,472206,J. Pickford,Goalkeeper,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1151321237,9294,26160883,J. Trafford,Goalkeeper,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1151321237,9294,3146899,R. James,Defender,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1151321237,9294,3116148,E. Konsa,Defender,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1151321237,9294,3052875,Dan Burn,Defender,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1151321237,9294,45717,T. Alexander-Arnold,Defender,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1151321237,9294,47166,J. Henderson,Midfielder,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1151321237,9294,24630256,C. Palmer,Midfielder,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1151321237,11847,480900,Edouard Mendy,Goalkeeper,90,False,7.26,0,3,1,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,85.19 %,23,4,27,0,0,0,0,0,0,0,0.00 %,,,,,
1151321237,11847,13195,Krépin Diatta,Defender,90,False,6.67,0,0,0,0,0,0,0,0.00 %,0,1,2,2,0,0,0,0.00 %,0,0,0,0.00 %,76.67 %,23,7,30,0,0,1,1,7,4,3,57.14 %,,,,,
1151321237,11847,51352,K. Koulibaly,Defender,90,False,7.24,0,0,0,1,0,0,0,0.00 %,1,2,0,0,0,0,0,0.00 %,0,0,0,0.00 %,84.29 %,59,11,70,1,0,0,0,8,6,2,75.00 %,,,,,
1151321237,11847,4172630,M. Niakhaté,Defender,90,False,6.94,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,100.00 %,52,0,52,0,0,0,0,3,2,1,66.67 %,,,,,
1151321237,11847,65897937,E. Diouf,Defender,90,False,6.95,0,0,0,0,0,0,0,0.00 %,1,3,2,2,0,0,0,0.00 %,0,0,0,0.00 %,88.89 %,16,2,18,3,0,0,0,9,3,6,33.33 %,,,,,
1151321237,11847,52748745,Habib Diarra,Midfielder,71,False,7.48,1,0,0,0,0,0,0,0.00 %,1,4,0,1,2,1,3,66.67 %,0,0,0,0.00 %,88.00 %,22,3,25,0,0,0,0,7,2,5,28.57 %,,,,,
1151321237,11847,481544,I. Gueye,Midfielder,90,False,7.23,0,0,0,0,1,0,1,0.00 %,0,1,4,0,2,0,2,100.00 %,0,0,0,0.00 %,94.74 %,36,2,38,2,0,0,0,8,5,3,62.50 %,,,,,
1151321237,11847,60223492,L. Camara,Midfielder,90,False,7.33,0,0,0,1,1,0,1,0.00 %,2,1,2,0,0,0,0,0.00 %,0,0,0,0.00 %,100.00 %,43,0,43,1,0,0,0,9,4,5,44.44 %,,,,,
1151321237,11847,2993466,I. Ndiaye,Forward,90,False,7.31,0,0,0,0,2,2,0,100.00 %,2,3,1,1,0,0,0,0.00 %,0,0,0,0.00 %,88.89 %,16,2,18,2,0,0,0,9,6,3,66.67 %,,,,,
1151321237,11847,45572492,N. Jackson,Forward,82,False,7.35,0,0,0,1,2,0,2,0.00 %,2,1,0,1,2,0,2,100.00 %,0,0,0,0.00 %,75.00 %,9,3,12,1,0,0,0,7,2,5,28.57 %,,,,,
1151321237,11847,357252,I. Sarr,Forward,70,False,7.28,1,0,0,0,0,0,0,0.00 %,1,1,3,0,2,0,2,100.00 %,0,0,0,0.00 %,76.92 %,10,3,13,0,0,0,0,6,4,2,66.67 %,,,,,
1151321237,11847,3306128,Cheick Tidiane Sabaly,Forward,20,True,7.16,1,0,0,0,0,0,0,0.00 %,0,0,0,0,1,0,1,100.00 %,0,0,0,0.00 %,50.00 %,2,2,4,0,0,0,0,1,0,1,0.00 %,,,,,
1151321237,11847,3332210,P. Gueye,Midfielder,19,True,6.69,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,1,1,0.00 %,0,0,0,0.00 %,50.00 %,1,1,2,0,0,0,0,1,0,1,0.00 %,,,,,
1151321237,11847,3544569,B. Dia,Forward,8,True,6.46,0,0,0,0,0,0,0,0.00 %,0,1,0,0,0,0,0,0.00 %,0,0,0,0.00 %,100.00 %,2,0,2,0,0,0,0,3,0,3,0.00 %,,,,,
1151321237,11847,3311280,Y. Diouf,Goalkeeper,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1151321237,11847,19296487,M. Diaw,Goalkeeper,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1151321237,11847,1360604,A. Seck,Defender,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1151321237,11847,50544011,A. Mendy,Defender,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1151321237,11847,25457635,Ismail Jakobs,Defender,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1151321237,11847,55515047,Mamadou Lamine Camara,Midfielder,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1151321237,11847,3580633,Cheikh Niasse,Midfielder,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1151321237,11847,44627905,A. Sima,Forward,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1151321237,11847,2315173,C. Ndiaye,Forward,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1151321237,11847,69940164,Idrissa Gueye,Forward,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1188712475,656054,22347598,M. Kovář,Goalkeeper,45,False,6.86,0,1,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,93.75 %,15,1,16,0,0,0,0,0,0,0,0.00 %,,,,,
1188712475,656054,46297958,Martin Vitík,Defender,90,False,6.75,0,0,0,0,1,0,1,0.00 %,1,2,3,2,0,0,0,0.00 %,0,0,0,0.00 %,84.38 %,27,5,32,0,0,0,0,9,4,5,44.44 %,,,,,
1188712475,656054,26237358,R. Hranáč,Defender,90,False,6.54,0,0,0,0,0,0,0,0.00 %,1,3,2,0,0,0,0,0.00 %,0,0,0,0.00 %,75.00 %,27,9,36,0,0,0,0,8,3,5,37.50 %,,,,,
1188712475,656054,10669624,Václav Jemelka,Defender,90,False,7.26,0,0,0,0,1,0,1,0.00 %,0,0,3,3,0,1,1,0.00 %,0,0,0,0.00 %,82.35 %,28,6,34,1,0,0,0,8,6,2,75.00 %,,,,,
1188712475,656054,10674937,Martin Cedidla,Midfielder,64,False,6.61,0,0,0,0,0,0,0,0.00 %,0,2,3,0,0,0,0,0.00 %,0,0,0,0.00 %,76.47 %,13,4,17,1,0,0,0,7,3,4,42.86 %,,,,,
1188712475,656054,19151748,Michal Beran,Midfielder,88,False,7.20,0,0,0,0,0,0,0,0.00 %,0,1,3,4,0,0,0,0.00 %,0,0,0,0.00 %,72.22 %,26,10,36,0,0,0,0,6,3,3,50.00 %,,,,,
1188712475,656054,198828,A. Král,Midfielder,90,False,6.92,0,0,0,0,2,0,2,0.00 %,1,1,2,0,0,0,0,0.00 %,0,0,0,0.00 %,80.95 %,17,4,21,0,0,0,0,8,3,5,37.50 %,,,,,
1188712475,656054,20735827,David Jurásek,Midfielder,64,False,6.68,0,0,0,0,1,1,0,100.00 %,0,0,1,1,0,0,0,0.00 %,0,0,0,0.00 %,53.85 %,7,6,13,0,0,0,0,3,2,1,66.67 %,,,,,
1188712475,656054,88543,Václav Černý,Forward,45,False,6.65,0,0,0,0,0,0,0,0.00 %,1,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,44.44 %,4,5,9,1,0,0,0,2,1,1,50.00 %,,,,,
1188712475,656054,38955,Michal Sadílek,Forward,90,False,6.88,0,0,0,0,0,0,0,0.00 %,2,4,3,1,0,0,0,0.00 %,0,0,0,0.00 %,64.00 %,16,9,25,1,0,1,1,13,5,8,38.46 %,,,,,
1188712475,656054,131852,Tomáš Chorý,Forward,45,False,6.96,1,0,0,0,0,0,0,0.00 %,1,1,1,0,1,0,1,100.00 %,1,0,1,100.00 %,45.45 %,5,6,11,0,0,0,0,5,2,3,40.00 %,,,,,
1188712475,656054,26192761,Vítězslav Jaroš,Goalkeeper,45,True,6.57,0,3,1,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,57.14 %,8,6,14,0,0,0,0,0,0,0,0.00 %,,,,,
1188712475,656054,32179385,Adam Karabec,Midfielder,45,True,6.21,0,0,0,0,2,0,2,0.00 %,1,1,0,0,0,0,0,0.00 %,0,0,0,0.00 %,80.00 %,4,1,5,1,0,0,0,4,1,3,25.00 %,,,,,
1188712475,656054,10680894,J. Kuchta,Forward,45,True,6.33,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,62.50 %,5,3,8,0,0,0,0,0,0,0,0.00 %,,,,,
1188712475,656054,10688461,P. Šulc,Midfielder,26,True,6.48,0,0,0,0,1,0,1,0.00 %,0,2,0,3,0,0,0,0.00 %,0,0,0,0.00 %,66.67 %,6,3,9,0,0,1,1,2,0,2,0.00 %,,,,,
1188712475,656054,127988,P. Schick,Forward,26,True,6.27,0,0,0,0,0,0,0,0.00 %,0,2,1,0,0,0,0,0.00 %,0,0,0,0.00 %,50.00 %,2,2,4,0,0,0,0,6,3,3,50.00 %,,,,,
1188712475,656054,200277,Tomáš Souček,Midfielder,2,True,,0,0,0,0,0,0,0,0.00 %,0,1,0,1,0,1,1,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1188712475,656054,10682021,J. Staněk,Goalkeeper,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1188712475,656054,362726,Tomáš Holeš,Defender,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1188712475,656054,199311,Jaroslav Zelený,Defender,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1188712475,656054,26113388,Lukáš Červ,Midfielder,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1188712475,656054,10682987,Lukáš Provod,Midfielder,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1188712475,20357,50043301,Abdulrahman Al Sanbi,Goalkeeper,90,False,6.30,0,0,1,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,68.89 %,31,14,45,0,0,0,0,0,0,0,0.00 %,,,,,
1188712475,20357,7181237,Muhannad Al Shanqiti,Defender,75,False,6.69,0,0,0,0,2,1,1,50.00 %,2,0,0,0,1,0,1,100.00 %,0,0,0,0.00 %,85.71 %,24,4,28,0,0,0,0,4,3,1,75.00 %,,,,,
1188712475,20357,49019341,Jehad Abdullatif Ahm,Defender,90,False,6.85,0,0,0,0,0,0,0,0.00 %,0,0,0,1,0,0,0,0.00 %,0,0,0,0.00 %,88.00 %,44,6,50,0,0,0,0,5,2,3,40.00 %,,,,,
1188712475,20357,7142436,Hassan Tambakti,Defender,90,False,7.19,0,0,0,0,0,0,0,0.00 %,1,2,1,2,0,0,0,0.00 %,0,0,0,0.00 %,89.36 %,84,10,94,0,0,0,0,8,4,4,50.00 %,,,,,
1188712475,20357,32583495,Moteb Al Harbi,Defender,45,False,6.92,0,0,0,0,2,1,1,50.00 %,2,0,0,1,0,0,0,0.00 %,0,0,0,0.00 %,83.87 %,26,5,31,0,0,0,0,5,4,1,80.00 %,,,,,
1188712475,20357,43336846,Ziyad Aljohani,Midfielder,65,False,6.34,0,0,0,0,1,1,0,100.00 %,1,1,1,0,0,0,0,0.00 %,0,0,0,0.00 %,94.74 %,18,1,19,0,0,1,1,4,3,1,75.00 %,,,,,
1188712475,20357,7134869,Abdullah Al Khaibari,Midfielder,90,False,6.85,0,0,0,0,3,0,3,0.00 %,2,2,2,4,0,0,0,0.00 %,0,0,0,0.00 %,89.39 %,59,7,66,0,0,0,0,10,4,6,40.00 %,,,,,
1188712475,20357,7178500,Abdulrahman Al Obud,Midfielder,45,False,6.19,0,0,0,0,0,0,0,0.00 %,1,0,1,0,0,0,0,0.00 %,0,0,0,0.00 %,66.67 %,6,3,9,0,0,0,0,6,2,4,33.33 %,,,,,
1188712475,20357,49327334,Musab Al Juwayr,Midfielder,66,False,6.97,0,0,0,0,0,0,0,0.00 %,1,0,1,0,1,0,1,100.00 %,0,0,0,0.00 %,84.62 %,44,8,52,1,0,0,0,3,2,1,66.67 %,,,,,
1188712475,20357,7138894,Salem Al-Dawsari,Midfielder,90,False,6.54,0,0,0,0,8,2,6,25.00 %,1,1,0,0,1,1,2,50.00 %,0,0,0,0.00 %,72.73 %,32,12,44,0,0,1,1,11,3,8,27.27 %,,,,,
1188712475,20357,7136318,Firas Al-Buraikan,Forward,84,False,6.91,0,0,0,0,1,0,1,0.00 %,3,1,0,0,0,0,0,0.00 %,0,0,0,0.00 %,73.68 %,14,5,19,2,0,0,0,9,5,4,55.56 %,,,,,
1188712475,20357,21734349,Nawaf Boushal,Defender,45,True,7.20,0,0,0,0,0,0,0,0.00 %,3,0,3,2,0,0,0,0.00 %,0,0,0,0.00 %,85.71 %,18,3,21,0,0,0,0,7,7,0,100.00 %,,,,,
1188712475,20357,7145656,Abdullah Al Hamdan,Forward,45,True,7.95,1,0,0,0,1,1,0,100.00 %,0,0,1,0,1,1,2,50.00 %,0,0,0,0.00 %,88.00 %,22,3,25,1,0,0,0,3,3,0,100.00 %,,,,,
1188712475,20357,47807494,Saad Al Nasser,Midfielder,25,True,6.87,0,0,0,0,0,0,0,0.00 %,0,0,1,0,0,0,0,0.00 %,0,0,0,0.00 %,81.25 %,13,3,16,2,0,0,0,1,1,0,100.00 %,,,,,
1188712475,20357,7172865,Saleh Al Shehri,Forward,24,True,6.52,0,0,0,0,1,0,1,0.00 %,1,1,1,0,1,0,1,100.00 %,0,0,0,0.00 %,75.00 %,6,2,8,0,0,0,0,4,2,2,50.00 %,,,,,
1188712475,20357,7143241,Ali Majrashi,Defender,15,True,6.73,0,0,0,0,0,0,0,0.00 %,0,1,0,0,0,1,1,0.00 %,0,0,0,0.00 %,81.82 %,9,2,11,0,0,1,1,1,0,1,0.00 %,,,,,
1188712475,20357,70837900,Muhannad Al Saad,Forward,11,True,6.70,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,100.00 %,6,0,6,0,0,0,0,0,0,0,0.00 %,,,,,
1188712475,20357,57277192,Osama Al Mermesh,Goalkeeper,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1188712475,20357,7198303,Mohammed Al Yami,Goalkeeper,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1188712475,20357,52644256,Saad Al-Mousa,Defender,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1188712475,20357,59475647,Mohammed Sulaiman Bakor,Defender,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1188712475,20357,5976635,Mukhtar Ali,Midfielder,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1188712475,20357,61369490,Marwan Al Sahafi,Forward,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
1151322939,9294,472206,J. Pickford,Goalkeeper,90,False,7.23,0,2,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,88.00 %,22,3,25,0,0,0,0,0,0,0,0.00 %,,,,,
1151322939,9294,3116148,E. Konsa,Defender,90,False,8.02,0,0,0,1,2,1,1,50.00 %,2,0,2,2,0,0,0,0.00 %,0,0,0,0.00 %,95.65 %,66,3,69,2,0,0,0,6,5,1,83.33 %,,,,,
1151322939,9294,100940,John Stones,Defender,80,False,7.35,0,0,0,0,0,0,0,0.00 %,1,1,0,1,0,0,0,0.00 %,0,0,0,0.00 %,93.41 %,85,6,91,0,0,0,0,6,4,2,66.67 %,,,,,
1151322939,9294,10943485,M. Guéhi,Defender,90,False,8.35,0,0,0,2,0,0,0,0.00 %,0,2,0,0,0,1,1,0.00 %,0,0,0,0.00 %,98.86 %,87,1,88,2,0,1,1,4,0,4,0.00 %,,,,,
1151322939,9294,3096989,Djed Spence,Defender,90,False,7.65,0,0,0,0,0,0,0,0.00 %,1,2,1,0,0,0,0,0.00 %,0,0,0,0.00 %,98.25 %,56,1,57,0,0,1,1,6,3,3,50.00 %,,,,,
1151322939,9294,22364342,E. Anderson,Midfielder,69,False,7.30,0,0,0,0,3,2,1,66.67 %,1,0,1,1,0,0,0,0.00 %,0,0,0,0.00 %,96.10 %,74,3,77,2,0,0,0,10,5,5,50.00 %,,,,,
1151322939,9294,473011,D. Rice,Midfielder,69,False,7.25,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,1,1,0.00 %,0,0,0,0.00 %,94.64 %,53,3,56,1,0,0,0,1,0,1,0.00 %,,,,,
1151322939,9294,235214,B. Saka,Midfielder,70,False,7.87,1,0,0,0,1,0,1,0.00 %,1,0,1,0,1,0,1,100.00 %,0,0,0,0.00 %,87.10 %,27,4,31,1,0,0,0,4,2,2,50.00 %,,,,,
1151322939,9294,3086524,M. Rogers,Midfielder,70,False,8.17,1,0,0,0,1,1,0,100.00 %,1,0,0,1,2,1,3,66.67 %,0,0,0,0.00 %,79.17 %,19,5,24,3,0,0,0,5,3,2,60.00 %,,,,,
1151322939,9294,22344861,A. Gordon,Midfielder,90,False,7.65,0,0,0,0,3,2,1,66.67 %,1,1,1,0,1,1,2,50.00 %,0,0,0,0.00 %,88.24 %,30,4,34,1,0,0,0,7,4,3,57.14 %,,,,,
1151322939,9294,3118080,O. Watkins,Forward,45,False,6.96,1,0,0,0,0,0,0,0.00 %,0,1,0,0,1,1,2,50.00 %,0,0,0,0.00 %,85.71 %,6,1,7,1,0,0,0,1,0,1,0.00 %,,,,,
1151322939,9294,146503,M. Rashford,Forward,45,True,6.26,0,0,0,0,2,0,2,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,85.71 %,12,2,14,1,0,0,0,3,0,3,0.00 %,,,,,
1151322939,9294,369166,Ruben Loftus-Cheek,Midfielder,21,True,6.34,0,0,0,0,1,1,0,100.00 %,0,1,0,0,0,0,0,0.00 %,0,0,0,0.00 %,100.00 %,7,0,7,0,0,0,0,3,1,2,33.33 %,,,,,
1151322939,9294,47166,J. Henderson,Midfielder,21,True,6.67,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,83.33 %,15,3,18,0,0,0,0,0,0,0,0.00 %,,,,,
1151322939,9294,3018260,M. Gibbs-White,Midfielder,20,True,6.75,0,0,0,0,1,0,1,0.00 %,0,0,1,0,0,0,0,0.00 %,0,0,0,0.00 %,100.00 %,15,0,15,0,0,0,0,2,1,1,50.00 %,,,,,
1151322939,9294,3128062,J. Bowen,Forward,20,True,6.31,0,0,0,0,0,0,0,0.00 %,0,2,0,0,0,0,0,0.00 %,0,0,0,0.00 %,90.91 %,10,1,11,1,0,0,0,5,0,5,0.00 %,,,,,
1151322939,9294,50432599,M. Lewis-Skelly,Defender,10,True,6.60,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,100.00 %,6,0,6,1,0,0,0,0,0,0,0.00 %,,,,,
1151322939,9294,3073322,D. Henderson,Goalkeeper,0,True,,0,0,0,0,0,0,0,0.00 %,0,0,0,0,0,0,0,0.00 %,0,0,0,0.00 %,0.00 %,0,0,0,0,0,0,0,0,0,0,0.00 %,,,,,
