match_id,fecha,liga_id,casa,mercado,lado,cuota,cosechado
1325338823,2026-09-05T14:00:00.000Z,33973,Megapari,Both Teams To Score,Yes,1.66,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,Megapari,Both Teams To Score,No,2.12,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,Ladbrokes,Both Teams To Score,Yes,1.61,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,Ladbrokes,Both Teams To Score,No,2.15,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,Betsson,Both Teams To Score,Yes,1.62,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,Betsson,Both Teams To Score,No,2.25,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,Betano,Both Teams To Score,Yes,1.65,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,Betano,Both Teams To Score,No,2.15,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,LeoVegas Sport,Both Teams To Score,Yes,1.67,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,LeoVegas Sport,Both Teams To Score,No,2.1,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,Novibet,Both Teams To Score,Yes,1.67,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,Novibet,Both Teams To Score,No,2.15,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,Unibet,Both Teams To Score,Yes,1.67,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,Unibet,Both Teams To Score,No,2.1,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,Coral,Both Teams To Score,Yes,1.61,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,Coral,Both Teams To Score,No,2.15,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,Ivibet,Both Teams To Score,Yes,1.65,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,Ivibet,Both Teams To Score,No,2.25,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,10bet,Both Teams To Score,Yes,1.65,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,10bet,Both Teams To Score,No,2.15,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,1xBet,Both Teams To Score,Yes,1.62,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,1xBet,Both Teams To Score,No,2.19,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,22Bet,Both Teams To Score,Yes,1.62,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,22Bet,Both Teams To Score,No,2.19,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,Interwetten,Both Teams To Score,Yes,1.6,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,Interwetten,Both Teams To Score,No,2.25,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,888sport,Both Teams To Score,Yes,1.61,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,888sport,Both Teams To Score,No,2.25,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,DraftKings,Both Teams To Score,Yes,1.67,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,DraftKings,Both Teams To Score,No,2.2,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,All British Casino,Both Teams To Score,Yes,1.62,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,All British Casino,Both Teams To Score,No,2.14,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,bet365,Both Teams To Score,Yes,1.67,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,bet365,Both Teams To Score,No,2.1,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,20Bet,Both Teams To Score,Yes,1.66,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,20Bet,Both Teams To Score,No,2.24,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,FanDuel,Both Teams To Score,Yes,1.6,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,FanDuel,Both Teams To Score,No,2.28,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,TonyBet,Both Teams To Score,Yes,1.66,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,TonyBet,Both Teams To Score,No,2.24,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,Parimatch,Both Teams To Score,Yes,1.6,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,Parimatch,Both Teams To Score,No,2.15,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,1Bet,Both Teams To Score,Yes,1.65,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,1Bet,Both Teams To Score,No,2.11,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,ToonieBet,Both Teams To Score,Yes,1.64,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,ToonieBet,Both Teams To Score,No,2.2,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,Vbet Sport,Both Teams To Score,Yes,1.62,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,Vbet Sport,Both Teams To Score,No,2.17,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,BetUK,Both Teams To Score,Yes,1.67,2026-09-20T23:41:14.348958+00:00
1325338823,2026-09-05T14:00:00.000Z,33973,BetUK,Both Teams To Score,No,2.1,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,BetUK,Both Teams To Score,Yes,1.78,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,BetUK,Both Teams To Score,No,1.95,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Cashwin,Both Teams To Score,Yes,1.76,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Cashwin,Both Teams To Score,No,2.0,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,William Hill,Both Teams To Score,Yes,1.75,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,William Hill,Both Teams To Score,No,2.0,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Mostbet,Both Teams To Score,Yes,1.75,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Mostbet,Both Teams To Score,No,2.0,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Betano,Both Teams To Score,Yes,1.72,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Betano,Both Teams To Score,No,2.05,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Unibet,Both Teams To Score,Yes,1.78,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Unibet,Both Teams To Score,No,1.95,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Ivibet,Both Teams To Score,Yes,1.79,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Ivibet,Both Teams To Score,No,2.04,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Ladbrokes,Both Teams To Score,Yes,1.75,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Ladbrokes,Both Teams To Score,No,1.95,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,bet365,Both Teams To Score,Yes,1.75,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,bet365,Both Teams To Score,No,2.0,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Interwetten,Both Teams To Score,Yes,1.73,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Interwetten,Both Teams To Score,No,2.05,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Megapari,Both Teams To Score,Yes,1.75,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Megapari,Both Teams To Score,No,1.98,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,LeoVegas Sport,Both Teams To Score,Yes,1.78,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,LeoVegas Sport,Both Teams To Score,No,1.95,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Novibet,Both Teams To Score,Yes,1.77,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Novibet,Both Teams To Score,No,2.01,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,FanDuel,Both Teams To Score,Yes,1.69,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,FanDuel,Both Teams To Score,No,2.12,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,DraftKings,Both Teams To Score,Yes,1.74,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,DraftKings,Both Teams To Score,No,2.05,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,All British Casino,Both Teams To Score,Yes,1.75,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,All British Casino,Both Teams To Score,No,1.96,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,1Bet,Both Teams To Score,Yes,1.75,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,1Bet,Both Teams To Score,No,1.96,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Vbet Sport,Both Teams To Score,Yes,1.75,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Vbet Sport,Both Teams To Score,No,2.0,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,10bet,Both Teams To Score,Yes,1.73,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,10bet,Both Teams To Score,No,2.05,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,TonyBet,Both Teams To Score,Yes,1.79,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,TonyBet,Both Teams To Score,No,2.04,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Betsson,Both Teams To Score,Yes,1.75,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Betsson,Both Teams To Score,No,2.02,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,20Bet,Both Teams To Score,Yes,1.79,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,20Bet,Both Teams To Score,No,2.04,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,888sport,Both Teams To Score,Yes,1.8,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,888sport,Both Teams To Score,No,2.0,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Coral,Both Teams To Score,Yes,1.75,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Coral,Both Teams To Score,No,1.95,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Parimatch,Both Teams To Score,Yes,1.73,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,Parimatch,Both Teams To Score,No,2.0,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,BetVictor,Both Teams To Score,Yes,1.73,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,BetVictor,Both Teams To Score,No,2.0,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,ToonieBet,Both Teams To Score,Yes,1.76,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,ToonieBet,Both Teams To Score,No,2.0,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,1xBet,Both Teams To Score,Yes,1.75,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,1xBet,Both Teams To Score,No,1.98,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,22Bet,Both Teams To Score,Yes,1.75,2026-09-20T23:41:14.348958+00:00
1325337972,2026-09-05T14:00:00.000Z,33973,22Bet,Both Teams To Score,No,1.98,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Mostbet,Both Teams To Score,Yes,1.97,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Mostbet,Both Teams To Score,No,1.8,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,ToonieBet,Both Teams To Score,Yes,1.94,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,ToonieBet,Both Teams To Score,No,1.8,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Novibet,Both Teams To Score,Yes,1.93,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Novibet,Both Teams To Score,No,1.83,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Vbet Sport,Both Teams To Score,Yes,1.98,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Vbet Sport,Both Teams To Score,No,1.77,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Ivibet,Both Teams To Score,Yes,1.95,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Ivibet,Both Teams To Score,No,1.86,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,22Bet,Both Teams To Score,Yes,1.94,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,22Bet,Both Teams To Score,No,1.79,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Parimatch,Both Teams To Score,Yes,1.9,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Parimatch,Both Teams To Score,No,1.8,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Betano,Both Teams To Score,Yes,1.91,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Betano,Both Teams To Score,No,1.83,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,BetVictor,Both Teams To Score,Yes,1.9,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,BetVictor,Both Teams To Score,No,1.8,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Betsson,Both Teams To Score,Yes,1.98,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Betsson,Both Teams To Score,No,1.8,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,LeoVegas Sport,Both Teams To Score,Yes,1.94,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,LeoVegas Sport,Both Teams To Score,No,1.79,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,FanDuel,Both Teams To Score,Yes,1.92,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,FanDuel,Both Teams To Score,No,1.84,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,DraftKings,Both Teams To Score,Yes,1.95,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,DraftKings,Both Teams To Score,No,1.83,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,TonyBet,Both Teams To Score,Yes,1.95,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,TonyBet,Both Teams To Score,No,1.86,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,1Bet,Both Teams To Score,Yes,1.92,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,1Bet,Both Teams To Score,No,1.78,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Unibet,Both Teams To Score,Yes,1.94,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Unibet,Both Teams To Score,No,1.79,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Interwetten,Both Teams To Score,Yes,1.95,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Interwetten,Both Teams To Score,No,1.77,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Ladbrokes,Both Teams To Score,Yes,2.0,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Ladbrokes,Both Teams To Score,No,1.7,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Cashwin,Both Teams To Score,Yes,1.95,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Cashwin,Both Teams To Score,No,1.8,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,1xBet,Both Teams To Score,Yes,1.94,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,1xBet,Both Teams To Score,No,1.79,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,William Hill,Both Teams To Score,Yes,1.91,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,William Hill,Both Teams To Score,No,1.83,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,20Bet,Both Teams To Score,Yes,1.95,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,20Bet,Both Teams To Score,No,1.86,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Megapari,Both Teams To Score,Yes,1.93,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Megapari,Both Teams To Score,No,1.8,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,All British Casino,Both Teams To Score,Yes,1.92,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,All British Casino,Both Teams To Score,No,1.78,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,10bet,Both Teams To Score,Yes,1.95,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,10bet,Both Teams To Score,No,1.8,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,BetUK,Both Teams To Score,Yes,1.94,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,BetUK,Both Teams To Score,No,1.79,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,bet365,Both Teams To Score,Yes,1.95,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,bet365,Both Teams To Score,No,1.8,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Coral,Both Teams To Score,Yes,2.0,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,Coral,Both Teams To Score,No,1.7,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,888sport,Both Teams To Score,Yes,1.95,2026-09-20T23:41:14.348958+00:00
1325343078,2026-09-05T14:00:00.000Z,33973,888sport,Both Teams To Score,No,1.85,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,LeoVegas Sport,Both Teams To Score,Yes,1.5,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,LeoVegas Sport,Both Teams To Score,No,2.43,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,Coral,Both Teams To Score,Yes,1.5,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,Coral,Both Teams To Score,No,2.45,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,William Hill,Both Teams To Score,Yes,1.5,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,William Hill,Both Teams To Score,No,2.5,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,Interwetten,Both Teams To Score,Yes,1.45,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,Interwetten,Both Teams To Score,No,2.6,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,Parimatch,Both Teams To Score,Yes,1.45,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,Parimatch,Both Teams To Score,No,2.5,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,1Bet,Both Teams To Score,Yes,1.47,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,1Bet,Both Teams To Score,No,2.51,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,DraftKings,Both Teams To Score,Yes,1.49,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,DraftKings,Both Teams To Score,No,2.6,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,888sport,Both Teams To Score,Yes,1.5,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,888sport,Both Teams To Score,No,2.5,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,bet365,Both Teams To Score,Yes,1.5,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,bet365,Both Teams To Score,No,2.5,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,1xBet,Both Teams To Score,Yes,1.48,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,1xBet,Both Teams To Score,No,2.5,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,22Bet,Both Teams To Score,Yes,1.48,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,22Bet,Both Teams To Score,No,2.5,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,Betano,Both Teams To Score,Yes,1.47,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,Betano,Both Teams To Score,No,2.55,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,20Bet,Both Teams To Score,Yes,1.51,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,20Bet,Both Teams To Score,No,2.55,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,Megapari,Both Teams To Score,Yes,1.48,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,Megapari,Both Teams To Score,No,2.5,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,ToonieBet,Both Teams To Score,Yes,1.52,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,ToonieBet,Both Teams To Score,No,2.4,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,Novibet,Both Teams To Score,Yes,1.49,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,Novibet,Both Teams To Score,No,2.55,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,FanDuel,Both Teams To Score,Yes,1.45,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,FanDuel,Both Teams To Score,No,2.72,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,TonyBet,Both Teams To Score,Yes,1.51,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,TonyBet,Both Teams To Score,No,2.55,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,All British Casino,Both Teams To Score,Yes,1.52,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,All British Casino,Both Teams To Score,No,2.37,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,Unibet,Both Teams To Score,Yes,1.5,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,Unibet,Both Teams To Score,No,2.43,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,Vbet Sport,Both Teams To Score,Yes,1.5,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,Vbet Sport,Both Teams To Score,No,2.6,2026-09-20T23:41:14.348958+00:00
1325343929,2026-09-05T11:30:00.000Z,33973,Ladbrokes,Both Teams To Score,Yes,1.5,2026-09-20T23:41:14.348958+00:00
