match_id,familia,mercado,casa,lado,cuota,p_afinada,gana,mercado_x,ve,beneficio
1340474709,Full Time Result,Full Time Result,Goldenbet,away,1.72,0.5467511885895404,False,1X2,-0.05958795562599051,-1.0
1340474709,Full Time Result,Full Time Result,Ivibet,draw,4.6,0.2163232963549921,False,1X2,-0.004912836767036466,-1.0
1340474709,Full Time Result,Full Time Result,Ivibet,home,4.3,0.2369255150554675,True,1X2,0.018779714738510256,3.3
1340474709,Full Time Result,Full Time Result,Ivibet,away,1.73,0.5467511885895404,False,1X2,-0.05412044374009506,-1.0
1340474709,Full Time Result,Full Time Result,Admiralbet IT,draw,4.35,0.2163232963549921,False,1X2,-0.0589936608557845,-1.0
1340474709,Full Time Result,Full Time Result,Admiralbet IT,home,4.1,0.2369255150554675,True,1X2,-0.02860538827258341,3.0999999999999996
1340474709,Full Time Result,Full Time Result,Admiralbet IT,away,1.72,0.5467511885895404,False,1X2,-0.05958795562599051,-1.0
1340474709,Full Time Result,Full Time Result,10bet,draw,4.2,0.2163232963549921,False,1X2,-0.09144215530903321,-1.0
1340474709,Full Time Result,Full Time Result,10bet,home,4.0,0.2369255150554675,True,1X2,-0.05229793977813002,3.0
1340474709,Full Time Result,Full Time Result,10bet,away,1.72,0.5467511885895404,False,1X2,-0.05958795562599051,-1.0
1340474709,Full Time Result,Full Time Result,N1Bet,draw,4.5,0.2163232963549921,False,1X2,-0.02654516640253557,-1.0
1340474709,Full Time Result,Full Time Result,N1Bet,home,4.2,0.2369255150554675,True,1X2,-0.004912836767036466,3.2
1340474709,Full Time Result,Full Time Result,N1Bet,away,1.71,0.5467511885895404,False,1X2,-0.06505546751188596,-1.0
1340474709,Full Time Result,Full Time Result,Sportingbet,draw,4.33,0.2163232963549921,False,1X2,-0.06332012678288423,-1.0
1340474709,Full Time Result,Full Time Result,Sportingbet,home,4.0,0.2369255150554675,True,1X2,-0.05229793977813002,3.0
1340474709,Full Time Result,Full Time Result,Sportingbet,away,1.75,0.5467511885895404,False,1X2,-0.04318541996830427,-1.0
1340474709,Full Time Result,Full Time Result,Bet9ja,draw,4.35,0.2163232963549921,False,1X2,-0.0589936608557845,-1.0
