match_id,casa,lado,cuota,gl,gv,resultado,retorno
1319849022,Betibet,draw,3.52,1,1,1.0,2.52
1319849022,Betibet,away,3.68,1,1,0.5,0.0
1319849022,Bet9ja,home,1.95,1,1,0.5,0.0
1319849022,Bet9ja,draw,3.55,1,1,1.0,2.55
1319849022,Bet9ja,away,3.65,1,1,0.5,0.0
1319849022,Stake.com,home,1.93,1,1,0.5,0.0
1319849022,Stake.com,draw,3.6,1,1,1.0,2.6
1319849022,Stake.com,away,3.65,1,1,0.5,0.0
1319849022,Betano,home,1.98,1,1,0.5,0.0
1319849022,Betano,draw,3.6,1,1,1.0,2.6
1319849022,Betano,away,3.6,1,1,0.5,0.0
1319849022,DraftKings,home,1.91,1,1,0.5,0.0
1319849022,DraftKings,draw,3.7,1,1,1.0,2.7
1319849022,DraftKings,away,3.75,1,1,0.5,0.0
1319849022,20Bet,home,1.86,1,1,0.5,0.0
1319849022,20Bet,draw,3.51,1,1,1.0,2.51
1319849022,20Bet,away,3.71,1,1,0.5,0.0
1319849022,Nine Casino,home,1.92,1,1,0.5,0.0
1319849022,Nine Casino,draw,3.65,1,1,1.0,2.65
1319849022,Nine Casino,away,3.7,1,1,0.5,0.0
1319849022,Ivibet,home,1.89,1,1,0.5,0.0
1319849022,Ivibet,draw,3.72,1,1,1.0,2.72
1319849022,Ivibet,away,3.77,1,1,0.5,0.0
1319849022,Betway,home,1.88,1,1,0.5,0.0
1319849022,Betway,draw,3.6,1,1,1.0,2.6
1319849022,Betway,away,3.8,1,1,0.5,0.0
1319849022,1xBet,home,1.89,1,1,0.5,0.0
1319849022,1xBet,draw,3.79,1,1,1.0,2.79
1319849022,1xBet,away,4.05,1,1,0.5,0.0
1319849022,Marathonbet,home,1.77,1,1,0.5,0.0
1319849022,Marathonbet,draw,3.72,1,1,1.0,2.72
1319849022,Marathonbet,away,4.1,1,1,0.5,0.0
1319849022,Sportingbet,home,1.93,1,1,0.5,0.0
1319849022,Sportingbet,draw,3.6,1,1,1.0,2.6
1319849022,Sportingbet,away,3.6,1,1,0.5,0.0
1319849022,Freshbet,home,1.92,1,1,0.5,0.0
1319849022,Freshbet,draw,3.54,1,1,1.0,2.54
1319849022,Freshbet,away,3.61,1,1,0.5,0.0
1319853277,Goldenbet,home,3.01,1,1,0.5,0.0
1319853277,Goldenbet,draw,3.45,1,1,1.0,2.45
1319853277,Goldenbet,away,2.18,1,1,0.5,0.0
1319853277,Jackbit,home,3.01,1,1,0.5,0.0
1319853277,Jackbit,draw,3.45,1,1,1.0,2.45
1319853277,Jackbit,away,2.18,1,1,0.5,0.0
1319853277,Mystake,home,3.01,1,1,0.5,0.0
1319853277,Mystake,draw,3.45,1,1,1.0,2.45
1319853277,Mystake,away,2.18,1,1,0.5,0.0
1319853277,Freshbet,home,3.01,1,1,0.5,0.0
1319853277,Freshbet,draw,3.45,1,1,1.0,2.45
1319853277,Freshbet,away,2.18,1,1,0.5,0.0
1319853277,Bwin,home,3.1,1,1,0.5,0.0
1319853277,Bwin,draw,3.5,1,1,1.0,2.5
1319853277,Bwin,away,2.15,1,1,0.5,0.0
1319853277,BetMGM,home,3.1,1,1,0.5,0.0
1319853277,BetMGM,draw,3.5,1,1,1.0,2.5
1319853277,BetMGM,away,2.15,1,1,0.5,0.0
1319853277,Betano,home,3.1,1,1,0.5,0.0
1319853277,Betano,draw,3.5,1,1,1.0,2.5
1319853277,Betano,away,2.22,1,1,0.5,0.0
1319853277,Novibet,home,3.25,1,1,0.5,0.0
1319853277,Novibet,draw,3.55,1,1,1.0,2.55
1319853277,Novibet,away,2.2,1,1,0.5,0.0
1319853277,Sportingbet,home,3.1,1,1,0.5,0.0
1319853277,Sportingbet,draw,3.5,1,1,1.0,2.5
1319853277,Sportingbet,away,2.15,1,1,0.5,0.0
1319853277,Ladbrokes,home,3.0,1,1,0.5,0.0
