match_id,fecha,equipo,jugador,jugador_id,tipo,minuto
1183842202,2026-04-05T14:15:00.000Z,Celta de Vigo,M. Alonso,366912.0,Yellow Card,44
1183842202,2026-04-05T14:15:00.000Z,Celta de Vigo,H. Sotelo,50497965.0,Yellow Card,71
1183842202,2026-04-05T14:15:00.000Z,Valencia,G. Rodriguez,398790.0,Yellow Card,84
1183837096,2026-04-05T12:00:00.000Z,Getafe,Djene,7607404.0,Yellow Card,29
1183837096,2026-04-05T12:00:00.000Z,Athletic Club,Y. Berchiche,7611107.0,Yellow Card,31
1183837096,2026-04-05T12:00:00.000Z,Getafe,M. Arambarri,7608692.0,Yellow Card,45+1
1183837096,2026-04-05T12:00:00.000Z,Getafe,S. Boselli,50959230.0,Yellow Card,85
1183835394,2026-04-04T19:00:00.000Z,Atlético Madrid,N. Gonzalez,4236869.0,Yellow Card,22
1183835394,2026-04-04T19:00:00.000Z,Barcelona,Fermin,54840940.0,Yellow Card,45
1183835394,2026-04-04T19:00:00.000Z,Atlético Madrid,N. Molina,1047137.0,Yellow Card,45
1183835394,2026-04-04T19:00:00.000Z,Atlético Madrid,Koke,8204.0,Yellow Card,45
1183835394,2026-04-04T19:00:00.000Z,Atlético Madrid,N. Gonzalez,4236869.0,Red Card,45+7
1183835394,2026-04-04T19:00:00.000Z,Barcelona,G. Martin,29254015.0,Yellow Card,46
1183835394,2026-04-04T19:00:00.000Z,Barcelona,H. Flick,,Yellow Card,47
1183835394,2026-04-04T19:00:00.000Z,Atlético Madrid,J. Musso,397019.0,Yellow Card,50
1183835394,2026-04-04T19:00:00.000Z,Atlético Madrid,C. Lenglet,21567.0,Yellow Card,53
1183835394,2026-04-04T19:00:00.000Z,Atlético Madrid,T. Seidu,88367741.0,Yellow Card,90+3
1183835394,2026-04-04T19:00:00.000Z,Atlético Madrid,D. Simeone,63152082.0,Yellow Card,90+4
1183836245,2026-04-04T16:30:00.000Z,Espanyol,C. Romero,29691774.0,Yellow Card,62
1183836245,2026-04-04T16:30:00.000Z,Espanyol,O. El Hilali,46142915.0,Yellow Card,67
1183836245,2026-04-04T16:30:00.000Z,Espanyol,C. Riedel,45410848.0,Yellow Card,70
1183836245,2026-04-04T16:30:00.000Z,Real Betis,A. Ruibal,7586313.0,Yellow Card,76
1183838798,2026-04-04T14:15:00.000Z,Real Madrid,D. Huijsen,58201171.0,Yellow Card,47
1183838798,2026-04-04T14:15:00.000Z,Mallorca,L. Roman,28841533.0,Yellow Card,66
1183838798,2026-04-04T14:15:00.000Z,Mallorca,M. Valjent,7524972.0,Yellow Card,84
1183838798,2026-04-04T14:15:00.000Z,Real Madrid,F. Mastantuono,72329243.0,Yellow Card,90
1183838798,2026-04-04T14:15:00.000Z,Mallorca,P. Maffeo,4234776.0,Yellow Card,90+5
1183840500,2026-04-04T12:00:00.000Z,Levante,M. Sanchez,10353903.0,Yellow Card,15
1183840500,2026-04-04T12:00:00.000Z,Real Sociedad,A. Barrenetxea,7618191.0,Yellow Card,15
1183840500,2026-04-04T12:00:00.000Z,Levante,M. Moreno,67911081.0,Yellow Card,17
1183840500,2026-04-04T12:00:00.000Z,Levante,L. Castro,,Yellow Card,31
1183840500,2026-04-04T12:00:00.000Z,Levante,C. Espi,72530171.0,Yellow Card,54
1183840500,2026-04-04T12:00:00.000Z,Real Sociedad,J. Martin,65216907.0,Yellow Card,87
1183839649,2026-04-03T19:00:00.000Z,Elche,P. Bigas,7628012.0,Yellow Card,22
1183839649,2026-04-03T19:00:00.000Z,Elche,P. Bigas,7628012.0,Yellow Card,39
1183839649,2026-04-03T19:00:00.000Z,Elche,P. Bigas,7628012.0,Red Card,39
1183839649,2026-04-03T19:00:00.000Z,Elche,R. Mir,7569247.0,Yellow Card,45
1183839649,2026-04-03T19:00:00.000Z,Elche,A. Rodriguez,55255676.0,Yellow Card,63
1183831990,2026-03-22T20:00:00.000Z,Atlético Madrid,J. Cardoso,21442939.0,Yellow Card,27
1183831990,2026-03-22T20:00:00.000Z,Atlético Madrid,M. Ruggeri,26084086.0,Yellow Card,36
1183831990,2026-03-22T20:00:00.000Z,Atlético Madrid,D. Hancko,4894393.0,Yellow Card,61
1183831990,2026-03-22T20:00:00.000Z,Real Madrid,T. Pitarch,82024824.0,Yellow Card,63
1183831990,2026-03-22T20:00:00.000Z,Atlético Madrid,M. Llorente,121387.0,Yellow Card,68
1183831990,2026-03-22T20:00:00.000Z,Real Madrid,F. Valverde,121870.0,Red Card,77
1183826033,2026-03-22T17:30:00.000Z,Athletic Club,U. Simon,7610624.0,Yellow Card,76
1183826033,2026-03-22T17:30:00.000Z,Real Betis,Natan,31411254.0,Yellow Card,90
1183827735,2026-03-22T15:15:00.000Z,Alavés,J. Pacheco,29390060.0,Yellow Card,22
1183827735,2026-03-22T15:15:00.000Z,Celta de Vigo,J. Rodriguez,61845889.0,Yellow Card,45+3
1183827735,2026-03-22T15:15:00.000Z,Celta de Vigo,F. Lopez,63083496.0,Yellow Card,65
1183827735,2026-03-22T15:15:00.000Z,Alavés,D. Suarez,235375.0,Yellow Card,90+4
1183826884,2026-03-22T13:00:00.000Z,Barcelona,Raphinha,241010.0,Yellow Card,8
1183826884,2026-03-22T13:00:00.000Z,Barcelona,Lamine Yamal,62279462.0,Yellow Card,26
1183826884,2026-03-22T13:00:00.000Z,Rayo Vallecano,O. Valentin,7584703.0,Yellow Card,34
1183826884,2026-03-22T13:00:00.000Z,Rayo Vallecano,F. Perez,26232045.0,Yellow Card,65
1183826884,2026-03-22T13:00:00.000Z,Rayo Vallecano,P. Ciss,6690026.0,Yellow Card,67
1183826884,2026-03-22T13:00:00.000Z,Barcelona,P. Cubarsi,63856457.0,Yellow Card,72
1183826884,2026-03-22T13:00:00.000Z,Rayo Vallecano,I. Palazon,21179060.0,Yellow Card,88
1183832841,2026-03-21T20:00:00.000Z,Sevilla FC,L. Agoume,3381798.0,Yellow Card,28
1183832841,2026-03-21T20:00:00.000Z,Valencia,L. Beltran,967764.0,Yellow Card,74
1183831139,2026-03-21T17:30:00.000Z,Girona,V. Tsygankov,351456.0,Yellow Card,39
1183831139,2026-03-21T17:30:00.000Z,Osasuna,J. Galan,7658280.0,Yellow Card,59
1183831139,2026-03-21T17:30:00.000Z,Osasuna,J. Moncayola,7512736.0,Yellow Card,90+3
1183830288,2026-03-21T17:30:00.000Z,Oviedo,E. Bailly,142639.0,Yellow Card,38
1183830288,2026-03-21T17:30:00.000Z,Oviedo,A. Reina,29380400.0,Yellow Card,45+6
1183830288,2026-03-21T17:30:00.000Z,Oviedo,G. Almada,,Yellow Card,55
1183830288,2026-03-21T17:30:00.000Z,Levante,K. Tunde,93265361.0,Yellow Card,71
1183830288,2026-03-21T17:30:00.000Z,Levante,O. Rey,17183201.0,Yellow Card,74
1183830288,2026-03-21T17:30:00.000Z,Oviedo,S. Cazorla,273049.0,Yellow Card,76
1183829437,2026-03-21T15:15:00.000Z,Getafe,A. Nyom,7632681.0,Yellow Card,45+10
1183829437,2026-03-21T15:15:00.000Z,Getafe,Z. Romero,29129401.0,Yellow Card,46
1183829437,2026-03-21T15:15:00.000Z,Getafe,Djene,7607404.0,Yellow Card,61
1183829437,2026-03-21T15:15:00.000Z,Getafe,M. Martin,55256159.0,Yellow Card,64
1183829437,2026-03-21T15:15:00.000Z,Espanyol,M. Gonzalez,,Yellow Card,77
1183829437,2026-03-21T15:15:00.000Z,Getafe,S. Boselli,50959230.0,Yellow Card,84
1183829437,2026-03-21T15:15:00.000Z,Getafe,J. Bordalas Jimenez,67569439.0,Red Card,87
1183829437,2026-03-21T15:15:00.000Z,Getafe,L. Milla,7580839.0,Yellow Card,90+1
1183829437,2026-03-21T15:15:00.000Z,Espanyol,P. Milla,7631232.0,Yellow Card,90+3
1183829437,2026-03-21T15:15:00.000Z,Espanyol,Exposito,7534793.0,Yellow Card,90+7
1183829437,2026-03-21T15:15:00.000Z,Getafe,Kiko Femenia,3025988.0,Yellow Card,90+8
1183828586,2026-03-21T13:00:00.000Z,Elche,V. Chust,26091492.0,Yellow Card,29
1183828586,2026-03-21T13:00:00.000Z,Mallorca,T. Lato,148274.0,Yellow Card,82
1183828586,2026-03-21T13:00:00.000Z,Mallorca,A. Raillo,7524167.0,Yellow Card,90+3
1183828586,2026-03-21T13:00:00.000Z,Mallorca,P. Maffeo,4234776.0,Yellow Card,90+4
1183828586,2026-03-21T13:00:00.000Z,Elche,L. Petrot,25300660.0,Yellow Card,90+7
1183833692,2026-03-20T20:00:00.000Z,Real Sociedad,J. Aramburu,32046238.0,Yellow Card,38
1183833692,2026-03-20T20:00:00.000Z,Real Sociedad,G. Guedes,149079.0,Yellow Card,78
1183833692,2026-03-20T20:00:00.000Z,Real Sociedad,P. Matarazzo,,Yellow Card,85
1183822629,2026-03-16T20:00:00.000Z,Rayo Vallecano,N. Mendy,57707545.0,Yellow Card,19
1183822629,2026-03-16T20:00:00.000Z,Levante,K. Tunde,93265361.0,Yellow Card,30
1183822629,2026-03-16T20:00:00.000Z,Rayo Vallecano,J. de Frutos,20701856.0,Yellow Card,40
1183822629,2026-03-16T20:00:00.000Z,Rayo Vallecano,N. Mendy,57707545.0,Yellow Card,53
1183822629,2026-03-16T20:00:00.000Z,Rayo Vallecano,N. Mendy,57707545.0,Red Card,53
1183822629,2026-03-16T20:00:00.000Z,Levante,J. Toljan,180152.0,Yellow Card,58
1183822629,2026-03-16T20:00:00.000Z,Levante,F. Cortes,103961718.0,Yellow Card,66
1183822629,2026-03-16T20:00:00.000Z,Levante,M. Moreno,67911081.0,Yellow Card,88
1183822629,2026-03-16T20:00:00.000Z,Levante,M. Sanchez,10353903.0,Yellow Card,90+4
1183824331,2026-03-15T20:00:00.000Z,Real Sociedad,B. Turrientes,29582938.0,Yellow Card,59
1183824331,2026-03-15T20:00:00.000Z,Real Sociedad,P. Matarazzo,,Yellow Card,66
1183824331,2026-03-15T20:00:00.000Z,Real Sociedad,O. Oskarsson,9945768.0,Yellow Card,78
1183824331,2026-03-15T20:00:00.000Z,Real Sociedad,I. Zubeldia,7617708.0,Yellow Card,82
1183820076,2026-03-15T17:30:00.000Z,Real Betis,Cucho Hernandez,7660856.0,Yellow Card,61
1183820076,2026-03-15T17:30:00.000Z,Celta de Vigo,M. Alonso,366912.0,Yellow Card,62
1183820076,2026-03-15T17:30:00.000Z,Celta de Vigo,O. Mingueza,26196786.0,Yellow Card,82
1183820076,2026-03-15T17:30:00.000Z,Real Betis,Antony,1605485.0,Yellow Card,90+2
1183820076,2026-03-15T17:30:00.000Z,Celta de Vigo,I. Moriba,26101957.0,Yellow Card,90+2
1183819225,2026-03-15T15:15:00.000Z,Sevilla FC,G. Suazo,1838935.0,Yellow Card,37
1183821778,2026-03-15T13:00:00.000Z,Espanyol,C. Riedel,45410848.0,Yellow Card,31
1183821778,2026-03-15T13:00:00.000Z,Mallorca,J. Mojica,10347302.0,Yellow Card,40
1183821778,2026-03-15T13:00:00.000Z,Espanyol,C. Pickel,7817509.0,Red Card,54
1183821778,2026-03-15T13:00:00.000Z,Espanyol,T. Dolan,44071006.0,Yellow Card,80
1183821778,2026-03-15T13:00:00.000Z,Espanyol,C. Romero,29691774.0,Yellow Card,85
1183821778,2026-03-15T13:00:00.000Z,Mallorca,M. Valjent,7524972.0,Yellow Card,90+2
1183821778,2026-03-15T13:00:00.000Z,Mallorca,Z. Luvumbo,22673945.0,Yellow Card,90+4
1183823480,2026-03-14T20:00:00.000Z,Real Madrid,E. Camavinga,355481.0,Yellow Card,55
1183823480,2026-03-14T20:00:00.000Z,Elche,G. Valera,26076197.0,Yellow Card,62
1183823480,2026-03-14T20:00:00.000Z,Elche,D. Affengruber,20389194.0,Yellow Card,66
1183823480,2026-03-14T20:00:00.000Z,Elche,R. Mir,7569247.0,Yellow Card,88
1183825182,2026-03-14T17:30:00.000Z,Valencia,T. Rendall,238756.0,Yellow Card,16
1183825182,2026-03-14T17:30:00.000Z,Valencia,U. Nunez,7611751.0,Yellow Card,32
1183825182,2026-03-14T17:30:00.000Z,Oviedo,T. Fernandez,58402904.0,Yellow Card,36
1183825182,2026-03-14T17:30:00.000Z,Oviedo,N. Vidal,7511931.0,Yellow Card,41
1183825182,2026-03-14T17:30:00.000Z,Oviedo,N. Fonseca,4941244.0,Yellow Card,59
1183818374,2026-03-14T15:15:00.000Z,Getafe,A. Abqar,7537047.0,Red Card,55
1183818374,2026-03-14T15:15:00.000Z,Atlético Madrid,A. Sorloth,1367366.0,Yellow Card,55
1183818374,2026-03-14T15:15:00.000Z,Getafe,Z. Romero,29129401.0,Yellow Card,60
1183818374,2026-03-14T15:15:00.000Z,Getafe,J. Bordalas Jimenez,67569439.0,Yellow Card,61
1183818374,2026-03-14T15:15:00.000Z,Atlético Madrid,O. Vargas,50454817.0,Yellow Card,68
1183818374,2026-03-14T15:15:00.000Z,Getafe,A. Liso,63526407.0,Yellow Card,77
1183818374,2026-03-14T15:15:00.000Z,Atlético Madrid,N. Molina,1047137.0,Yellow Card,90+8
1183820927,2026-03-14T13:00:00.000Z,Athletic Club,O. Sancet,20672232.0,Yellow Card,73
1183820927,2026-03-14T13:00:00.000Z,Athletic Club,A. Berenguer,4912264.0,Yellow Card,82
1183817523,2026-03-13T20:00:00.000Z,Alavés,L. Boye,98042.0,Yellow Card,36
1183817523,2026-03-13T20:00:00.000Z,Alavés,Yusi,58182978.0,Yellow Card,50
1183817523,2026-03-13T20:00:00.000Z,Villarreal,S. Cardona,11350654.0,Yellow Card,59
1183817523,2026-03-13T20:00:00.000Z,Alavés,A. Sivera,7623987.0,Yellow Card,90
1183817523,2026-03-13T20:00:00.000Z,Villarreal,Marcelino,85235808.0,Yellow Card,90+5
1183817523,2026-03-13T20:00:00.000Z,Alavés,A. Blanco,26192600.0,Yellow Card,90+6
1183811566,2026-03-09T20:00:00.000Z,Espanyol,C. Ngonge,13839.0,Yellow Card,12
1183811566,2026-03-09T20:00:00.000Z,Oviedo,S. Colombatto,4979401.0,Yellow Card,61
1183811566,2026-03-09T20:00:00.000Z,Espanyol,P. Lozano,20515740.0,Yellow Card,62
1183811566,2026-03-09T20:00:00.000Z,Espanyol,R. Fernandez Jaen,50391544.0,Yellow Card,75
1183811566,2026-03-09T20:00:00.000Z,Oviedo,J. Lopez,29404550.0,Yellow Card,83
1183815821,2026-03-08T20:00:00.000Z,Valencia,L. Ramazani,22343090.0,Yellow Card,17
1183815821,2026-03-08T20:00:00.000Z,Alavés,J. Guridi,16876335.0,Yellow Card,36
1183815821,2026-03-08T20:00:00.000Z,Alavés,Yusi,58182978.0,Yellow Card,43
1183815821,2026-03-08T20:00:00.000Z,Alavés,J. Pacheco,29390060.0,Yellow Card,58
1183815821,2026-03-08T20:00:00.000Z,Alavés,A. Guevara,7616903.0,Yellow Card,90+2
1183815821,2026-03-08T20:00:00.000Z,Alavés,J. Pacheco,29390060.0,Yellow Card,90+7
1183815821,2026-03-08T20:00:00.000Z,Alavés,J. Pacheco,29390060.0,Red Card,90+7
1183815821,2026-03-08T20:00:00.000Z,Alavés,A. Guevara,7616903.0,Yellow Card,90+7
1183815821,2026-03-08T20:00:00.000Z,Alavés,A. Guevara,7616903.0,Red Card,90+7
1183814970,2026-03-08T17:30:00.000Z,Sevilla FC,N. Gudelj,239883.0,Yellow Card,2
1183814970,2026-03-08T17:30:00.000Z,Rayo Vallecano,F. Perez,26232045.0,Yellow Card,59
1183814970,2026-03-08T17:30:00.000Z,Rayo Vallecano,F. Lejeune,3042249.0,Yellow Card,65
1183814970,2026-03-08T17:30:00.000Z,Rayo Vallecano,A. Ratiu,274337.0,Yellow Card,85
1183812417,2026-03-08T15:15:00.000Z,Getafe,A. Abqar,7537047.0,Yellow Card,34
1183812417,2026-03-08T15:15:00.000Z,Getafe,Kiko Femenia,3025988.0,Yellow Card,36
1183812417,2026-03-08T15:15:00.000Z,Real Betis,A. Ezzalzouli,29208935.0,Yellow Card,44
1183812417,2026-03-08T15:15:00.000Z,Getafe,D. Duarte,7534149.0,Yellow Card,58
1183812417,2026-03-08T15:15:00.000Z,Getafe,J. Bordalas Jimenez,67569439.0,Yellow Card,74
1183812417,2026-03-08T15:15:00.000Z,Real Betis,Antony,1605485.0,Yellow Card,90+2
1183816672,2026-03-08T13:00:00.000Z,Villarreal,A. Moleiro,29385713.0,Yellow Card,43
1183816672,2026-03-08T13:00:00.000Z,Elche,M. Neto,43724534.0,Yellow Card,74
1183809013,2026-03-07T20:00:00.000Z,Athletic Club,A. Rego,53501903.0,Yellow Card,50
1183809013,2026-03-07T20:00:00.000Z,Barcelona,P. Cubarsi,63856457.0,Yellow Card,57
1183809013,2026-03-07T20:00:00.000Z,Athletic Club,D. Vivian,7611912.0,Yellow Card,90+3
1183809864,2026-03-07T17:30:00.000Z,Atlético Madrid,D. Hancko,4894393.0,Yellow Card,20
1183809864,2026-03-07T17:30:00.000Z,Real Sociedad,O. Oskarsson,9945768.0,Yellow Card,49
1183813268,2026-03-07T15:15:00.000Z,Girona,H. Rincon,50397179.0,Yellow Card,26
1183813268,2026-03-07T15:15:00.000Z,Levante,J. A. Olasagasti,29399237.0,Red Card,59
1183813268,2026-03-07T15:15:00.000Z,Girona,Vitor Reis,66711953.0,Yellow Card,77
1183813268,2026-03-07T15:15:00.000Z,Levante,M. Sanchez,10353903.0,Yellow Card,79
1183813268,2026-03-07T15:15:00.000Z,Levante,Dela,118328.0,Yellow Card,90+6
1183814119,2026-03-07T13:00:00.000Z,Osasuna,R. Garcia,7512092.0,Yellow Card,22
1183814119,2026-03-07T13:00:00.000Z,Mallorca,P. Torre,46031503.0,Yellow Card,23
1183814119,2026-03-07T13:00:00.000Z,Mallorca,M. Valjent,7524972.0,Yellow Card,27
1183814119,2026-03-07T13:00:00.000Z,Osasuna,A. Lisci,,Yellow Card,40
1183814119,2026-03-07T13:00:00.000Z,Mallorca,P. Maffeo,4234776.0,Yellow Card,60
1183814119,2026-03-07T13:00:00.000Z,Mallorca,L. Roman,28841533.0,Yellow Card,69
1183814119,2026-03-07T13:00:00.000Z,Mallorca,J. Virgili,79091082.0,Red Card,73
1183814119,2026-03-07T13:00:00.000Z,Osasuna,R. Garcia,23627065.0,Red Card,82
1183814119,2026-03-07T13:00:00.000Z,Osasuna,V. Munoz,54539065.0,Yellow Card,87
1183814119,2026-03-07T13:00:00.000Z,Mallorca,Samu Costa,30668239.0,Yellow Card,90+5
1183810715,2026-03-06T20:00:00.000Z,Celta de Vigo,B. Iglesias,7623182.0,Yellow Card,31
1183810715,2026-03-06T20:00:00.000Z,Real Madrid,A. Tchouameni,204785.0,Yellow Card,86
1183810715,2026-03-06T20:00:00.000Z,Real Madrid,R. Asencio,55004194.0,Yellow Card,90
1183779228,2026-03-04T18:00:00.000Z,Oviedo,K. Sibo,581042.0,Yellow Card,35
1183779228,2026-03-04T18:00:00.000Z,Oviedo,A. Reina,29380400.0,Yellow Card,53
1183806460,2026-03-02T20:00:00.000Z,Getafe,Kiko Femenia,3025988.0,Yellow Card,8
1183806460,2026-03-02T20:00:00.000Z,Getafe,M. Arambarri,7608692.0,Yellow Card,35
1183806460,2026-03-02T20:00:00.000Z,Getafe,D. Rico,3037741.0,Yellow Card,64
1183806460,2026-03-02T20:00:00.000Z,Real Madrid,D. Huijsen,58201171.0,Yellow Card,68
1183806460,2026-03-02T20:00:00.000Z,Real Madrid,A. Tchouameni,204785.0,Yellow Card,71
1183806460,2026-03-02T20:00:00.000Z,Getafe,A. Liso,63526407.0,Yellow Card,79
1183806460,2026-03-02T20:00:00.000Z,Getafe,M. Satriano,31477586.0,Yellow Card,84
1183806460,2026-03-02T20:00:00.000Z,Real Madrid,A. Carreras,45772454.0,Yellow Card,90+4
1183806460,2026-03-02T20:00:00.000Z,Real Madrid,Vinicius Junior,122836.0,Yellow Card,90+4
1183806460,2026-03-02T20:00:00.000Z,Real Madrid,F. Mastantuono,72329243.0,Red Card,90+5
1183806460,2026-03-02T20:00:00.000Z,Getafe,A. Liso,63526407.0,Yellow Card,90+7
1183806460,2026-03-02T20:00:00.000Z,Getafe,A. Liso,63526407.0,Red Card,90+7
1183803056,2026-03-01T20:00:00.000Z,Celta de Vigo,F. Jutgla,19760328.0,Yellow Card,42
1183803056,2026-03-01T20:00:00.000Z,Girona,C. Echeverri,66716139.0,Yellow Card,81
1183803056,2026-03-01T20:00:00.000Z,Girona,A. Martinez,45670702.0,Yellow Card,89
1183803056,2026-03-01T20:00:00.000Z,Celta de Vigo,W. Swedberg,43335397.0,Yellow Card,89
1183801354,2026-03-01T17:30:00.000Z,Sevilla FC,G. Suazo,1838935.0,Yellow Card,11
1183801354,2026-03-01T17:30:00.000Z,Real Betis,Antony,1605485.0,Yellow Card,24
1183801354,2026-03-01T17:30:00.000Z,Real Betis,D. Llorente,7615776.0,Yellow Card,75
1183801354,2026-03-01T17:30:00.000Z,Real Betis,Natan,31411254.0,Yellow Card,82
1183801354,2026-03-01T17:30:00.000Z,Sevilla FC,I. Romero,29849232.0,Yellow Card,85
1183801354,2026-03-01T17:30:00.000Z,Sevilla FC,J. Sanchez,29426446.0,Yellow Card,90
1183808162,2026-03-01T15:15:00.000Z,Osasuna,V. Rosier,3494015.0,Yellow Card,21
1183808162,2026-03-01T15:15:00.000Z,Valencia,J. Gaya,147952.0,Yellow Card,30
1183808162,2026-03-01T15:15:00.000Z,Valencia,E. Comert,7788046.0,Yellow Card,58
1183808162,2026-03-01T15:15:00.000Z,Osasuna,S. Herrera,7510160.0,Yellow Card,65
1183808162,2026-03-01T15:15:00.000Z,Osasuna,M. Gomez,7659568.0,Yellow Card,84
1183802205,2026-03-01T13:00:00.000Z,Espanyol,T. Dolan,44071006.0,Yellow Card,29
1183802205,2026-03-01T13:00:00.000Z,Espanyol,U. Gonzalez,29575693.0,Yellow Card,50
1183802205,2026-03-01T13:00:00.000Z,Espanyol,Exposito,7534793.0,Yellow Card,74
1183802205,2026-03-01T13:00:00.000Z,Espanyol,R. Fernandez Jaen,50391544.0,Yellow Card,77
1183802205,2026-03-01T13:00:00.000Z,Espanyol,C. Pickel,7817509.0,Yellow Card,90+5
1183802205,2026-03-01T13:00:00.000Z,Espanyol,C. Pickel,7817509.0,Yellow Card,90+5
1183802205,2026-03-01T13:00:00.000Z,Espanyol,C. Pickel,7817509.0,Red Card,90+5
1183802205,2026-03-01T13:00:00.000Z,Elche,R. Mir,7569247.0,Yellow Card,90+8
1183807311,2026-02-28T20:00:00.000Z,Oviedo,N. Vidal,7511931.0,Yellow Card,42
1183807311,2026-02-28T20:00:00.000Z,Atlético Madrid,R. Le Normand,7615615.0,Yellow Card,45
1183807311,2026-02-28T20:00:00.000Z,Oviedo,J. Lopez,29404550.0,Yellow Card,71
1183807311,2026-02-28T20:00:00.000Z,Atlético Madrid,N. Molina,1047137.0,Yellow Card,71
1183804758,2026-02-28T17:30:00.000Z,Real Sociedad,J. Aramburu,32046238.0,Yellow Card,67
1183804758,2026-02-28T17:30:00.000Z,Real Sociedad,J. Gorrotxategi,46312448.0,Yellow Card,82
1183800503,2026-02-28T15:15:00.000Z,Barcelona,M. Bernal,69776910.0,Yellow Card,53
1183800503,2026-02-28T15:15:00.000Z,Barcelona,H. Flick,,Yellow Card,55
1183800503,2026-02-28T15:15:00.000Z,Villarreal,Marcelino,85235808.0,Yellow Card,55
1183800503,2026-02-28T15:15:00.000Z,Barcelona,Raphinha,241010.0,Yellow Card,56
1183800503,2026-02-28T15:15:00.000Z,Villarreal,A. Pedraza,274176.0,Yellow Card,68
1183805609,2026-02-28T13:00:00.000Z,Athletic Club,M. Jauregizar,61788734.0,Yellow Card,39
1183805609,2026-02-28T13:00:00.000Z,Rayo Vallecano,I. Palazon,21179060.0,Yellow Card,40
1183805609,2026-02-28T13:00:00.000Z,Athletic Club,O. Sancet,20672232.0,Yellow Card,65
1183805609,2026-02-28T13:00:00.000Z,Athletic Club,A. Laporte,100296.0,Yellow Card,71
1183805609,2026-02-28T13:00:00.000Z,Rayo Vallecano,I. Akhomach,46809294.0,Yellow Card,85
1183803907,2026-02-27T20:00:00.000Z,Alavés,V. Parada,20761265.0,Yellow Card,20
1183803907,2026-02-27T20:00:00.000Z,Levante,P. Cortes,74588073.0,Yellow Card,51
1183803907,2026-02-27T20:00:00.000Z,Alavés,V. Parada,20761265.0,Yellow Card,61
1183803907,2026-02-27T20:00:00.000Z,Alavés,V. Parada,20761265.0,Red Card,61
1183803907,2026-02-27T20:00:00.000Z,Alavés,C. Alena,23177.0,Yellow Card,61
1183803907,2026-02-27T20:00:00.000Z,Alavés,L. Boye,98042.0,Yellow Card,80
1183803907,2026-02-27T20:00:00.000Z,Alavés,A. Sivera,7623987.0,Yellow Card,88
1183803907,2026-02-27T20:00:00.000Z,Alavés,P. Ibanez,22379315.0,Yellow Card,90+4
1183791993,2026-02-23T20:00:00.000Z,Alavés,T. Martinez,7596295.0,Yellow Card,12
1183791993,2026-02-23T20:00:00.000Z,Alavés,Yusi,58182978.0,Yellow Card,50
1183791993,2026-02-23T20:00:00.000Z,Girona,C. Echeverri,66716139.0,Yellow Card,76
1183791993,2026-02-23T20:00:00.000Z,Girona,F. Beltran,7637189.0,Yellow Card,84
1183799652,2026-02-22T20:00:00.000Z,Villarreal,G. Mikautadze,29060010.0,Yellow Card,23
1183799652,2026-02-22T20:00:00.000Z,Valencia,L. Ramazani,22343090.0,Yellow Card,38
1183799652,2026-02-22T20:00:00.000Z,Villarreal,S. Mourino,50195607.0,Yellow Card,45
1183799652,2026-02-22T20:00:00.000Z,Valencia,J. Guerra,50827693.0,Yellow Card,45+3
1183799652,2026-02-22T20:00:00.000Z,Valencia,U. Nunez,7611751.0,Yellow Card,65
1183799652,2026-02-22T20:00:00.000Z,Valencia,U. Sadiq,5056520.0,Yellow Card,90
1183796248,2026-02-22T17:30:00.000Z,Mallorca,V. Muriqi,8057882.0,Yellow Card,12
1183796248,2026-02-22T17:30:00.000Z,Mallorca,O. Mascarell,66808.0,Yellow Card,47
1183796248,2026-02-22T17:30:00.000Z,Mallorca,T. Lato,148274.0,Yellow Card,52
1183796248,2026-02-22T17:30:00.000Z,Mallorca,J. Arrasate,62640585.0,Yellow Card,88
1183796248,2026-02-22T17:30:00.000Z,Mallorca,J. Mojica,10347302.0,Yellow Card,90+2
1183796248,2026-02-22T17:30:00.000Z,Mallorca,A. Raillo,7524167.0,Yellow Card,90+8
1183796248,2026-02-22T17:30:00.000Z,Celta de Vigo,B. Iglesias,7623182.0,Yellow Card,90+8
1183794546,2026-02-22T15:15:00.000Z,Levante,K. Tunde,93265361.0,Yellow Card,20
1183794546,2026-02-22T15:15:00.000Z,Barcelona,G. Martin,29254015.0,Yellow Card,45+3
1183794546,2026-02-22T15:15:00.000Z,Barcelona,M. Bernal,69776910.0,Yellow Card,59
1183797099,2026-02-22T13:00:00.000Z,Getafe,Djene,7607404.0,Red Card,26
1183797099,2026-02-22T13:00:00.000Z,Getafe,J. Iglesias,19278616.0,Yellow Card,26
1183797099,2026-02-22T13:00:00.000Z,Sevilla FC,T. Nianzou,21430864.0,Yellow Card,53
1183793695,2026-02-21T20:00:00.000Z,Espanyol,C. Ngonge,13839.0,Yellow Card,83
1183797950,2026-02-21T17:30:00.000Z,Osasuna,A. Oroz,10938333.0,Yellow Card,32
1183797950,2026-02-21T17:30:00.000Z,Real Madrid,T. Courtois,117684.0,Yellow Card,37
1183797950,2026-02-21T17:30:00.000Z,Osasuna,J. Moncayola,7512736.0,Yellow Card,66
1183797950,2026-02-21T17:30:00.000Z,Real Madrid,T. Alexander-Arnold,45717.0,Yellow Card,84
1183797950,2026-02-21T17:30:00.000Z,Real Madrid,Vinicius Junior,122836.0,Yellow Card,88
