match_id,casa,lado,cuota,gl,gv,resultado,retorno
1363687436,Bwin,draw,3.2,1,2,0.0,-1.0
1363687436,Bwin,away,2.7,1,2,1.0,1.7000000000000002
1363687436,Goldenbet,home,2.3,1,2,0.0,-1.0
1363687436,Goldenbet,draw,3.15,1,2,0.0,-1.0
1363687436,Goldenbet,away,2.85,1,2,1.0,1.85
1363687436,Stake.com,home,2.25,1,2,0.0,-1.0
1363687436,Stake.com,draw,3.2,1,2,0.0,-1.0
1363687436,Stake.com,away,2.7,1,2,1.0,1.7000000000000002
1363687436,bet365,home,2.8,1,2,0.0,-1.0
1363687436,bet365,draw,3.1,1,2,0.0,-1.0
1363687436,bet365,away,2.25,1,2,1.0,1.25
1363687436,BetVictor,home,2.38,1,2,0.0,-1.0
1363687436,BetVictor,draw,3.2,1,2,0.0,-1.0
1363687436,BetVictor,away,2.75,1,2,1.0,1.75
1363687436,DraftKings,home,2.35,1,2,0.0,-1.0
1363687436,DraftKings,draw,3.35,1,2,0.0,-1.0
1363687436,DraftKings,away,2.8,1,2,1.0,1.7999999999999998
1363687436,Parimatch,home,2.38,1,2,0.0,-1.0
1363687436,Parimatch,draw,3.2,1,2,0.0,-1.0
1363687436,Parimatch,away,2.75,1,2,1.0,1.75
1363687436,LSbet,home,2.9,1,2,0.0,-1.0
1363687436,LSbet,draw,3.3,1,2,0.0,-1.0
1363687436,LSbet,away,2.35,1,2,1.0,1.35
1363687436,Ladbrokes,home,2.3,1,2,0.0,-1.0
1363687436,Ladbrokes,draw,3.2,1,2,0.0,-1.0
1363687436,Ladbrokes,away,2.7,1,2,1.0,1.7000000000000002
1363687436,Fezbet,home,2.33,1,2,0.0,-1.0
1363687436,Fezbet,draw,3.25,1,2,0.0,-1.0
1363687436,Fezbet,away,2.83,1,2,1.0,1.83
1363695946,1xBet,home,2.29,1,3,0.0,-1.0
1363695946,1xBet,draw,3.54,1,3,0.0,-1.0
1363695946,1xBet,away,2.86,1,3,1.0,1.8599999999999999
1363695946,Betsson,home,2.25,1,3,0.0,-1.0
1363695946,Betsson,draw,3.15,1,3,0.0,-1.0
1363695946,Betsson,away,2.8,1,3,1.0,1.7999999999999998
1363695946,Ivibet,home,2.3,1,3,0.0,-1.0
1363695946,Ivibet,draw,3.08,1,3,0.0,-1.0
1363695946,Ivibet,away,2.76,1,3,1.0,1.7599999999999998
1363695946,Sportingbet,home,2.3,1,3,0.0,-1.0
1363695946,Sportingbet,draw,3.1,1,3,0.0,-1.0
1363695946,Sportingbet,away,2.7,1,3,1.0,1.7000000000000002
1363695946,20Bet,home,2.3,1,3,0.0,-1.0
1363695946,20Bet,draw,3.08,1,3,0.0,-1.0
1363695946,20Bet,away,2.76,1,3,1.0,1.7599999999999998
1363695946,Bet9ja,home,2.3,1,3,0.0,-1.0
1363695946,Bet9ja,draw,3.3,1,3,0.0,-1.0
1363695946,Bet9ja,away,2.9,1,3,1.0,1.9
1363695946,BetVictor,home,2.38,1,3,0.0,-1.0
1363695946,BetVictor,draw,3.2,1,3,0.0,-1.0
1363695946,BetVictor,away,2.75,1,3,1.0,1.75
1363695946,888sport,home,2.3,1,3,0.0,-1.0
1363695946,888sport,draw,3.0,1,3,0.0,-1.0
1363695946,888sport,away,2.8,1,3,1.0,1.7999999999999998
1363695946,Nine Casino,home,2.32,1,3,0.0,-1.0
1363695946,Nine Casino,draw,3.25,1,3,0.0,-1.0
1363695946,Nine Casino,away,2.78,1,3,1.0,1.7799999999999998
1363695946,4rabet,home,2.32,1,3,0.0,-1.0
1363695946,4rabet,draw,3.25,1,3,0.0,-1.0
1363695946,4rabet,away,2.78,1,3,1.0,1.7799999999999998
1363695946,N1Bet,home,2.35,1,3,0.0,-1.0
1363695946,N1Bet,draw,3.21,1,3,0.0,-1.0
1363695946,N1Bet,away,2.76,1,3,1.0,1.7599999999999998
1363695946,Stake.com,home,2.25,1,3,0.0,-1.0
1363695946,Stake.com,draw,3.25,1,3,0.0,-1.0
1363695946,Stake.com,away,2.7,1,3,1.0,1.7000000000000002
1363695946,BC.Game,home,2.32,1,3,0.0,-1.0
1363695946,BC.Game,draw,3.25,1,3,0.0,-1.0
1363695946,BC.Game,away,2.78,1,3,1.0,1.7799999999999998
1363695946,Marathonbet,home,2.32,1,3,0.0,-1.0
1363695946,Marathonbet,draw,3.14,1,3,0.0,-1.0
1363695946,Marathonbet,away,2.75,1,3,1.0,1.75
1363695946,William Hill,home,2.3,1,3,0.0,-1.0
1363695946,William Hill,draw,3.0,1,3,0.0,-1.0
1363695946,William Hill,away,2.8,1,3,1.0,1.7999999999999998
1363695946,ToonieBet,home,2.28,1,3,0.0,-1.0
1363695946,ToonieBet,draw,3.25,1,3,0.0,-1.0
1363695946,ToonieBet,away,2.9,1,3,1.0,1.9
1363695946,DraftKings,home,2.35,1,3,0.0,-1.0
1363695946,DraftKings,draw,3.3,1,3,0.0,-1.0
1363695946,DraftKings,away,2.8,1,3,1.0,1.7999999999999998
1363695946,Parimatch,home,2.38,1,3,0.0,-1.0
1363695946,Parimatch,draw,3.2,1,3,0.0,-1.0
1363695946,Parimatch,away,2.75,1,3,1.0,1.75
1363695946,1Bet,home,2.25,1,3,0.0,-1.0
1363695946,1Bet,draw,3.3,1,3,0.0,-1.0
1363695946,1Bet,away,2.85,1,3,1.0,1.85
1363695946,Jackbit,home,2.3,1,3,0.0,-1.0
