match_id,liga,familia,mercado,casas,margen_medio,margen_mejor_casa,margen_combinado
1336014618,Segunda División,Total Corners,Total Corners 5.5,2,0.09317876656784663,0.07633949739212875,0.07633949739212875
1336014618,Segunda División,Total Corners,Total Corners 4.5,1,0.07956943858168009,0.07956943858168009,0.07956943858168009
1336014618,Segunda División,Total Corners,Total Corners 12.5,1,0.07517965726920939,0.07517965726920939,0.07517965726920939
1336014618,Segunda División,Total Corners,Total Corners 13.5,1,0.0772567651311713,0.0772567651311713,0.0772567651311713
1336014618,Segunda División,Total Corners,Total Corners 14.5,1,0.07009900990099016,0.07009900990099016,0.07009900990099016
1336014618,Segunda División,Total Corners,Total Corners 8,1,0.08194750550991792,0.08194750550991792,0.08194750550991792
1336014618,Segunda División,Total Corners,Total Corners 9,1,0.08298050059045492,0.08298050059045492,0.08298050059045492
1336020575,Segunda División,Full Time Result,Full Time Result,45,0.08739098811023711,0.0417362070131575,0.03607064337657939
1336020575,Segunda División,Total Goals,Total Goals 3,24,0.08914781877629054,0.06886329950974801,0.028676664035780064
1336020575,Segunda División,Total Goals,Total Goals 1.5,27,0.08582379637988062,0.05310209190059001,0.046099290780141855
1336020575,Segunda División,Total Goals,Total Goals 2.25,16,0.07672717079757534,0.041083099906629394,0.007069494464452486
1336020575,Segunda División,Total Goals,Total Goals 2.5,31,0.08198705762154265,0.0421539581059307,0.019283746556473913
1336020575,Segunda División,Total Goals,Total Goals 2.75,18,0.07559499601701684,0.04315096115069239,0.014566828520316877
1336020575,Segunda División,Total Goals,Total Goals 3.25,18,0.08585747355479889,0.06754658385093171,0.029924164787866303
1336020575,Segunda División,Total Goals,Total Goals 3.5,31,0.08878148984005234,0.050165815655103474,0.007313045529605988
1336020575,Segunda División,Total Goals,Total Goals 4.5,26,0.08496526886297663,0.04741546832491261,0.0025300442757749675
1336020575,Segunda División,Asian Handicap,Asian Handicap -1/+1,22,0.08742259733206152,0.06079265562024183,0.04509702528372772
1336020575,Segunda División,Asian Handicap,Asian Handicap -1.5/+1.5,22,0.07656813830233387,0.044219771241829964,0.019555817610062753
1336020575,Segunda División,Asian Handicap,Asian Handicap -1.25/+1.25,22,0.08089246871404746,0.06371342630571508,0.052066559312936134
1336020575,Segunda División,Asian Handicap,Asian Handicap -0.75/+0.75,22,0.0853901915136533,0.06248418922337473,0.04806353885204295
1336020575,Segunda División,Asian Handicap,Asian Handicap -0.5/+0.5,18,0.08440015355236505,0.06556245686680473,0.0484684397727877
1336020575,Segunda División,Both Teams To Score,Both Teams To Score,27,0.08327784675503053,0.06060606060606055,0.03868574456809748
1336020575,Segunda División,Total Corners,Total Corners 9.5,3,0.0908982819095181,0.0908982819095181,0.0908982819095181
1336020575,Segunda División,Total Corners,Total Corners 7.5,3,0.10134310134310143,0.10134310134310143,0.10134310134310143
1336020575,Segunda División,Total Corners,Total Corners 8.5,3,0.0923423423423424,0.0923423423423424,0.0923423423423424
1336020575,Segunda División,Total Corners,Total Corners 10.5,3,0.09148812970469011,0.09148812970469011,0.09148812970469011
1336020575,Segunda División,Total Corners,Total Corners 11.5,3,0.09243697478991586,0.09243697478991586,0.09243697478991586
1336020575,Segunda División,Total Corners,Total Corners 12.5,3,0.10041888373146168,0.10041888373146168,0.10041888373146168
1336020575,Segunda División,Odd or Even,Odd or Even,24,0.07627465396875173,0.053098326127923645,0.053098326127923645
1336020575,Segunda División,Total Goals,Total Goals 0.5,14,0.06075460871703258,0.037540453074433655,0.028205128205128105
1336020575,Segunda División,Total Goals,Total Goals 1,10,0.07554392895728457,0.06178287731685783,0.06178287731685783
1336020575,Segunda División,Total Goals,Total Goals 1.25,11,0.09215523100071309,0.07575757575757569,0.06412966878083148
1336020575,Segunda División,Total Goals,Total Goals 1.75,13,0.0868356252292819,0.06568073075250114,0.06568073075250114
1336020575,Segunda División,Total Goals,Total Goals 2,15,0.08670519403571746,0.06737967914438503,0.060317460317460325
1336020575,Segunda División,Total Goals,Total Goals 3.75,13,0.08728928756715525,0.06516290726817031,0.0579283259695631
1336020575,Segunda División,Total Goals,Total Goals 4,15,0.09125336525821136,0.06909171564822003,0.04646893231610294
1336020575,Segunda División,Total Goals,Total Goals 4.25,12,0.08553981529284642,0.06973995271867617,0.04941474946664348
1336020575,Segunda División,Total Goals,Total Goals 4.75,10,0.08750536926130774,0.0695006747638327,0.0695006747638327
1336020575,Segunda División,Total Goals,Total Goals 5,10,0.09050548157043821,0.0729847494553375,0.0729847494553375
1336020575,Segunda División,Total Goals,Total Goals 5.5,17,0.08208588722280948,0.05222649807586577,0.028542303771661448
1336020575,Segunda División,Total Goals,Total Goals 6.5,9,0.06667682378365379,0.05420711974110026,0.037540453074433655
1336020575,Segunda División,Asian Handicap,Asian Handicap -3.5/+3.5,4,0.10512919319315306,0.10504153863662236,0.09533468559837721
1336020575,Segunda División,Asian Handicap,Asian Handicap -3/+3,3,0.10384894698620184,0.10384894698620184,0.10384894698620184
1336020575,Segunda División,Asian Handicap,Asian Handicap -2.75/+2.75,8,0.09167195303973022,0.0714285714285714,0.06984829329962072
1336020575,Segunda División,Asian Handicap,Asian Handicap -2.5/+2.5,6,0.10004108290481872,0.0769230769230771,0.07496517188147145
1336020575,Segunda División,Asian Handicap,Asian Handicap -2.25/+2.25,9,0.09106221482561344,0.07034872001612591,0.06454151908697359
1336020575,Segunda División,Asian Handicap,Asian Handicap -2/+2,5,0.09145476269983019,0.0679921747115424,0.06121802486734773
1336020575,Segunda División,Asian Handicap,Asian Handicap -1.75/+1.75,11,0.07230674656595924,0.04298642533936636,-0.00737618545837726
1336020575,Segunda División,Asian Handicap,Asian Handicap -0.25/+0.25,11,0.08673616340702134,0.06481481481481488,0.051587301587301626
1336020575,Segunda División,Asian Handicap,Asian Handicap 0,5,0.09512170981815413,0.0682317176152678,0.0682317176152678
1336020575,Segunda División,Asian Handicap,Asian Handicap +0.25/-0.25,9,0.08940498913636019,0.07034872001612591,0.06454151908697359
1336020575,Segunda División,Asian Handicap,Asian Handicap +0.75/-0.75,9,0.0857665599586181,0.07331469400434898,0.05474705474705477
1336020575,Segunda División,Asian Handicap,Asian Handicap +1/-1,3,0.08992140545538607,0.08992140545538607,0.08992140545538607
1336020575,Segunda División,Asian Handicap,Asian Handicap +1.5/-1.5,3,0.08791903858317518,0.08791903858317518,0.08791903858317518
1336020575,Segunda División,Total Goals,Total Goals 7.5,1,0.05070507050705064,0.05070507050705064,0.05070507050705064
