match_id,fuente_1x2,p_local,p_empate,p_visitante,fuente_mas_2_5,p_mas_2_5
881145757,pinnacle,0.6410425508140547,0.19320843347888672,0.16574901570705863,pinnacle,0.6902654867256638
881143204,pinnacle,0.48612956585405537,0.2467662770832768,0.26710415706266777,pinnacle,0.6102941176470588
881149161,pinnacle,0.5192251396861357,0.24395754050579746,0.23681731980806683,pinnacle,0.5885286783042394
881150863,pinnacle,0.49049881235154397,0.2743467933491686,0.2351543942992874,pinnacle,0.44783715012722647
881151714,pinnacle,0.7693704927836822,0.1387753414111981,0.09185416580511965,pinnacle,0.7115384615384615
881139800,pinnacle,0.5302183697182781,0.27802281277491375,0.19175881750680812,pinnacle,0.40796019900497515
881141502,pinnacle,0.22437190037604227,0.234127200392392,0.5415008992315657,pinnacle,0.6274038461538461
881144906,pinnacle,0.19765997777632524,0.2246552062226289,0.5776848160010458,pinnacle,0.6074074074074073
1180961567,pinnacle,0.5304914150384843,0.2528123149792777,0.216696269982238,pinnacle,0.5115089514066496
1180956461,pinnacle,0.5156010929830868,0.26851248055628896,0.21588642646062428,pinnacle,0.48337595907928377
1180954759,pinnacle,0.1951345149734248,0.2086211337188883,0.5962443513076868,pinnacle,0.6643518518518519
1180959014,pinnacle,0.614719807669922,0.226021100243976,0.1592590920861019,pinnacle,0.5498721227621484
1180957312,pinnacle,0.7103431221020092,0.17068315301391038,0.1189737248840804,pinnacle,0.6533957845433255
1180950504,pinnacle,0.3236614575558899,0.2780884362333651,0.3982501062107451,pinnacle,0.5487179487179488
1180953057,pinnacle,0.55099413699079,0.24612936068624122,0.2028765023229687,pinnacle,0.5166240409207161
1180964971,pinnacle,0.41962486897177226,0.27423371718718637,0.3061414138410413,pinnacle,0.5307692307692307
1180963269,pinnacle,0.3001493717599508,0.2657060012301204,0.43414462700992884,pinnacle,0.5670886075949367
1180968375,pinnacle,0.27285787881206514,0.2815576952379571,0.4455844259499779,pinnacle,0.48167539267015713
1180965822,pinnacle,0.6618223509908123,0.20471623568783603,0.13346141332135167,pinnacle,0.5358974358974359
1180960716,pinnacle,0.3969881593844546,0.2755300256351031,0.3274818149804423,pinnacle,0.5645569620253165
1180955610,pinnacle,0.38483408348609516,0.280585081043176,0.3345808354707287,pinnacle,0.5295629820051414
1180958163,pinnacle,0.43661992398990923,0.290645501641044,0.2727345743690469,pinnacle,0.45897435897435895
1180976885,pinnacle,0.5253243417024823,0.2692105352214938,0.20546512307602377,pinnacle,0.46410256410256406
1180971779,pinnacle,0.2397092242536928,0.2451709534139035,0.5151198223324037,pinnacle,0.585
1180976034,pinnacle,0.2867791888391934,0.2693023407658908,0.4439184703949159,pinnacle,0.541025641025641
1180962418,pinnacle,0.2704396923487307,0.3080958520428577,0.4214644556084115,pinnacle,0.42105263157894735
1180964120,pinnacle,0.4544451130282455,0.29030225130759557,0.25525263566415884,pinnacle,0.4318181818181818
1180967524,pinnacle,0.7282157134272201,0.1633266271261725,0.10845765944660726,pinnacle,0.65807962529274
1180969226,pinnacle,0.4071130919891135,0.2780000828154232,0.31488682519546324,pinnacle,0.5358974358974359
1180975183,pinnacle,0.3728231355987067,0.2733338157057934,0.3538430486954998,pinnacle,0.5594936708860759
1180970928,pinnacle,0.41372800215764277,0.2746499449351584,0.31162205290719885,pinnacle,0.5510204081632654
1180972630,pinnacle,0.3618338573109341,0.29054718691534703,0.3476189557737188,pinnacle,0.48849104859335046
1180970077,pinnacle,0.29311298760269083,0.3129051829070526,0.39398182949025645,pinnacle,0.3985148514851485
1180973481,pinnacle,0.5093992928289752,0.25271497384502406,0.2378857333260007,pinnacle,0.5645569620253165
1180932633,pinnacle,0.3941066734827012,0.29587947826816774,0.31001384824913114,pinnacle,0.4629156010230179
1180931782,pinnacle,0.30057342271469795,0.28146181780220275,0.4179647594830993,pinnacle,0.5063938618925831
1180933484,pinnacle,0.35929088294685113,0.3014483878594324,0.3392607291937165,pinnacle,0.45012787723785164
1180937739,pinnacle,0.4524533248561437,0.28951626441687767,0.2580304107269785,pinnacle,0.4731457800511509
1180936037,pinnacle,0.7789597201765927,0.14225479425905374,0.07878548556435358,pinnacle,0.65962441314554
1180934335,pinnacle,0.4038258689099351,0.2695901230118958,0.32658400807816906,pinnacle,0.5645569620253165
1180943696,pinnacle,0.5251779939312099,0.25500768734192614,0.2198143187268639,pinnacle,0.5025641025641026
1180942845,pinnacle,0.6810542916678559,0.18999942910969655,0.1289462792224474,pinnacle,0.5945273631840796
1180935186,pinnacle,0.276297517322474,0.2755148048088126,0.4481876778687135,pinnacle,0.5115089514066496
1180940292,pinnacle,0.27627246682535384,0.2671645833036388,0.45656294987100726,pinnacle,0.58
1180946249,pinnacle,0.4282115869017632,0.2858942065491184,0.2858942065491184,pinnacle,0.4770408163265307
