match_id,home_injury_index,away_injury_index
1183595412,0.09220518165574747,0.031274968610889166
1183592008,0.06666064764656314,0.0
1183594561,0.04773482176488717,0.0
1183587753,0.0,0.031443027993165985
1183592859,0.0,0.0687894515359798
1183591157,0.0,0.03512279549998508
1183588604,0.05333688320908768,0.04608770421324162
1183589455,0.060276959102103435,0.0
1183590306,0.0,0.14356860724712348
1183593710,0.1015636502841662,0.0
1183597965,0.14356860724712348,0.0
1183598816,0.031443027993165985,0.022303268340580728
1183597114,0.08203276536062785,0.0
1183599667,0.0,0.060276959102103435
1183602220,0.0,0.1015636502841662
1183603922,0.09220518165574747,0.12754303599374023
1183601369,0.01659309351617044,0.0
1183600518,0.0,0.04773482176488717
1183603071,0.06291200917168244,0.05436182471361757
1183596263,0.0,0.0
1183612432,0.04773482176488717,0.05436182471361757
1183607326,0.0,0.031443027993165985
1183610730,0.1015636502841662,0.0
1183609028,0.12754303599374023,0.12224132989395242
1183611581,0.0,0.01659309351617044
1183604773,0.0,0.08203276536062785
1183609879,0.0,0.022303268340580728
1183608177,0.0,0.0
1183605624,0.06454290457381648,0.0
1183606475,0.060276959102103435,0.09220518165574747
1183620942,0.08667239896818572,0.11364624935742813
1183614134,0.1211840888066605,0.05025312686122692
1183613283,0.0499053366465507,0.0
1183620091,0.04295419680035065,0.14549898406902442
1183617538,0.0,0.0
1183614985,0.1621265254593912,0.0
1183619240,0.0,0.0
1183618389,0.031443027993165985,0.0
1183615836,0.0,0.11779222342602624
1183616687,0.0,0.01611751187851309
1183623495,0.0,0.04295419680035065
1183628601,0.0,0.0499053366465507
1183629452,0.09220518165574747,0.0
1183621793,0.0,0.0
1183627750,0.0783591978562384,0.0
1183625197,0.11779222342602624,0.031443027993165985
1183622644,0.19360359096647495,0.02365620551752186
1183624346,0.0,0.0
1183626048,0.01611751187851309,0.14780221419832293
1183626899,0.0,0.0
1183632005,0.060276959102103435,0.08560879271852996
1183637962,0.0,0.16382519356759975
1183634558,0.0,0.0783591978562384
1183632856,0.0,0.0
1183630303,0.0499053366465507,0.11779222342602624
1183636260,0.04295419680035065,0.01611751187851309
1183631154,0.10089224433768017,0.0
1183633707,0.02365620551752186,0.0
1183637111,0.08663394589658714,0.19360359096647495
1183635409,0.0,0.0
1183643068,0.11779222342602624,0.0
1183646472,0.16382519356759975,0.0499053366465507
1183643919,0.01611751187851309,0.0
1183638813,0.10089224433768017,0.10709973791925557
1183642217,0.02365620551752186,0.0
1183640515,0.0,0.0
1183639664,0.24466264553233272,0.11339657493503648
1183641366,0.0,0.0
1183644770,0.0,0.0
1183645621,0.0,0.08663394589658714
1183651578,0.0,0.02365620551752186
1183652429,0.10709973791925557,0.09220518165574747
1183648174,0.0,0.0
1183650727,0.17094017094017094,0.0
1183654131,0.08663394589658714,0.0
1183649025,0.0,0.10089224433768017
1183653280,0.11339657493503648,0.0
1183649876,0.0,0.03709428129829984
1183654982,0.0,0.25571608921307337
1183647323,0.0,0.03689351101269327
1183661790,0.0,0.0
1183656684,0.026618125391662438,0.0
1183663492,0.05025312686122692,0.0
1183657535,0.35250385748351803,0.08688455519441435
1183662641,0.08145600458584122,0.0
1183660088,0.02365620551752186,0.16708383639094201
1183660939,0.0,0.0
1183658386,0.0,0.026361103284180207
1183659237,0.0,0.0
1183655833,0.0,0.13423278430298258
1183671151,0.04295419680035065,0.11885927199770709
1183672002,0.13423278430298258,0.0
1183664343,0.064134421961898,0.02365620551752186
1183666045,0.0,0.0
1183666896,0.033736607680269655,0.0
1183669449,0.0,0.0
1183668598,0.0,0.056925996204933584
1183670300,0.04393533378485821,0.2464300743442278
1183667747,0.0,0.0
1183665194,0.0,0.026618125391662438
1183676257,0.02365620551752186,0.033736607680269655
1183677959,0.07267587384787538,0.13423278430298258
1183678810,0.04295419680035065,0.064134421961898
1183673704,0.0,0.037403267411865865
1183680512,0.0,0.0
1183675406,0.046997538496765696,0.09223316046085525
1183674555,0.2785523916397812,0.0
1183672853,0.0,0.0
1183677108,0.06127612038375608,0.056925996204933584
1183679661,0.0,0.0
1183683916,0.0,0.04295419680035065
1183684767,0.0,0.07880434782608696
1183682214,0.05338545552206738,0.10566434485477724
1183688171,0.11524792204069934,0.0
1183685618,0.033736607680269655,0.0
1183683065,0.056925996204933584,0.278412119511853
1183689022,0.13423278430298258,0.046997538496765696
1183686469,0.09223316046085525,0.02365620551752186
1183687320,0.0,0.18077681910539178
1183681363,0.11747130517098568,0.0
1183696681,0.04280382152518577,0.10566434485477724
1183697532,0.08874329958308518,0.09223316046085525
1183694979,0.0,0.04295419680035065
1183690724,0.17548043203815403,0.064134421961898
1183689873,0.0,0.0
1183692426,0.0,0.21437615948643954
1183694128,0.06446146546465126,0.11855808540479246
1183691575,0.057473238307859636,0.0142349825448417
1183695830,0.0,0.0
1183693277,0.0,0.03490971625107481
1183700936,0.11021487155154884,0.0
1183698383,0.11855808540479246,0.0
1183702638,0.3006308319095808,0.16385634836114069
1183699234,0.15707672885397672,0.0
1183703489,0.09223316046085525,0.0
1183701787,0.027175875767425063,0.22376984010129863
1183700085,0.0,0.0
1183706042,0.13319002579535683,0.06027820710973725
1183705191,0.12792335869258947,0.05025312686122692
1183704340,0.0,0.04280382152518577
1183712850,0.0,0.09223316046085525
1183707744,0.16385634836114069,0.17382352063501535
1183708595,0.06090789398362814,0.18468228363024267
1183706893,0.0,0.12792335869258947
1183714552,0.17361524717093507,0.06940961160441944
1183711999,0.16826172737713124,0.0
1183710297,0.0,0.040463445555712074
1183713701,0.0,0.25385497277156777
1183709446,0.036735339475661356,0.027175875767425063
1183711148,0.0,0.3337166513339466
1183722211,0.18330672176826024,0.027175875767425063
1183718807,0.02365620551752186,0.0
1183717105,0.1085425725908262,0.0
1183720509,0.0,0.036735339475661356
1183716254,0.18877383545701412,0.045851453617778995
