match_id,home_injury_index,away_injury_index
1183957938,0.0,0.0
1188800128,0.07802122773260506,0.0
1183957087,0.0,0.0
1183962193,0.0,0.0
1183959640,0.0,0.0
1188799277,0.0545785324439054,0.10862733895157835
1183961342,0.10217341306347746,0.027656579873328643
1183958789,0.0,0.08620449802921401
1183960491,0.0,0.0
1188797575,0.028622656886715565,0.0
1188798426,0.0,0.0
1183966448,0.0,0.07802122773260506
1183964746,0.027656579873328643,0.0
1183968150,0.0,0.0
1188800979,0.0,0.10862733895157835
1183967299,0.0,0.0
1183963895,0.08620449802921401,0.10217341306347746
1183965597,0.0,0.0
1183970703,0.0,0.028622656886715565
1183969852,0.0,0.0
1183963044,0.0,0.0545785324439054
1183969001,0.0,0.0585819618579473
1183978362,0.0,0.0
1183974958,0.0,0.028622656886715565
1183975809,0.0,0.0
1183979213,0.07802122773260506,0.0
1183977511,0.0585819618579473,0.0
1183972405,0.0,0.08620449802921401
1183980064,0.0545785324439054,0.0
1188801830,0.10862733895157835,0.0
1188802681,0.0,0.0
1183973256,0.027656579873328643,0.0
1183976660,0.10217341306347746,0.0
1183986021,0.0,0.13349988289483958
1183984319,0.0,0.08620449802921401
1183980915,0.0,0.0
1183982617,0.0,0.07802122773260506
1183988574,0.0,0.0
1188803532,0.0,0.027656579873328643
1183985170,0.028622656886715565,0.0585819618579473
1183987723,0.0,0.0545785324439054
1183983468,0.0,0.0
1183986872,0.0,0.10217341306347746
1188804383,0.0,0.10862733895157835
1188806085,0.0545785324439054,0.0
1183991978,0.07802122773260506,0.028622656886715565
1183996233,0.10217341306347746,0.0
1183995382,0.08620449802921401,0.0
1183993680,0.0,0.0
1183990276,0.0,0.027656579873328643
1183994531,0.0,0.0
1183991127,0.0,0.0
1183992829,0.0585819618579473,0.0
1188805234,0.10862733895157835,0.0
1183989425,0.0,0.0
1184003041,0.0,0.10217341306347746
1183997084,0.028622656886715565,0.0
1183998786,0.027656579873328643,0.027706185567010308
1188806936,0.10862733895157835,0.0
1183997935,0.0,0.0
1183999637,0.0,0.0585819618579473
1184005594,0.0,0.0
1184003892,0.0,0.0
1184004743,0.0,0.07802122773260506
1184002190,0.0,0.0
1184001339,0.0,0.0
1184007296,0.0,0.0
1184010700,0.027706185567010308,0.028622656886715565
1184011551,0.0,0.0
1188807787,0.08331518526584326,0.10862733895157835
1184014955,0.10217341306347746,0.0
1184013253,0.0,0.0
1184014104,0.0,0.0
1184008998,0.0,0.0
1184012402,0.0,0.0
1184009849,0.0,0.0
1184006445,0.027656579873328643,0.0
1184020912,0.0,0.0
1184016657,0.0,0.0
1188808638,0.10862733895157835,0.0
1184022614,0.10217341306347746,0.0
1184015806,0.0,0.028622656886715565
1184024316,0.027706185567010308,0.0
1184023465,0.0,0.0
1184017508,0.0,0.0
1184020061,0.0,0.0
