match_id,mes,y,p_mercado,o,u,p_adaptativo,p_modelo_sin_casa,p_28_fijo
1032913097,2024-08,0,0.6305418719211823,1.5,2.56,0.6305418719211823,0.7257524728775024,0.7257525
1041293745,2024-08,1,0.5592783505154639,1.71,2.17,0.5592783505154639,0.7029702663421631,0.70297027
1041605211,2024-08,0,0.6457831325301205,1.47,2.68,0.6457831325301205,0.6699921488761902,0.66999215
1041296298,2024-08,1,0.399497487437186,2.39,1.59,0.399497487437186,0.4348089098930359,0.4348089
1028036016,2024-08,0,0.5518134715025906,1.73,2.13,0.5518134715025906,0.7784451246261597,0.7784451
1036107751,2024-08,0,0.41494845360824745,2.27,1.61,0.41494845360824745,0.5071919560432434,0.50719196
1032910544,2024-08,0,0.48825065274151447,1.96,1.87,0.48825065274151447,0.6878097653388977,0.68780977
1028442794,2024-08,1,0.5581395348837209,1.71,2.16,0.5581395348837209,0.6686657667160034,0.66866577
1041292043,2024-08,0,0.4137055837563452,2.31,1.63,0.4137055837563452,0.5758751034736633,0.5758751
1041291192,2024-08,0,0.602015113350126,1.58,2.39,0.602015113350126,0.6296132802963257,0.6296133
1032909693,2024-08,0,0.4545454545454546,2.1,1.75,0.4545454545454546,0.6387869119644165,0.6387869
1036106049,2024-08,0,0.37437185929648237,2.49,1.49,0.37437185929648237,0.5878961682319641,0.58789617
1028438539,2024-08,0,0.34360189573459715,2.77,1.45,0.34360189573459715,0.49661120772361755,0.4966112
1036105198,2024-08,0,0.4005102040816326,2.35,1.57,0.4005102040816326,0.49332395195961,0.49332395
1032188045,2024-08,0,0.35922330097087385,2.64,1.48,0.35922330097087385,0.5209560394287109,0.52095604
1032912246,2024-08,0,0.4830287206266319,1.98,1.85,0.4830287206266319,0.6153098940849304,0.6153099
1028035165,2024-08,0,0.61,1.56,2.44,0.61,0.615159273147583,0.6151593
1028042824,2024-08,1,0.5826972010178116,1.64,2.29,0.5826972010178116,0.82191002368927,0.82191
1041608615,2024-08,1,0.6571428571428571,1.44,2.76,0.6571428571428571,0.5267816185951233,0.5267816
1028439390,2024-08,1,0.6804597701149425,1.39,2.96,0.6804597701149425,0.7406858205795288,0.7406858
1032907991,2024-08,1,0.5234374999999999,1.83,2.01,0.5234374999999999,0.6798077821731567,0.6798078
1032908842,2024-08,0,0.4647519582245431,2.05,1.78,0.4647519582245431,0.58661949634552,0.5866195
1032911395,2024-08,0,0.47519582245430814,2.01,1.82,0.47519582245430814,0.6389010548591614,0.63890105
1028039420,2024-08,0,0.7032967032967032,1.35,3.2,0.7032967032967032,0.7268130779266357,0.7268131
1041610317,2024-08,0,0.5169712793733681,1.85,1.98,0.5169712793733681,0.67158043384552,0.67158043
1041289490,2024-08,0,0.5169712793733681,1.85,1.98,0.5169712793733681,0.7413944602012634,0.74139446
1041295447,2024-08,1,0.4597402597402597,2.08,1.77,0.4597402597402597,0.5657561421394348,0.56575614
1036101794,2024-08,0,0.3924050632911393,2.4,1.55,0.3924050632911393,0.5542184710502625,0.5542185
1028441943,2024-08,1,0.3518072289156627,2.69,1.46,0.3518072289156627,0.42481890320777893,0.4248189
1028441092,2024-08,0,0.399497487437186,2.39,1.59,0.399497487437186,0.47974514961242676,0.47974515
1032913948,2024-08,1,0.5852417302798981,1.63,2.3,0.5852417302798981,0.5246966481208801,0.52469665
1041294596,2024-08,1,0.518324607329843,1.84,1.98,0.518324607329843,0.527375340461731,0.52737534
1041292894,2024-08,1,0.4804177545691906,1.99,1.84,0.4804177545691906,0.5916721820831299,0.5916722
1036103496,2024-08,0,0.4196891191709845,2.24,1.62,0.4196891191709845,0.5118662714958191,0.5118663
1028436837,2024-08,1,0.5862944162436549,1.63,2.31,0.5862944162436549,0.486771821975708,0.48677182
1041288639,2024-08,0,0.48167539267015713,1.98,1.84,0.48167539267015713,0.4632393717765808,0.46323937
1036102645,2024-08,1,0.35452322738386305,2.64,1.45,0.35452322738386305,0.39945369958877563,0.3994537
1041290341,2024-08,1,0.46354166666666663,2.06,1.78,0.46354166666666663,0.4344204068183899,0.4344204
1028449602,2024-08,1,0.4934383202099738,1.93,1.88,0.4934383202099738,0.662306010723114,0.662306
1036106900,2024-08,1,0.39795918367346944,2.36,1.56,0.39795918367346944,0.5393956303596497,0.53939563
1028447049,2024-08,0,0.37777777777777777,2.52,1.53,0.37777777777777777,0.39023053646087646,0.39023054
1028448751,2024-08,1,0.5091383812010444,1.88,1.95,0.5091383812010444,0.45910677313804626,0.45910677
1028444496,2024-08,0,0.4458762886597938,2.15,1.73,0.4458762886597938,0.49811142683029175,0.49811143
1028451304,2024-08,0,0.35990338164251207,2.65,1.49,0.35990338164251207,0.42177915573120117,0.42177916
1032188896,2024-08,0,0.5287958115183247,1.8,2.02,0.5287958115183247,0.42838555574417114,0.42838556
1028450453,2024-08,1,0.38461538461538464,2.48,1.55,0.38461538461538464,0.4173625409603119,0.41736254
1028446198,2024-08,1,0.5378590078328982,1.77,2.06,0.5378590078328982,0.6600861549377441,0.66008615
1028447900,2024-08,0,0.6080402010050251,1.56,2.42,0.6080402010050251,0.5283412933349609,0.5283413
1041304808,2024-08,0,0.43556701030927836,2.19,1.69,0.43556701030927836,0.6179002523422241,0.61790025
1036115410,2024-08,1,0.41025641025641024,2.3,1.6,0.41025641025641024,0.4050406515598297,0.40504065
1041616274,2024-08,0,0.4831168831168831,1.99,1.86,0.4831168831168831,0.7220355272293091,0.7220355
1041299702,2024-08,1,0.5909090909090909,1.62,2.34,0.5909090909090909,0.7143914103507996,0.7143914
1032915650,2024-08,1,0.5555555555555556,1.72,2.15,0.5555555555555556,0.6003066301345825,0.60030663
1036117112,2024-08,1,0.4735449735449735,1.99,1.79,0.4735449735449735,0.5064740180969238,0.506474
1028043675,2024-08,0,0.6222222222222222,1.53,2.52,0.6222222222222222,0.6156948804855347,0.6156949
1041613721,2024-08,1,0.6498800959232613,1.46,2.71,0.6498800959232613,0.6120207905769348,0.6120208
1041617125,2024-08,0,0.5979899497487436,1.6,2.38,0.5979899497487436,0.6684120893478394,0.6684121
1041617976,2024-08,0,0.5618556701030928,1.7,2.18,0.5618556701030928,0.7004183530807495,0.70041835
1041612019,2024-08,1,0.5888324873096447,1.62,2.32,0.5888324873096447,0.7319654822349548,0.7319655
1041615423,2024-08,0,0.6579572446555819,1.44,2.77,0.6579572446555819,0.735679030418396,0.73567903
1028050483,2024-08,0,0.5246753246753246,1.83,2.02,0.5246753246753246,0.7100055813789368,0.7100056
1028047079,2024-08,0,0.5272727272727271,1.82,2.03,0.5272727272727271,0.7735658884048462,0.7735659
1028046228,2024-08,1,0.5104712041884817,1.87,1.95,0.5104712041884817,0.5559414625167847,0.55594146
1028047930,2024-08,1,0.5666666666666667,1.69,2.21,0.5666666666666667,0.7540670037269592,0.754067
1028044526,2024-08,1,0.5541237113402062,1.73,2.15,0.5541237113402062,0.678999662399292,0.67899966
1032916501,2024-08,1,0.46874999999999994,2.04,1.8,0.46874999999999994,0.5996713042259216,0.5996713
1028453006,2024-08,1,0.6507177033492824,1.46,2.72,0.6507177033492824,0.6687073707580566,0.6687074
1028051334,2024-08,1,0.6515513126491647,1.46,2.73,0.6515513126491647,0.748469889163971,0.7484699
1041611168,2024-08,1,0.6416464891041161,1.48,2.65,0.6416464891041161,0.6987705826759338,0.6987706
1041302255,2024-08,0,0.4065656565656566,2.35,1.61,0.4065656565656566,0.4185542166233063,0.41855422
1041297149,2024-08,0,0.4444444444444444,2.15,1.72,0.4444444444444444,0.4681604504585266,0.46816045
1032917352,2024-08,1,0.4765625,2.01,1.83,0.4765625,0.6029346585273743,0.60293466
1036112857,2024-08,1,0.37593984962406013,2.49,1.5,0.37593984962406013,0.43516629934310913,0.4351663
1028452155,2024-08,0,0.46354166666666663,2.06,1.78,0.46354166666666663,0.5883708000183105,0.5883708
1032189747,2024-08,1,0.35903614457831323,2.66,1.49,0.35903614457831323,0.41684967279434204,0.41684967
1041303106,2024-08,1,0.5607235142118864,1.7,2.17,0.5607235142118864,0.618297278881073,0.6182973
1041301404,2024-08,1,0.5091383812010444,1.88,1.95,0.5091383812010444,0.6635550260543823,0.663555
1032921607,2024-08,1,0.53125,1.8,2.04,0.53125,0.6411458253860474,0.6411458
1028454708,2024-08,0,0.5195822454308094,1.84,1.99,0.5195822454308094,0.45484986901283264,0.45484987
1036111155,2024-08,0,0.4591029023746703,2.05,1.74,0.4591029023746703,0.594258189201355,0.5942582
1028456410,2024-08,0,0.3404255319148936,2.79,1.44,0.3404255319148936,0.5205410122871399,0.520541
1036117963,2024-08,1,0.3944020356234097,2.38,1.55,0.3944020356234097,0.5266940593719482,0.52669406
1028049632,2024-09,1,0.6898876404494382,1.38,3.07,0.6898876404494382,0.7483083009719849,0.73016495
1028045377,2024-09,0,0.6274509803921569,1.52,2.56,0.6274509803921569,0.7662819027900696,0.790576
1032919054,2024-09,0,0.602015113350126,1.58,2.39,0.602015113350126,0.6274951696395874,0.74305785
1041614572,2024-09,1,0.5414507772020726,1.77,2.09,0.5414507772020726,0.5742132067680359,0.5639005
1036112006,2024-09,0,0.4409448818897638,2.13,1.68,0.4409448818897638,0.5981221795082092,0.5501226
1028048781,2024-09,1,0.6651053864168619,1.43,2.84,0.6651053864168619,0.6674197912216187,0.7115308
1032919905,2024-09,1,0.4444444444444444,2.15,1.72,0.4444444444444444,0.6601806879043579,0.6097123
1032920756,2024-09,1,0.53125,1.8,2.04,0.53125,0.6770613193511963,0.6875936
1028458112,2024-09,1,0.4559585492227979,2.1,1.76,0.4559585492227979,0.49282392859458923,0.4823516
1036113708,2024-09,0,0.39795918367346944,2.36,1.56,0.39795918367346944,0.31560391187667847,0.30044553
1028455559,2024-09,0,0.40909090909090917,2.34,1.62,0.40909090909090917,0.3060643672943115,0.3981542
1032918203,2024-09,1,0.4173027989821883,2.29,1.64,0.4173027989821883,0.48514509201049805,0.5436939
1041612870,2024-09,0,0.7615384615384616,1.24,3.96,0.7615384615384616,0.636833906173706,0.5735391
1041298851,2024-09,0,0.4065656565656566,2.35,1.61,0.4065656565656566,0.5494492650032043,0.5139044
1041298000,2024-09,1,0.4791666666666667,2.0,1.84,0.4791666666666667,0.523847758769989,0.54328716
1028458963,2024-09,0,0.5692307692307692,1.68,2.22,0.5692307692307692,0.5763344764709473,0.63601303
1036116261,2024-09,0,0.3697270471464019,2.54,1.49,0.3697270471464019,0.3829955458641052,0.3711621
1036118814,2024-09,1,0.3838383838383838,2.44,1.52,0.3838383838383838,0.2739238440990448,0.31605625
1028453857,2024-09,0,0.319634703196347,2.98,1.4,0.319634703196347,0.3613964319229126,0.3840293
1041303957,2024-09,0,0.44961240310077516,2.13,1.74,0.44961240310077516,0.4704074263572693,0.44485706
1032914799,2024-09,1,0.5466321243523315,1.75,2.11,0.5466321243523315,0.6800450086593628,0.6674237
1041300553,2024-09,0,0.46354166666666663,2.06,1.78,0.46354166666666663,0.5902146100997925,0.6224429
1028457261,2024-09,0,0.6194029850746269,1.53,2.49,0.6194029850746269,0.7197514772415161,0.6678174
1036114559,2024-09,1,0.4788359788359788,1.97,1.81,0.4788359788359788,0.4490320682525635,0.4818651
1036119665,2024-09,1,0.4005102040816326,2.35,1.57,0.4005102040816326,0.4684024751186371,0.51091087
1036129026,2024-09,0,0.4473684210526316,2.1,1.7,0.4473684210526316,0.49871912598609924,0.546313
1036126473,2024-09,0,0.427461139896373,2.21,1.65,0.427461139896373,0.4072355329990387,0.38491613
1036124771,2024-09,0,0.3934010152284264,2.39,1.55,0.3934010152284264,0.33469492197036743,0.32819757
1036128175,2024-09,1,0.36790123456790125,2.56,1.49,0.36790123456790125,0.48302125930786133,0.44693303
1036122218,2024-09,0,0.40769230769230774,2.31,1.59,0.40769230769230774,0.5190094709396362,0.44374245
1036123069,2024-09,0,0.3924050632911393,2.4,1.55,0.3924050632911393,0.3317264914512634,0.35817045
1036121367,2024-09,0,0.4397905759162304,2.14,1.68,0.4397905759162304,0.5031111240386963,0.5730651
1036127324,2024-09,1,0.36633663366336633,2.56,1.48,0.36633663366336633,0.32601842284202576,0.35862455
1036123920,2024-09,0,0.4424083769633508,2.13,1.69,0.4424083769633508,0.46885958313941956,0.46714783
1036120516,2024-09,0,0.4526315789473684,2.08,1.72,0.4526315789473684,0.5690053701400757,0.63920385
1036125622,2024-09,1,0.48010610079575594,1.96,1.81,0.48010610079575594,0.3553711771965027,0.44560742
1041619678,2024-09,1,0.6359223300970874,1.5,2.62,0.6359223300970874,0.7299351096153259,0.76786697
1036132430,2024-09,0,0.4005102040816326,2.35,1.57,0.4005102040816326,0.3373579978942871,0.45852494
1032927564,2024-09,0,0.5039164490861618,1.9,1.93,0.5039164490861618,0.5590553283691406,0.5729744
1028460665,2024-09,0,0.4101265822784811,2.33,1.62,0.4101265822784811,0.532409131526947,0.5221998
1028058142,2024-09,1,0.5944584382871536,1.61,2.36,0.5944584382871536,0.520166277885437,0.48640972
1028462367,2024-09,1,0.4533678756476684,2.11,1.75,0.4533678756476684,0.4914133548736572,0.41026202
1041307361,2024-09,1,0.4271099744245524,2.24,1.67,0.4271099744245524,0.4997958242893219,0.4394229
1041620529,2024-09,1,0.722457627118644,1.31,3.41,0.722457627118644,0.7726525068283081,0.7557959
1041621380,2024-09,1,0.5776081424936387,1.66,2.27,0.5776081424936387,0.5223284959793091,0.6394598
1041623082,2024-09,1,0.5471204188481674,1.73,2.09,0.5471204188481674,0.6207537651062012,0.43313518
1041624784,2024-09,1,0.6587677725118484,1.44,2.78,0.6587677725118484,0.8173751831054688,0.83116466
1041618827,2024-09,0,0.5692307692307692,1.68,2.22,0.5692307692307692,0.7218894958496094,0.70388323
1028055589,2024-09,0,0.5567010309278351,1.72,2.16,0.5567010309278351,0.6138442158699036,0.61686885
1028053887,2024-09,0,0.6119402985074627,1.56,2.46,0.6119402985074627,0.530511736869812,0.57050335
1028054738,2024-09,1,0.5440414507772021,1.76,2.1,0.5440414507772021,0.668321967124939,0.69872266
1028056440,2024-09,0,0.6736111111111112,1.41,2.91,0.6736111111111112,0.6161759495735168,0.6657892
1028057291,2024-09,1,0.7045951859956237,1.35,3.22,0.7045951859956237,0.7705933451652527,0.73542875
1036133281,2024-09,0,0.43229166666666663,2.18,1.66,0.43229166666666663,0.47916799783706665,0.38394755
1036137536,2024-09,1,0.4526315789473684,2.08,1.72,0.4526315789473684,0.4512922763824463,0.49856597
1032190598,2024-09,1,0.3682926829268293,2.59,1.51,0.3682926829268293,0.3699924945831299,0.3570398
1032928415,2024-09,0,0.5529715762273902,1.73,2.14,0.5529715762273902,0.6480110883712769,0.63792455
1041308212,2024-09,0,0.4370179948586118,2.19,1.7,0.4370179948586118,0.5240195989608765,0.44477186
1028053036,2024-09,1,0.5717948717948719,1.67,2.23,0.5717948717948719,0.4354109764099121,0.4267978
1036134983,2024-09,0,0.48412698412698413,1.95,1.83,0.48412698412698413,0.4397161602973938,0.5593296
1036138387,2024-09,0,0.3636363636363637,2.59,1.48,0.3636363636363637,0.373790442943573,0.391006
1041625635,2024-09,1,0.75,1.27,3.81,0.75,0.573090672492981,0.6149448
1028464920,2024-09,0,0.3640776699029127,2.62,1.5,0.3640776699029127,0.4948294758796692,0.55421185
1032922458,2024-09,1,0.637469586374696,1.49,2.62,0.637469586374696,0.5871654748916626,0.58325756
1041310765,2024-09,1,0.6203473945409429,1.53,2.5,0.6203473945409429,0.7129815220832825,0.67061055
1032929266,2024-09,1,0.6595238095238095,1.43,2.77,0.6595238095238095,0.748505175113678,0.72525537
1028466622,2024-09,0,0.48825065274151447,1.96,1.87,0.48825065274151447,0.4916641116142273,0.5259714
1028052185,2024-09,0,0.6555819477434679,1.45,2.76,0.6555819477434679,0.7131966352462769,0.69857895
1041309063,2024-09,0,0.43556701030927836,2.19,1.69,0.43556701030927836,0.5507607460021973,0.5332869
1036135834,2024-09,0,0.3765586034912718,2.5,1.51,0.3765586034912718,0.27986007928848267,0.3694256
1028461516,2024-09,1,0.5248041775456919,1.82,2.01,0.5248041775456919,0.5560777187347412,0.53040177
1041305659,2024-09,1,0.5492227979274612,1.74,2.12,0.5492227979274612,0.5752444267272949,0.6409843
1032923309,2024-09,1,0.583756345177665,1.64,2.3,0.583756345177665,0.6194554567337036,0.652482
1028058993,2024-09,0,0.6040100250626567,1.58,2.41,0.6040100250626567,0.6838067770004272,0.74193263
1041313318,2024-09,0,0.4030226700251889,2.37,1.6,0.4030226700251889,0.49443548917770386,0.50081813
1041622231,2024-09,1,0.545219638242894,1.76,2.11,0.545219638242894,0.6416565179824829,0.6157958
1028464069,2024-09,1,0.6246913580246914,1.52,2.53,0.6246913580246914,0.6735379695892334,0.7037996
1036136685,2024-09,0,0.4005102040816326,2.35,1.57,0.4005102040816326,0.42271000146865845,0.30226943
1032925862,2024-09,0,0.4791666666666667,2.0,1.84,0.4791666666666667,0.3943595290184021,0.39767343
1032926713,2024-09,0,0.4960835509138382,1.93,1.9,0.4960835509138382,0.5507081151008606,0.58155763
1032925011,2024-09,1,0.4908616187989557,1.95,1.88,0.4908616187989557,0.4522107243537903,0.4076951
1041623933,2024-09,1,0.5442708333333333,1.75,2.09,0.5442708333333333,0.6029639840126038,0.67727983
1028059844,2024-09,1,0.6129032258064515,1.56,2.47,0.6129032258064515,0.6880543231964111,0.71334577
1041306510,2024-09,1,0.5143603133159269,1.86,1.97,0.5143603133159269,0.5320665836334229,0.51030535
1036131579,2024-09,0,0.4308093994778067,2.18,1.65,0.4308093994778067,0.4403623044490814,0.47418815
1036130728,2024-09,0,0.4061696658097687,2.31,1.58,0.4061696658097687,0.5752982497215271,0.48349744
1028463218,2024-09,1,0.4559585492227979,2.1,1.76,0.4559585492227979,0.5394737124443054,0.5973196
1041311616,2024-09,0,0.5692307692307692,1.68,2.22,0.5692307692307692,0.502987265586853,0.5937717
1032924160,2024-09,0,0.5618556701030928,1.7,2.18,0.5618556701030928,0.6252108812332153,0.704703
1036134132,2024-09,1,0.44356955380577423,2.12,1.69,0.44356955380577423,0.4081188142299652,0.37157756
1028459814,2024-09,1,0.5065274151436031,1.89,1.94,0.5065274151436031,0.5311731100082397,0.5039063
1041312467,2024-09,1,0.47780678851174935,2.0,1.83,0.47780678851174935,0.35884785652160645,0.4465971
1036129877,2024-09,1,0.4721485411140583,1.99,1.78,0.4721485411140583,0.5721601843833923,0.592348
1041309914,2024-09,1,0.47519582245430814,2.01,1.82,0.47519582245430814,0.5293038487434387,0.6142938
1028465771,2024-09,1,0.3700980392156863,2.57,1.51,0.3700980392156863,0.3978289067745209,0.33871996
1028476834,2024-09,0,0.31221719457013575,3.04,1.38,0.31221719457013575,0.4184643626213074,0.44049415
1028445347,2024-09,1,0.3294663573085847,2.89,1.42,0.3294663573085847,0.3823558986186981,0.4076715
1028478536,2024-09,0,0.38118811881188125,2.5,1.54,0.38118811881188125,0.36119890213012695,0.370683
1041315020,2024-09,0,0.43444730077120824,2.2,1.69,0.43444730077120824,0.37739133834838867,0.38094488
1036142642,2024-09,1,0.41752577319587636,2.26,1.62,0.41752577319587636,0.3892044126987457,0.37397242
1041630741,2024-09,1,0.5692307692307692,1.68,2.22,0.5692307692307692,0.4794098734855652,0.53650206
1041316722,2024-09,1,0.37163814180929094,2.57,1.52,0.37163814180929094,0.3992944359779358,0.43337387
1032930968,2024-09,1,0.5052083333333333,1.9,1.94,0.5052083333333333,0.5814331769943237,0.70290345
1028470026,2024-09,1,0.4296675191815857,2.23,1.68,0.4296675191815857,0.292793333530426,0.3759784
1028068354,2024-09,1,0.625615763546798,1.52,2.54,0.625615763546798,0.8089495897293091,0.7988808
1028473430,2024-09,0,0.37163814180929094,2.57,1.52,0.37163814180929094,0.4072028696537018,0.4247114
1041321828,2024-09,0,0.4318766066838046,2.21,1.68,0.4318766066838046,0.4224278926849365,0.4251578
1041629890,2024-09,1,0.6957494407158836,1.36,3.11,0.6957494407158836,0.7963094711303711,0.73506325
1041629039,2024-09,1,0.5555555555555556,1.72,2.15,0.5555555555555556,0.5830365419387817,0.53202546
1041632443,2024-09,1,0.5944584382871536,1.61,2.36,0.5944584382871536,0.6354876160621643,0.63750607
1041631592,2024-09,1,0.5503875968992248,1.74,2.13,0.5503875968992248,0.6790409684181213,0.72278106
1028066652,2024-09,0,0.5378590078328982,1.77,2.06,0.5378590078328982,0.40222716331481934,0.5167278
