match_id,mes,y,p_mercado,p_pc,Avg>2.5,Avg<2.5,p_28,p_A,p_B,p_goles,p_goles_dc,p_xg,p_xg_dc,p_goles_mezcla,p_goles_dc_mezcla,p_xg_mezcla,p_xg_dc_mezcla
1183587753,2025-08,1,0.362962962962963,0.3819951338199513,2.58,1.47,0.44987854,0.40083155,0.39953786,0.42555637935600865,0.42555637935600854,0.4403212926964558,0.4403212926964558,0.43771745967800435,0.43771745967800424,0.4450999163482279,0.4450999163482279
1173509360,2025-08,0,0.5766233766233767,0.5561224489795918,1.63,2.22,0.5768398,0.55073476,0.56939685,0.5676439370090407,0.5676439370090407,0.5770845306455417,0.5770845306455417,0.5722418685045203,0.5722418685045203,0.5769621653227708,0.5769621653227708
1180933484,2025-08,1,0.5,0.4501278772378516,1.87,1.87,0.49376458,0.48801345,0.5029793,0.5248200395277662,0.5248200395277662,0.5231015421444256,0.5231015421444256,0.5092923097638831,0.5092923097638831,0.5084330610722128,0.5084330610722128
1173505956,2025-08,1,0.4880000000000001,0.464102564102564,1.92,1.83,0.5738862,0.5309037,0.5495922,0.5776574075458509,0.5776574075458509,0.5769233549252306,0.5769233549252306,0.5757718037729255,0.5757718037729255,0.5754047774626153,0.5754047774626153
1183960491,2025-08,0,0.4236842105263158,0.4231738035264484,2.19,1.61,0.4320156,0.377642,0.42814493,0.4629796505148137,0.4629796505148138,0.463140465005092,0.4631404650050919,0.4474976252574069,0.4474976252574069,0.447578032502546,0.4475780325025459
1183589455,2025-08,0,0.3948717948717949,0.3882063882063882,2.36,1.54,0.44064513,0.30693904,0.31224275,0.4666409825965878,0.4666409825965877,0.4521588065759813,0.4521588065759814,0.45364305629829393,0.4536430562982938,0.4464019682879906,0.4464019682879907
1180932633,2025-08,0,0.4933333333333333,0.4629156010230179,1.9,1.85,0.5133971,0.44043255,0.4340949,0.56669216222674,0.56669216222674,0.568884008811491,0.568884008811491,0.54004463111337,0.54004463111337,0.5411405544057455,0.5411405544057455
1180931782,2025-08,0,0.4330708661417322,0.5063938618925831,2.16,1.65,0.49924278,0.43227118,0.4427083,0.4954661157914315,0.4954661157914315,0.4954923303939748,0.49549233039397467,0.49735444789571576,0.49735444789571576,0.4973675551969874,0.49736755519698733
1180935186,2025-08,0,0.5039999999999999,0.5115089514066496,1.86,1.89,0.593925,0.57098335,0.5442627,0.5287423105756013,0.5287423105756013,0.5272786309786585,0.5272786309786585,0.5613336552878007,0.5613336552878007,0.5606018154893293,0.5606018154893293
1173510211,2025-08,0,0.5225464190981433,0.5561224489795918,1.8,1.97,0.54440033,0.5244702,0.47674823,0.5181887507995503,0.5181887507995503,0.5207496282407247,0.5207496282407247,0.5312945403997751,0.5312945403997751,0.5325749791203623,0.5325749791203623
1183958789,2025-08,0,0.4824797843665768,0.4314720812182741,1.92,1.79,0.3935548,0.46292478,0.46903235,0.4329809946511478,0.4329809946511478,0.41469763444717556,0.4146976344471758,0.4132678973255739,0.4132678973255739,0.40412621722358777,0.4041262172235879
1183588604,2025-08,1,0.4523809523809524,0.4195979899497487,2.07,1.71,0.5171851,0.4812838,0.5249516,0.45067930006784296,0.45067930006784296,0.45004955490499077,0.45004955490499077,0.48393220003392146,0.48393220003392146,0.48361732745249536,0.48361732745249536
1180936888,2025-08,0,0.6487804878048781,0.6361445783132531,1.44,2.66,0.6658511,0.70494443,0.7045139,0.6012518939722837,0.6012518939722837,0.6039888982906635,0.6039888982906636,0.6335514969861419,0.6335514969861419,0.6349199991453318,0.6349199991453318
1188799277,2025-08,0,0.4986522911051214,0.4781491002570694,1.86,1.85,0.3480149,0.43836862,0.45966592,0.3884468435990168,0.3884468435990168,0.38595631019628396,0.38595631019628407,0.3682308717995084,0.3682308717995084,0.366985605098142,0.36698560509814204
1183591157,2025-08,1,0.4368421052631579,0.4948717948717948,2.14,1.66,0.49565166,0.4438537,0.4685281,0.459702268618586,0.459702268618586,0.45886634932375747,0.45886634932375747,0.47767696430929296,0.47767696430929296,0.47725900466187876,0.47725900466187876
1183961342,2025-08,0,0.4099216710182767,0.3426573426573427,2.26,1.57,0.4507661,0.46272364,0.4702374,0.3924082903400131,0.3924082903400131,0.3836734521787126,0.3836734521787126,0.42158719517000653,0.42158719517000653,0.41721977608935634,0.41721977608935634
1188798426,2025-08,1,0.4851752021563342,0.4601542416452442,1.91,1.8,0.58664113,0.5280975,0.53606284,0.5043469407592966,0.5043469407592966,0.5006349301345618,0.5006349301345618,0.5454940353796482,0.5454940353796482,0.543638030067281,0.543638030067281
1183590306,2025-08,0,0.4497354497354497,0.4221105527638191,2.08,1.7,0.49879712,0.44415838,0.4731575,0.4694096899622965,0.4694096899622965,0.46267730452223266,0.46267730452223266,0.48410340498114823,0.48410340498114823,0.4807372122611163,0.4807372122611163
1173511062,2025-08,0,0.4538258575197889,0.4416243654822335,2.07,1.72,0.54018277,0.44471455,0.46037024,0.47763498120601544,0.47763498120601555,0.48179563634933686,0.48179563634933675,0.5089088756030078,0.5089088756030078,0.5109892031746684,0.5109892031746683
1188797575,2025-08,1,0.5442359249329759,0.5793450881612091,1.7,2.03,0.5227016,0.5717959,0.5546993,0.5399692711700311,0.5399692711700311,0.5477891248043554,0.5477891248043554,0.5313354355850155,0.5313354355850155,0.5352453624021777,0.5352453624021777
1183593710,2025-08,0,0.6320987654320989,0.65,1.49,2.56,0.52066535,0.6422919,0.55411804,0.5685657823212504,0.5685657823212504,0.5787522734961612,0.5787522734961613,0.5446155661606252,0.5446155661606252,0.5497088117480806,0.5497088117480806
1183968150,2025-08,1,0.3826530612244898,0.3832923832923833,2.42,1.5,0.4496099,0.39882323,0.3661011,0.47274334916775296,0.47274334916775296,0.4728657948505993,0.4728657948505993,0.4611766245838765,0.4611766245838765,0.46123784742529966,0.46123784742529966
1181450892,2025-08,1,0.7592233009708738,0.7161290322580645,1.24,3.91,0.79050666,0.7439876,0.80931866,0.6945968738939899,0.6945968738939898,0.6930324678775419,0.6930324678775419,0.742551766946995,0.742551766946995,0.7417695639387709,0.7417695639387709
1180944547,2025-08,0,0.7524950099800399,,1.24,3.77,0.61005133,0.69340533,0.74069,0.6348367497240026,0.6348367497240026,0.6351683932350277,0.6351683932350277,0.6224440398620013,0.6224440398620013,0.6226098616175139,0.6226098616175139
1173519572,2025-08,1,0.5485564304461943,0.5586734693877551,1.72,2.09,0.5836874,0.59432113,0.567227,0.5858437120238291,0.5858437120238291,0.581981530710254,0.5819815307102539,0.5847655560119145,0.5847655560119145,0.582834465355127,0.582834465355127
1183597965,2025-08,0,0.4207792207792207,0.4114713216957606,2.23,1.62,0.50592804,0.40820366,0.44282064,0.4459115608575799,0.4459115608575799,0.45079891974877107,0.45079891974877107,0.47591980042878995,0.47591980042878995,0.47836347987438554,0.47836347987438554
1183964746,2025-08,0,0.3727959697732997,0.3695652173913044,2.49,1.48,0.4622689,0.44104376,0.4368413,0.4011696755474543,0.4011696755474542,0.3914337265104366,0.3914337265104366,0.43171928777372715,0.4317192877737271,0.4268513132552183,0.4268513132552183
1183966448,2025-08,0,0.5546666666666668,0.5732323232323232,1.67,2.08,0.57203627,0.62225616,0.6301088,0.5555017359193334,0.5555017359193334,0.5496389494234033,0.5496389494234033,0.5637690029596667,0.5637690029596667,0.5608376097117016,0.5608376097117016
1173517870,2025-08,0,0.642156862745098,0.6363636363636364,1.46,2.62,0.74813503,0.76074636,0.69915396,0.6615991184145944,0.6615991184145945,0.6643552135136808,0.6643552135136808,0.7048670742072972,0.7048670742072973,0.7062451217568404,0.7062451217568404
1181457700,2025-08,1,0.5654450261780105,0.581453634085213,1.66,2.16,0.57781506,0.5758229,0.57239324,0.5639097232967962,0.5639097232967963,0.5675422838396568,0.5675422838396568,0.5708623916483981,0.5708623916483981,0.5726786719198285,0.5726786719198285
1181454296,2025-08,1,0.4973404255319149,0.4910485933503835,1.89,1.87,0.61416084,0.52725095,0.53752023,0.5295492629201836,0.5295492629201836,0.5183702050209873,0.5183702050209873,0.5718550514600917,0.5718550514600917,0.5662655225104937,0.5662655225104937
1181453445,2025-08,1,0.6025641025641025,0.633734939759036,1.55,2.35,0.61728805,0.64240587,0.6514636,0.6117964691250257,0.6117964691250257,0.620584359853074,0.620584359853074,0.6145422595625128,0.6145422595625128,0.618936204926537,0.618936204926537
1181455147,2025-08,1,0.5578947368421052,0.5347043701799487,1.68,2.12,0.55652463,0.5651926,0.55987763,0.5628382346101957,0.5628382346101956,0.5675970851037964,0.5675970851037964,0.5596814323050978,0.5596814323050978,0.5620608575518982,0.5620608575518982
1181451743,2025-08,1,0.642156862745098,0.6151960784313726,1.46,2.62,0.68480986,0.7458377,0.69426095,0.6965661048025543,0.6965661048025543,0.682268585081475,0.682268585081475,0.6906879824012772,0.6906879824012772,0.6835392225407375,0.6835392225407375
1173514466,2025-08,0,0.4145077720207254,0.396551724137931,2.26,1.6,0.6739837,0.46379393,0.4918011,0.5773281932097469,0.5773281932097469,0.5773538685266395,0.5773538685266395,0.6256559466048734,0.6256559466048734,0.6256687842633197,0.6256687842633197
1173513615,2025-08,0,0.5305039787798408,0.4910485933503835,1.77,2.0,0.5628926,0.5950761,0.5838976,0.6050761551643369,0.6050761551643369,0.599115461927104,0.599115461927104,0.5839843775821685,0.5839843775821685,0.581004030963552,0.581004030963552
1173512764,2025-08,0,0.544973544973545,0.5358974358974359,1.72,2.06,0.47344726,0.52469575,0.5044078,0.5738534212586257,0.5738534212586257,0.5754525911537687,0.5754525911537687,0.5236503406293128,0.5236503406293128,0.5244499255768843,0.5244499255768843
1183599667,2025-08,0,0.3984575835475578,0.4034653465346535,2.34,1.55,0.58876044,0.49878097,0.499261,0.4455562689170792,0.4455562689170791,0.4481452459873383,0.4481452459873382,0.5171583544585396,0.5171583544585396,0.5184528429936692,0.5184528429936691
1183963895,2025-08,0,0.3277909738717339,0.3294930875576037,2.83,1.38,0.3617638,0.32990208,0.29789907,0.4293493201925076,0.4293493201925076,0.40821657307795234,0.40821657307795245,0.39555656009625384,0.39555656009625384,0.3849901865389762,0.3849901865389762
1180942845,2025-08,1,0.5695538057742783,0.5945273631840796,1.64,2.17,0.7209219,0.6614849,0.6638211,0.60442860992918,0.60442860992918,0.6048110525637047,0.6048110525637047,0.66267525496459,0.66267525496459,0.6628664762818524,0.6628664762818524
1173511913,2025-08,1,0.6055979643765903,0.5854271356783919,1.55,2.38,0.5861763,0.6400584,0.6263593,0.5753362432084445,0.5753362432084446,0.5756822470775924,0.5756822470775924,0.5807562716042223,0.5807562716042223,0.5809292735387962,0.5809292735387962
1172569856,2025-08,0,0.4880000000000001,0.4871794871794872,1.92,1.83,0.45114318,0.4609398,0.45120898,0.48320435432203956,0.48320435432203956,0.4837133779321865,0.4837133779321864,0.46717376716101977,0.46717376716101977,0.46742827896609324,0.4674282789660932
1181456849,2025-08,1,0.5358090185676393,0.5242966751918159,1.75,2.02,0.39115226,0.38771862,0.3547979,0.5233183147267197,0.5233183147267197,0.524432306409901,0.524432306409901,0.45723528736335983,0.45723528736335983,0.45779228320495047,0.45779228320495047
1172565601,2025-08,0,0.3964194373401534,0.4029850746268657,2.36,1.55,0.39942366,0.39748648,0.39667264,0.39527943936412524,0.39527943936412524,0.3911110595437868,0.3911110595437869,0.39735154968206265,0.39735154968206265,0.3952673597718934,0.3952673597718934
1180943696,2025-08,1,0.5437665782493368,0.5025641025641026,1.72,2.05,0.47950488,0.47755527,0.44791985,0.5429316474398658,0.5429316474398658,0.5462981851977529,0.5462981851977529,0.511218263719933,0.511218263719933,0.5129015325988764,0.5129015325988764
1183967299,2025-08,0,0.4109947643979057,0.4160401002506265,2.25,1.57,0.42805043,0.37754646,0.4105782,0.44852367215359135,0.44852367215359135,0.4399248123623536,0.4399248123623537,0.43828705107679566,0.43828705107679566,0.4339876211811768,0.43398762118117684
1183597114,2025-08,0,0.5319148936170213,0.5347043701799487,1.76,2.0,0.43515682,0.5208712,0.48798984,0.47180894064219103,0.4718089406421909,0.47105286062969165,0.47105286062969165,0.4534828803210955,0.45348288032109546,0.4531048403148458,0.4531048403148458
1172569005,2025-08,0,0.4447368421052632,0.4292929292929293,2.11,1.69,0.5306964,0.4494899,0.4491245,0.4721903145732993,0.4721903145732993,0.46834483428970597,0.46834483428970597,0.5014433572866497,0.5014433572866497,0.49952061714485296,0.49952061714485296
1172568154,2025-08,1,0.582901554404145,0.5572519083969466,1.61,2.25,0.51395655,0.5925199,0.5810348,0.5326313590346917,0.5326313590346918,0.5309608052061108,0.5309608052061108,0.5232939545173458,0.5232939545173458,0.5224586776030553,0.5224586776030553
1180941994,2025-08,1,0.6212121212121211,0.6246973365617434,1.5,2.46,0.613222,0.59714013,0.6228045,0.5978757730206011,0.5978757730206011,0.5944912462562013,0.5944912462562012,0.6055488865103006,0.6055488865103006,0.6038566231281006,0.6038566231281006
1183598816,2025-08,1,0.6910755148741418,0.7170212765957447,1.35,3.02,0.6509875,0.6697129,0.6941476,0.60057379519394,0.60057379519394,0.611064794190755,0.611064794190755,0.62578064759697,0.62578064759697,0.6310261470953775,0.6310261470953775
1188800979,2025-08,1,0.4596774193548387,0.4351145038167938,2.01,1.71,0.49728236,0.48788065,0.4856909,0.43193578287494716,0.43193578287494716,0.43343360806575904,0.43343360806575904,0.46460907143747354,0.46460907143747354,0.46535798403287953,0.46535798403287953
1180941143,2025-08,1,0.4826666666666667,0.4846153846153846,1.94,1.81,0.60175645,0.49881536,0.4790717,0.5740348260102189,0.5740348260102189,0.5761785398143011,0.5761785398143011,0.5878956380051095,0.5878956380051095,0.5889674949071506,0.5889674949071506
1173515317,2025-08,0,0.4576719576719577,0.4221105527638191,2.05,1.73,0.3818149,0.39130214,0.37286717,0.5355238825847992,0.5355238825847992,0.544692166936771,0.544692166936771,0.4586693912923996,0.4586693912923996,0.4632535334683855,0.4632535334683855
1173516168,2025-08,0,0.4668435013262599,0.4795918367346938,2.01,1.76,0.5794178,0.519252,0.5085673,0.5015322761294189,0.5015322761294188,0.4962899587071131,0.4962899587071131,0.5404750380647094,0.5404750380647094,0.5378538793535566,0.5378538793535566
1181455998,2025-08,0,0.5212765957446808,0.526854219948849,1.8,1.96,0.6013612,0.6117178,0.58690274,0.5298219365146368,0.5298219365146368,0.533657782852817,0.5336577828528168,0.5655915682573185,0.5655915682573185,0.5675094914264085,0.5675094914264085
1183600518,2025-08,0,0.3984575835475578,0.4079601990049751,2.34,1.55,0.49536777,0.44113383,0.44055644,0.4634558390475585,0.4634558390475585,0.47383557109794594,0.47383557109794594,0.47941180452377924,0.47941180452377924,0.48460167054897296,0.48460167054897296
1183969852,2025-08,0,0.4376657824933686,0.3970223325062034,2.12,1.65,0.44422492,0.38122547,0.45430145,0.4378580300078332,0.4378580300078333,0.4196672573476894,0.4196672573476895,0.4410414750039166,0.44104147500391666,0.4319460886738447,0.43194608867384476
1180945398,2025-08,0,0.4986666666666667,0.4731457800511509,1.88,1.87,0.59893316,0.5087107,0.5211388,0.5051503559714596,0.5051503559714596,0.5131486989564003,0.5131486989564003,0.5520417579857297,0.5520417579857297,0.5560409294782,0.5560409294782
1180939441,2025-08,1,0.5146666666666666,0.5307692307692307,1.82,1.93,0.5427465,0.5194745,0.5061419,0.4969429083802457,0.4969429083802457,0.49596692403646414,0.49596692403646414,0.5198447041901229,0.5198447041901229,0.5193567120182321,0.5193567120182321
1180946249,2025-08,0,0.4946524064171124,0.4770408163265307,1.89,1.85,0.4508024,0.4519538,0.45491427,0.5326114857017251,0.5326114857017251,0.5302733665990882,0.5302733665990882,0.4917069428508626,0.4917069428508626,0.49053788329954406,0.49053788329954406
1173517019,2025-08,0,0.5292553191489361,0.5280612244897959,1.77,1.99,0.55481184,0.5686654,0.52873194,0.530854427273115,0.530854427273115,0.5421188818692313,0.5421188818692313,0.5428331336365575,0.5428331336365575,0.5484653609346156,0.5484653609346156
1181452594,2025-08,0,0.6221662468513854,0.6136919315403423,1.5,2.47,0.6688334,0.6773984,0.7043187,0.6217861422411941,0.6217861422411941,0.632596707984838,0.632596707984838,0.6453097711205971,0.6453097711205971,0.650715053992419,0.650715053992419
1172563899,2025-08,0,0.4615384615384615,0.4246231155778894,2.03,1.74,0.46275407,0.51166946,0.51268023,0.5042953767976875,0.5042953767976874,0.5019070144434166,0.5019070144434166,0.4835247233988438,0.4835247233988437,0.4823305422217083,0.4823305422217083
1172564750,2025-08,0,0.4734042553191488,0.5,1.98,1.78,0.433196,0.43995437,0.42786598,0.4890285132193576,0.4890285132193576,0.49941733915816966,0.49941733915816966,0.4611122566096788,0.4611122566096788,0.46630666957908484,0.46630666957908484
1183601369,2025-08,1,0.4129870129870129,0.4441624365482234,2.26,1.59,0.4102173,0.34916335,0.39360318,0.39690193308044763,0.39690193308044763,0.40307575729538603,0.40307575729538603,0.4035596165402238,0.4035596165402238,0.406646528647693,0.406646528647693
1183970703,2025-08,0,0.5256064690026954,0.5256410256410255,1.76,1.95,0.49916285,0.6057687,0.5614971,0.5080716065711561,0.5080716065711561,0.5049370952597845,0.5049370952597845,0.5036172282855781,0.5036172282855781,0.5020499726298923,0.5020499726298923
1183603922,2025-08,1,0.5695538057742783,0.5597964376590331,1.64,2.17,0.53977084,0.50420403,0.501335,0.624022457145033,0.624022457145033,0.6151982843889535,0.6151982843889535,0.5818966485725166,0.5818966485725166,0.5774845621944767,0.5774845621944767
1172563048,2025-08,0,0.5818181818181818,0.541025641025641,1.61,2.24,0.48248252,0.58877254,0.5813412,0.5467811833141332,0.5467811833141332,0.5428807707889225,0.5428807707889225,0.5146318516570666,0.5146318516570666,0.5126816453944613,0.5126816453944613
1172567303,2025-08,0,0.544973544973545,0.5242966751918159,1.72,2.06,0.4560431,0.5577962,0.5434461,0.4703084988985752,0.4703084988985752,0.45981735567967474,0.45981735567967474,0.46317579944928755,0.46317579944928755,0.4579302278398374,0.4579302278398374
1180940292,2025-08,0,0.5593667546174144,0.58,1.67,2.12,0.5406693,0.5864361,0.5779268,0.5315556440785598,0.5315556440785598,0.5219145427979237,0.5219145427979238,0.5361124720392799,0.5361124720392799,0.5312919213989619,0.531291921398962
1183965597,2025-08,0,0.448,0.4314720812182741,2.07,1.68,0.47940296,0.48180208,0.49450207,0.39918851732406035,0.39918851732406035,0.39031261468666456,0.39031261468666456,0.4392957386620302,0.4392957386620302,0.43485778734333225,0.43485778734333225
1183602220,2025-08,1,0.5514511873350924,0.5547073791348601,1.7,2.09,0.52261674,0.5498317,0.5482452,0.49849263630802587,0.49849263630802587,0.5020285186365328,0.5020285186365328,0.510554688154013,0.510554688154013,0.5123226293182663,0.5123226293182663
1172570707,2025-08,0,0.4383202099737532,0.3789731051344743,2.14,1.67,0.41618204,0.44181317,0.47633186,0.4442168677895739,0.4442168677895739,0.4398646521206242,0.4398646521206242,0.430199453894787,0.430199453894787,0.4280233460603121,0.4280233460603121
1183969001,2025-08,1,0.5188172043010751,0.5561224489795918,1.79,1.93,0.5682505,0.5735389,0.5306764,0.5331680010038014,0.5331680010038012,0.5209277622769537,0.5209277622769537,0.5507092505019007,0.5507092505019007,0.5445891311384768,0.5445891311384768
1183596263,2025-08,0,0.4293193717277486,0.4427480916030535,2.18,1.64,0.5042416,0.4579355,0.50675565,0.3939414914639583,0.3939414914639583,0.41199387525599096,0.41199387525599085,0.4490915457319791,0.4490915457319791,0.45811773762799546,0.4581177376279954
1172566452,2025-08,1,0.5578947368421052,0.5778894472361809,1.68,2.12,0.6029898,0.6264016,0.60074556,0.4808732370835317,0.4808732370835317,0.4839263511842451,0.4839263511842451,0.5419315185417659,0.5419315185417659,0.5434580755921226,0.5434580755921226
1173518721,2025-08,1,0.6136363636363636,0.6019900497512438,1.53,2.43,0.6352874,0.6415899,0.64680946,0.6503556152836387,0.6503556152836387,0.6538567165612178,0.6538567165612177,0.6428215076418193,0.6428215076418193,0.6445720582806089,0.6445720582806088
1183603071,2025-08,1,0.3672456575682382,0.3310185185185185,2.55,1.48,0.42664415,0.36135235,0.34301373,0.4181611242747465,0.4181611242747463,0.40256845292304,0.4025684529230399,0.42240263713737325,0.42240263713737314,0.41460630146152,0.41460630146151994
1183963044,2025-08,1,0.4679144385026738,0.4680306905370844,1.99,1.75,0.49496484,0.5136496,0.48861295,0.4746897029153936,0.4746897029153936,0.47942136702046534,0.47942136702046534,0.4848272714576968,0.4848272714576968,0.4871931035102327,0.4871931035102327
1183632005,2025-08,0,0.5066666666666666,0.5435897435897437,1.85,1.9,0.5392078,0.5448567,0.53202206,0.5446961977957232,0.5446961977957233,0.5304265872987863,0.5304265872987864,0.5419519988978616,0.5419519988978616,0.5348171936493932,0.5348171936493933
1172572409,2025-08,1,0.4603174603174603,0.4540816326530612,2.04,1.74,0.34341034,0.369486,0.34235024,0.5143609524554106,0.5143609524554107,0.5130877610853011,0.513087761085301,0.4288856462277053,0.4288856462277053,0.4282490505426505,0.4282490505426505
1183607326,2025-08,0,0.4181818181818181,0.4024691358024692,2.24,1.61,0.55281204,0.45090622,0.5360583,0.45507885005011595,0.45507885005011595,0.4589285886676877,0.4589285886676877,0.503945445025058,0.503945445025058,0.5058703143338439,0.5058703143338439
1183974958,2025-08,1,0.4932249322493225,0.5115681233933163,1.87,1.82,0.48744002,0.54256296,0.5414484,0.5080716065711561,0.5080716065711561,0.5049370952597845,0.5049370952597845,0.49775581328557805,0.49775581328557805,0.4961885576298922,0.4961885576298922
1181461104,2025-08,0,0.4656084656084655,0.4246231155778894,2.02,1.76,0.56543815,0.49013653,0.48848724,0.4811720104882313,0.4811720104882313,0.4824547611455714,0.4824547611455715,0.5233050802441157,0.5233050802441157,0.5239464555727857,0.5239464555727857
1172575813,2025-08,0,0.4801061007957559,0.4489795918367346,1.96,1.81,0.49385327,0.5380064,0.55383885,0.4747179784384171,0.4747179784384171,0.4765265568490463,0.4765265568490463,0.48428562421920857,0.48428562421920857,0.48518991342452317,0.48518991342452317
1180948802,2025-08,1,0.5212765957446808,0.5572519083969466,1.8,1.96,0.544948,0.5406274,0.49455374,0.5098188076327675,0.5098188076327675,0.5103640862493681,0.5103640862493681,0.5273834038163838,0.5273834038163838,0.5276560431246841,0.5276560431246841
1183978362,2025-08,0,0.4323607427055703,0.4538461538461538,2.14,1.63,0.4681223,0.3994117,0.426116,0.449316296087124,0.449316296087124,0.43945284464358847,0.43945284464358847,0.458719298043562,0.458719298043562,0.45378757232179423,0.45378757232179423
1183612432,2025-08,1,0.3309692671394799,0.3249427917620137,2.83,1.4,0.46401483,0.37557253,0.3776859,0.4015047415572578,0.4015047415572578,0.4002024804856936,0.4002024804856936,0.4327597857786289,0.4327597857786289,0.4321086552428468,0.4321086552428468
