match_id,mes,y,p_mercado,p_pc,Avg>2.5,Avg<2.5,p_28,p_A,p_B,p_goles,goles_esperados,p_mezcla
1183601369,2025-08,1,0.4129870129870129,0.4441624365482234,2.26,1.59,0.4943183,0.4050135,0.4635219,0.3783326376497105,2.203903036379037,0.43632546882485523
1183970703,2025-08,0,0.5256064690026954,0.5256410256410255,1.76,1.95,0.5136568,0.59272045,0.54733104,0.5223511084113033,2.7657866285858725,0.5180039542056516
1183603922,2025-08,1,0.5695538057742783,0.5597964376590331,1.64,2.17,0.6833807,0.6470238,0.6835823,0.6000595952049568,3.105654453187252,0.6417201476024783
1180940292,2025-08,0,0.5593667546174144,0.58,1.67,2.12,0.47651044,0.4958535,0.4838066,0.5324939269988858,2.808179922996761,0.5045021834994429
1172567303,2025-08,0,0.544973544973545,0.5242966751918159,1.72,2.06,0.5683509,0.6209682,0.62097055,0.47799394106169535,2.5857768256208655,0.5231724205308477
1172563048,2025-08,0,0.5818181818181818,0.541025641025641,1.61,2.24,0.48962706,0.58573306,0.58027756,0.539120707229887,2.836158222651755,0.5143738836149435
1183965597,2025-08,0,0.448,0.4314720812182741,2.07,1.68,0.5136568,0.46754733,0.46969447,0.5223511084113033,2.7657866285858725,0.5180039542056516
1183602220,2025-08,1,0.5514511873350924,0.5547073791348601,1.7,2.09,0.56215876,0.6260788,0.57296383,0.5383332231339476,2.8328214600654973,0.5502459915669737
1172570707,2025-08,0,0.4383202099737532,0.3789731051344743,2.14,1.67,0.40696597,0.39979404,0.44724327,0.45317625374499415,2.488277031646277,0.4300711118724971
1183969001,2025-08,1,0.5188172043010751,0.5561224489795918,1.79,1.93,0.5136568,0.588007,0.5405811,0.5223511084113033,2.7657866285858725,0.5180039542056516
1183596263,2025-08,0,0.4293193717277486,0.4427480916030535,2.18,1.64,0.4124264,0.38289762,0.4230035,0.3668696959332942,2.1612174665868507,0.3896480479666471
1172566452,2025-08,1,0.5578947368421052,0.5778894472361809,1.68,2.12,0.6149181,0.6287333,0.6181351,0.4851128459745122,2.6141338855483975,0.5500154729872562
1173518721,2025-08,1,0.6136363636363636,0.6019900497512438,1.53,2.43,0.6283761,0.6390403,0.6664383,0.6231644171689206,3.2147418870628615,0.6257702585844602
1183603071,2025-08,1,0.3672456575682382,0.3310185185185185,2.55,1.48,0.43532506,0.31165305,0.30541486,0.3762955791249354,2.1963060639140295,0.4058103195624677
1183963044,2025-08,1,0.4679144385026738,0.4680306905370844,1.99,1.75,0.5407039,0.56947345,0.52399313,0.5309289695046469,2.80160562171172,0.5358164347523234
1183632005,2025-08,0,0.5066666666666666,0.5435897435897437,1.85,1.9,0.46787873,0.44809255,0.4362874,0.584680370436537,3.0353383163736702,0.5262795502182684
1172572409,2025-08,1,0.4603174603174603,0.4540816326530612,2.04,1.74,0.5161159,0.52533203,0.4829257,0.45871921186132614,2.509881831502417,0.48741755593066305
1183974958,2025-08,1,0.4932249322493225,0.5115681233933163,1.87,1.82,0.5136568,0.5344187,0.515065,0.5223511084113033,2.7657866285858725,0.5180039542056516
1183607326,2025-08,0,0.4181818181818181,0.4024691358024692,2.24,1.61,0.5136568,0.34092233,0.4395829,0.4730026455365528,2.5660032481654333,0.4933297227682764
1181461104,2025-08,0,0.4656084656084655,0.4246231155778894,2.02,1.76,0.5894221,0.5513065,0.5046263,0.4369218420713088,2.425433296287646,0.5131719710356544
1180948802,2025-08,1,0.5212765957446808,0.5572519083969466,1.8,1.96,0.51993155,0.4696092,0.4384818,0.5260076219993446,2.7810112013442367,0.5229695859996724
1172575813,2025-08,0,0.4801061007957559,0.4489795918367346,1.96,1.81,0.59294057,0.6120995,0.6442105,0.4490425570820604,2.4722247050858095,0.5209915635410303
1183612432,2025-08,1,0.3309692671394799,0.3249427917620137,2.83,1.4,0.49103218,0.4510929,0.40985194,0.37935157336111835,2.2077050314660154,0.43519187668055914
1183978362,2025-08,0,0.4323607427055703,0.4538461538461538,2.14,1.63,0.5136568,0.34057093,0.453921,0.5223511084113033,2.7657866285858725,0.5180039542056516
1173522125,2025-08,0,0.5639686684073107,0.5447570332480818,1.67,2.16,0.5719744,0.5754124,0.55644166,0.5201381385469855,2.756603653794464,0.5460562692734927
1181464508,2025-08,1,0.6071428571428571,0.6409638554216868,1.54,2.38,0.605198,0.62373084,0.6631415,0.6342693152899075,3.268800576064664,0.6197336576449537
1181462806,2025-08,0,0.625,0.633495145631068,1.5,2.5,0.6517657,0.74135876,0.71298504,0.5648258304940935,2.9469753199570126,0.6082957652470468
1181463657,2025-08,0,0.6690307328605202,0.7118279569892474,1.4,2.83,0.742257,0.72694707,0.69182354,0.6687388014159759,3.4443595174290893,0.7054979007079879
1181461955,2025-08,1,0.6370370370370371,0.6442307692307693,1.47,2.58,0.60289013,0.7199824,0.72448313,0.656533576556636,3.380757494670058,0.629711853278318
1173528082,2025-08,1,0.431937172774869,0.3897058823529411,2.17,1.65,0.5441292,0.42525443,0.4975153,0.48054526376270545,2.595918342698714,0.5123372318813527
1173526380,2025-08,1,0.4588859416445623,0.4529262086513995,2.04,1.73,0.55666524,0.5096839,0.445659,0.5841065860352521,3.0327476981503256,0.5703859130176261
1173524678,2025-08,1,0.5680628272251308,0.5945273631840796,1.65,2.17,0.58752805,0.61825615,0.60032904,0.49649264349378885,2.6598624219524316,0.5420103467468944
1173527231,2025-08,0,0.6071428571428571,0.5789473684210525,1.54,2.38,0.7109836,0.7405261,0.79806954,0.5860115602994059,3.041357433376225,0.648497580149703
1180949653,2025-08,1,0.5053475935828876,0.5051282051282052,1.85,1.89,0.5734693,0.5791413,0.523497,0.5040457354817505,2.6905009936953537,0.5387575177408752
1183604773,2025-08,0,0.4406332453825857,0.3975308641975308,2.12,1.67,0.53355086,0.48463726,0.51762426,0.4168563384845201,2.3487892363257137,0.47520359924226
1183977511,2025-08,1,0.5121293800539084,0.5167095115681234,1.81,1.9,0.5136568,0.5732521,0.5339242,0.5223511084113033,2.7657866285858725,0.5180039542056516
1181458551,2025-08,1,0.7098901098901099,0.6674418604651163,1.32,3.23,0.7268994,0.72295344,0.7574126,0.6127684401922435,3.1651164415851016,0.6698339200961217
1172571558,2025-08,0,0.4192708333333333,0.4566326530612245,2.23,1.61,0.48873806,0.38619962,0.46787232,0.5080767657795374,2.7069511984894548,0.4984074128897687
1173522976,2025-08,0,0.53315649867374,0.4884910485933504,1.76,2.01,0.62740916,0.63818836,0.58146024,0.5633927417789115,2.940695205383248,0.5954009508894558
1172577515,2025-08,0,0.5039999999999999,0.5025641025641026,1.86,1.89,0.361433,0.36799064,0.3500186,0.5459564348493554,2.8652626294251085,0.4536947174246777
1183979213,2025-08,0,0.4824797843665768,0.493573264781491,1.92,1.79,0.44283515,0.49110585,0.4885326,0.5980722679850692,3.096470011657413,0.5204537089925346
1183611581,2025-08,0,0.3838383838383838,0.3940886699507389,2.44,1.52,0.566027,0.39744878,0.44487557,0.41585448742570574,2.344986562990729,0.49094074371285285
1180952206,2025-08,0,0.4368421052631579,0.4231738035264484,2.14,1.66,0.34907794,0.26729524,0.28424802,0.5118788921771357,2.7225322854218357,0.43047841608856785
1183609028,2025-08,0,0.4627659574468085,0.414572864321608,2.02,1.74,0.5514091,0.52755654,0.5160142,0.4850090810751022,2.613719210807031,0.5182090905375512
1172578366,2025-08,0,0.4760638297872341,0.4552429667519181,1.97,1.79,0.4979683,0.52117,0.48233312,0.4315656056278945,2.4048795632742097,0.4647669528139472
1172576664,2025-08,0,0.526595744680851,0.4652956298200514,1.78,1.98,0.6135999,0.6005904,0.6052388,0.4392836304757535,2.4345197136089114,0.5264417652378768
1180953908,2025-08,1,0.6,0.6136919315403423,1.56,2.34,0.5263032,0.49414498,0.48825875,0.6070338948415964,3.1381270163931694,0.5666685474207982
1183975809,2025-08,0,0.5403225806451611,0.565989847715736,1.71,2.01,0.5136568,0.6103231,0.56193465,0.5223511084113033,2.7657866285858725,0.5180039542056516
1183610730,2025-08,1,0.6096938775510204,0.6467780429594271,1.53,2.39,0.67731726,0.61733806,0.6027678,0.48152827689500843,2.5998321161390407,0.5794227684475042
1173525529,2025-08,1,0.4840425531914894,0.5347043701799487,1.94,1.82,0.5087315,0.47912866,0.44557446,0.5226552774782508,2.767050635912339,0.5156933887391254
1180947100,2025-08,0,0.4680851063829787,0.4668367346938776,2.0,1.76,0.32025242,0.3203811,0.2909832,0.4989693891047744,2.669883129271016,0.4096109045523872
1173521274,2025-08,1,0.596401028277635,0.6262135922330097,1.57,2.32,0.54275787,0.58778596,0.5726398,0.6177494445387142,3.1887788118805043,0.5802536572693571
1181465359,2025-08,0,0.544973544973545,0.5433673469387755,1.72,2.06,0.65100193,0.6731885,0.6717237,0.5634014691527677,2.940733412468173,0.6072016995763838
1183606475,2025-08,0,0.5593667546174144,0.4948717948717948,1.67,2.12,0.5232522,0.55568665,0.54979765,0.6242604578599752,3.2200280820981266,0.5737563289299876
1188801830,2025-08,1,0.3746835443037974,0.3636363636363636,2.47,1.48,0.5136568,0.33637017,0.39537218,0.5223511084113033,2.7657866285858725,0.5180039542056516
1188802681,2025-08,1,0.4623655913978494,0.4884318766066838,2.0,1.72,0.5136568,0.5260567,0.48414525,0.5223511084113033,2.7657866285858725,0.5180039542056516
1180951355,2025-08,1,0.5807291666666666,0.6102941176470588,1.61,2.23,0.5531713,0.5899835,0.58496785,0.5771974832105422,3.0017303741968924,0.5651843916052711
1180947951,2025-08,1,0.5066666666666666,0.5115089514066496,1.85,1.9,0.4279456,0.38619012,0.3850208,0.6435067455223228,3.3146478063927707,0.5357261727611614
1180953057,2025-08,1,0.4880000000000001,0.5166240409207161,1.92,1.83,0.60231376,0.5720525,0.5455701,0.5638865038058675,2.9428575535841266,0.5831001319029337
1181459402,2025-08,1,0.6293532338308457,0.6265060240963857,1.49,2.53,0.54003614,0.6461634,0.579254,0.6048525025490088,3.127929552608892,0.5724443212745044
1173523827,2025-08,0,0.5435356200527705,0.5572519083969466,1.73,2.06,0.5748812,0.56224597,0.52421546,0.5679496148918115,2.960708598420428,0.5714154074459057
1172573260,2025-08,0,0.4108527131782946,0.3653846153846153,2.28,1.59,0.49574494,0.40628648,0.4307107,0.4084081542665652,2.3167880370179783,0.4520765471332826
1172579217,2025-08,0,0.4166666666666666,0.4231738035264484,2.24,1.6,0.47994956,0.396352,0.4172007,0.42344522501116755,2.3738528946165345,0.4516973925055838
1183605624,2025-08,1,0.4304461942257218,0.4566326530612245,2.17,1.64,0.48614287,0.35953528,0.44012174,0.43939604536466614,2.4349525686686437,0.4627694576823331
1183980064,2025-08,0,0.4221635883905013,0.4125,2.19,1.6,0.48564553,0.39254457,0.45045108,0.5216943127549679,2.7630587507663726,0.503669921377484
1181460253,2025-08,1,0.4760638297872341,0.5076923076923077,1.97,1.79,0.5831532,0.5599185,0.508628,0.5736555445697854,2.9859534321368004,0.5784043722848927
1183608177,2025-08,0,0.4203655352480417,0.4175,2.22,1.61,0.47306114,0.42193753,0.46481222,0.44003808538897227,2.437425394986775,0.45654961269448613
1173520423,2025-08,1,0.4813829787234043,0.4795918367346938,1.95,1.81,0.40018654,0.44247967,0.41068292,0.5127863142457644,2.7262603987328946,0.4564864271228822
1180950504,2025-08,0,0.6106870229007634,0.5487179487179488,1.53,2.4,0.55696785,0.55060804,0.5818024,0.6763984057246897,3.4851553053690836,0.6166831278623448
1172574962,2025-08,1,0.5093333333333333,0.4438775510204082,1.84,1.91,0.4439663,0.46358666,0.46727782,0.5221538264112834,2.7649670384579927,0.48306006320564165
1172574111,2025-08,1,0.5818181818181818,0.6148148148148148,1.61,2.24,0.6338365,0.63662493,0.62038344,0.5551255601915333,2.9047090938531595,0.5944810300957666
1183609879,2025-08,0,0.6602409638554217,0.6564705882352941,1.41,2.74,0.65570354,0.74090815,0.7308549,0.5812816804506578,3.020026485930343,0.6184926102253289
1183972405,2025-08,1,0.4221635883905013,0.4064837905236907,2.19,1.6,0.5136568,0.34033132,0.443613,0.5223511084113033,2.7657866285858725,0.5180039542056516
1183976660,2025-09,1,0.3582089552238806,0.3146067415730337,2.58,1.44,0.486409,0.33866757,0.37622547,0.45595648103501873,2.4991018777003067,0.47118274051750936
1183973256,2025-09,1,0.4109947643979057,0.4160401002506265,2.25,1.57,0.40146953,0.2920923,0.34880546,0.45052702680460555,2.4779835930713627,0.42599827840230275
1183984319,2025-09,1,0.448,0.4376590330788804,2.07,1.68,0.47684494,0.43972844,0.45718783,0.5363134167679159,2.824277959572898,0.5065791783839579
1183986021,2025-09,1,0.5800524934383202,0.5768261964735516,1.6,2.21,0.46285385,0.6000142,0.5693408,0.45842979788840443,2.5087514606908123,0.4606418239442022
1183988574,2025-09,0,0.4453333333333333,0.502577319587629,2.08,1.67,0.45722833,0.3224725,0.43217868,0.4360684051129664,2.4221534733198835,0.4466483675564832
1183982617,2025-09,0,0.4414893617021276,0.4181360201511335,2.1,1.66,0.33555353,0.23480499,0.32021984,0.53287388211077,2.809777969390182,0.434213706055385
1183980915,2025-09,1,0.4146981627296588,0.3970223325062034,2.23,1.58,0.486409,0.33803886,0.43361205,0.47735487533909593,2.5832401940118577,0.48188193766954796
1183986872,2025-09,1,0.3807106598984771,0.3387470997679814,2.44,1.5,0.47811213,0.33407235,0.39017934,0.46851987963805786,2.5483175492261685,0.4733160048190289
1183987723,2025-09,0,0.3861892583120204,0.3636363636363636,2.4,1.51,0.50755304,0.36293295,0.4398656,0.5044108457527684,2.6919880944178036,0.5059819428763842
1183983468,2025-09,1,0.4051948051948051,0.3621103117505995,2.29,1.56,0.45314342,0.31104073,0.39133734,0.44093690975942934,2.4408890755647406,0.44704016487971465
1183985170,2025-09,1,0.5837696335078534,0.6004962779156326,1.59,2.23,0.4823431,0.60717183,0.5894305,0.5978770724178659,3.0955695260019613,0.540110086208933
1188803532,2025-09,0,0.3979328165374677,0.4253164556962025,2.33,1.54,0.40622386,0.26479417,0.33220142,0.46482313835164457,2.5337834646548956,0.4355234991758223
